mu sigma nu tau
1.4040763654521689 0.20815897627539887 4.172354535692144 14.485070537131593
1.4889512650554573 0.24421768405989047 3.4087993446392244 10.08819786120968
1.4193692540219016 0.14321264954284382 2.2417954887635485 7.198872194402512
1.4829521038179625 0.21392109727729905 2.5585038157020374 7.941993962274461
1.4346629905318986 0.19232675764007928 5.444141167922845 7.937136957557092
1.4822101307127176 0.23379864232406294 2.526659214063037 4.170681545829459
1.4660419213061018 0.19308678758750633 1.944695285580746 15.502759363987535
1.4814726990194775 0.2288636069510523 4.561703826700454 15.742404694433459
1.444671732941489 0.223878650607786 2.862266252122231 17.727135009444172
1.4276019451173125 0.6397975252629466 7.012829840198444 2.19432033514039
1.4312604816778682 0.4292757646153974 2.640640025518415 2.145407716914117
1.3437107599114646 0.19557331897559063 7.28466326769848 3.50869565427852
1.4252300446849224 0.17648067175700125 3.5863247321536367 4.749206373978783
1.4425866616675715 0.2861832099451973 4.869606383554521 4.103053426055911
1.488484502169483 0.3902822175613569 4.796899164874552 2.5861744033995206
1.43861163133518 0.23678823414516806 4.631555700022206 9.217727922429406
1.4839480928735314 1.585674762279453 5.743492935968749 2.0281567323781493
1.3739538952049757 0.14924371192245292 6.321106664796092 15.019149953296244
1.4391130320540215 1.1578340904530673 2.76402184381039 2.055119341881598
1.3891634430477557 0.22735419801917864 6.343292917175233 4.837389376974632
1.4294687137677609 0.23263551160490836 3.9668770935085083 8.487738719306943
1.503597124213134 1.0300050477592573 1.8870688712532646 2.062060590966241
1.4141320257919388 0.21588334882135052 3.984028194798121 11.637467283241739
1.4715337407354174 0.2038454175177501 2.9420307674820902 7.599253410433693
1.4226778954283992 0.2612800723516963 3.8834408870152703 4.408445614167595
1.4803431296109593 0.23047944600082482 2.439069282820739 8.727307459249145
1.5254087730025065 0.5417384604995265 2.9494788426954557 2.405493383964769
1.3649900839008775 0.17937810175843674 3.499442655363715 8.459013528008457
1.393987395931444 0.2197699192394814 1.9180651654528822 4.919570953768343
1.4943903132393799 0.2789046690671689 4.286755199030237 4.5022398800296255
1.4344742483573953 0.22004301680895932 3.4211772929619633 17.95149596107496
1.3600022833679264 0.16051600668997756 5.31007502828634 17.39128726709441
1.3605072784654992 0.16846990348076035 3.9049487463696044 10.860930028362713
1.4561887772096533 0.5218207130520637 6.739564965263392 2.3805396521485997
1.3728652951574933 0.16691953444866106 7.091686278455114 5.186532815262824
1.4236693898220465 0.19278737695452522 7.63878293815868 9.969450273981902
1.421558662603824 0.2428210976273357 1.8984887792527836 4.464118581418137
1.4702274229808157 0.28471915021903277 2.4613406775278994 4.073078723771639
1.4598220716429091 0.1932285539071141 1.9314932412942776 17.296066027447136
1.3910286498321836 0.19665155976658685 5.491034844061632 13.564629938756271
1.3480757832779948 0.1198135618260924 2.3213783374793735 5.616727025172064
