mu1 sigma1 mu2 sigma2 alpha mlo
1.1931706925473566 0.2919644708630293 1.3030392214503075 0.05176537255945191 0.861624656912863 1.0694789711482915
1.2821794462349907 0.09550411234398 2.6328044964576693 1.9014089268380052 0.7559082270463069 1.1208508053435917
1.1593500117490119 0.33217775781268716 2.8887564920343998 0.5774421728815994 0.9783093648540425 1.158173815758734
1.1357040084976258 0.22211882750679235 1.9706627755801285 1.8254603112376449 0.9976178505349378 1.181243768064694
1.2536195450404855 0.1376917291245194 2.5057707468520225 1.4016347767142667 0.8498552835098167 1.130244063399866
1.2051264873897622 0.7831056107954942 1.2967408301370784 0.17054202015841494 0.11374530632564539 1.1227498058398957
1.2350547859807242 0.05900460092599965 1.4106380589079213 0.6567800611601694 0.6396677274777506 1.1376331044060604
1.0157208203499826 0.7843174679380204 1.1216663051569806 0.3277298514003102 0.14231492493093512 1.1669459249690672
1.191536808872878 0.30640876714733134 2.351107336150158 1.7936534954562697 0.9640920999114212 1.1708948711558758
0.9440825666448542 0.22377623139440975 1.1015765806530706 0.9355759336246908 0.8218362064434921 1.1402339581015866
1.2058747216879884 0.1720788421829916 2.3544955333117596 1.85214969382768 0.8998945421649347 1.1333918599609334
1.0478284848979114 0.2842600193357806 2.7702621453571012 1.1309510668034808 0.8965938106538553 1.179367512958458
1.2539209970160752 0.1631117393969536 1.5289898350812812 0.6602736431250119 0.9054696245074613 1.1063989525133633
1.1411660103765566 0.2993080528661214 1.470840428001008 0.08920466419729425 0.9201282101393319 1.13704874062766
1.3229887930766582 0.0938962447376821 1.399874615695872 1.2762663316094753 0.8731395311652896 1.1148993409085315
1.009173325074944 0.15677841861675124 1.2207303189129282 0.29408466070826544 0.7749376340590123 1.1529256722368229
1.0325391175264418 0.33180572765910465 2.5412477380618315 1.859886093666472 0.8765599111419747 1.1645374712657044
0.9650043573259949 0.3642554602860889 1.3828126902929252 0.14503872291999523 0.8309337411028016 1.1208048919619582
0.9935999129054262 1.322440284124069 1.2888830042973007 0.13346860022424842 0.06809665995409601 1.128417829801092
0.9703693334749746 0.2675090258424276 1.4321501017980283 0.5224733528048957 0.7025455222962054 1.1339479269549853
1.1741133056660669 0.06051807003941011 1.3293007943074377 0.19062012510975118 0.5279735628370269 1.1657994188038772
0.9745529365815516 0.22797205662491243 1.1424595034644103 0.8309177248037424 0.7738491241169857 1.1374864420579531
1.2890364755813455 0.07437793645116311 1.6340830332872232 1.0829705838240269 0.9440700987651917 1.085281563988566
1.311507332455556 0.07772979463720803 2.1186178385020553 1.2402233725925942 0.8483440081262138 1.0805698851183845
0.941817391470209 0.3145855759764285 2.4086021045160915 1.703621086785859 0.9614268202992977 1.1281272362978434
1.1491917669987493 0.2677149613539302 1.856320671974295 0.26258472316519327 0.896974337275922 1.1288949854738508
0.9436205587335228 0.4253511211157272 1.1319591642784894 0.3883175935660223 0.8400364146770141 1.158629760207048
0.9987863697771326 0.39236926298906366 2.640655010096656 0.47502807135858566 0.9961747985289109 1.1409973406557354
0.9815565621319263 0.3792836939898003 1.4725158150898894 1.3960333695369946 0.9472137569286567 1.1750980367033543
1.246896184530849 0.11800565472485669 2.417726379852826 1.9242650229698977 0.9288371151207561 1.144906838568439
1.270429108377519 0.14727198725664148 1.2938060506083116 1.385566057570857 0.8012803482839593 1.1456441805866941
0.988567293771182 0.38782337050901305 1.4082042331748579 0.31062656300420344 0.9933874281828705 1.1341194707790003
1.2306778127868145 0.18030794304994988 1.2491009037887129 0.2553402735061771 0.309601430767238 1.1210296354043654
1.134040829569272 0.3080085955241102 2.613269784001669 1.4638893730960099 0.9670617835171973 1.1401455633057693
1.0139329465849527 0.11060001685396607 1.2101980218082666 0.38307428544617333 0.5133036122226994 1.1611498998347685
1.2420101806931672 0.1506970558227916 1.8792090624278506 0.08142497719055052 0.8964098698315641 1.0750110892559244
1.0487827182097231 0.23084093899182634 1.0505688122267371 0.683927879060972 0.5271027465221483 1.1664975442770742
1.113423486280094 0.20771948792949338 1.203660805133485 1.8693143613125722 0.7566179186610706 1.175237577115136
1.3024916633457853 0.08619619510230403 1.512028098063595 1.4975075231042019 0.8125439673896423 0.9908907906444088
1.1133524013191907 0.23930637759123036 1.8167264285710223 0.6523072130070037 0.7898288052739248 1.157040085298538
1.1478169394871536 0.17604320867692796 2.0540133639542755 0.9896936448918147 0.8810255168236848 1.1450754027044534
0.9090423318348275 1.8842966135675714 0.9141543272203386 0.27093957250090883 0.12495481857696389 1.144056643162319
1.1870423301543127 0.17014917806272042 1.6856203171487683 1.0488053799153378 0.7214542394573055 1.1664667922327898
1.251369689903992 0.20210640400440444 1.6264106026152736 0.8058266901049597 0.922715853937251 1.140383452599583
1.2223608093428804 0.13144592479164288 1.3701027414531253 1.3926038543251333 0.6853144595171987 1.1732517096092276
1.1587655501573937 0.2719153418225585 1.792232425067946 1.8057641756410145 0.9619064598291942 1.1347003123147172
1.2666891005742549 0.08896814413701089 2.537829171194542 1.4086563935255199 0.7684034948279859 1.1525948979788654
1.0086329868310284 0.3127415300810536 2.8209473900405846 0.15024485523287656 0.9399807766726916 1.1748049788797534
1.1638311695675023 0.18467457605157928 1.516325661547508 0.671864345884033 0.664877604963692 1.174504522705884
1.0639454194031917 0.291233172916161 1.283833566797207 0.7193211083253015 0.759857738420744 1.1648189777099618
1.298242973775271 0.03985348875074333 1.3770114398523403 0.19771348500768537 0.4817355740286697 0.9751501094985487
1.248515337516949 0.17038999444684536 1.4375827094104343 0.4908086966611261 0.929100022470248 1.1200465224591565
1.0304086316468928 0.18361511253558296 1.3777757464356348 0.676123877629449 0.8691640803077402 1.1473976093307559
0.9278113357136152 0.3802776726784094 2.461940810922259 1.441841388021714 0.913965216709711 1.1673150254682998
1.2739395980990111 0.10153059973028863 2.0553311522776445 0.5693010581814066 0.8427069724307675 1.1030080790772558
1.231290877409311 0.16823399279144574 2.04648372634358 0.2949850945503302 0.8032311785345287 1.1647040141995346
1.220269199769734 0.2839318781107178 1.2344480755624734 1.2775494606169742 0.9937756834114728 1.1664693119369263
0.9753377604769002 0.28993133680047156 2.0700654679611827 1.4644285851268077 0.81761585936802 1.1670461443958389
1.1567114415054127 1.30194856911116 1.2157071792143475 0.23842968797807895 0.10780226650723779 1.1674970683288959
1.2830933199296266 0.16294648977080578 1.8967577793517854 0.8126122960347113 0.9300950696006073 1.1653465200464381
1.2826673283198176 0.11919758798194634 1.3170918725026681 0.490323218500414 0.7124321018371882 1.048217869844654
1.0708231685871699 0.16207717958016876 1.271020460531328 0.9548197414479833 0.6764203041966463 1.17716449532765
0.9373625580280645 0.4242725029979897 1.357545713316753 0.14115890949861437 0.7386537730993897 1.1562347036454956
1.0352955307911156 0.18169617973225072 1.2730190873871146 0.6564993425983102 0.9057644774908248 1.1521841948603084
1.0062176876765478 0.37608723668132493 2.584930196482551 1.039920725205824 0.9895958774099808 1.1463062002049198
1.0079004917741226 0.3596487921677429 1.3416410658732993 0.14197783196275582 0.4314150097923792 1.1524664828423261
1.140610523008227 0.2717779641133654 1.5042252467539026 0.3425863654652195 0.87589236925412 1.1317442133743922
0.9629044236791648 0.2603385915766837 1.0903848160399945 0.37489772599859494 0.3310942941235073 1.1290330404383269
1.035829426061139 0.6379526759689578 1.1929816596692575 0.14932541752238385 0.31899433038416164 1.1837580349143155
1.2011503645551842 0.16110984920773552 1.909559401723878 0.9550183286825061 0.7757274257760337 1.1603668851972744
0.9303647583937658 0.3608388771136948 0.952544641026884 0.7169956668157131 0.8467797059404801 1.14408457220995
1.2210851800762357 0.23098842807477446 2.0160959299700574 0.6092905646521254 0.935587989029494 1.1545071165668888
1.131517204990802 0.40497290794613844 1.1453875089692334 0.2888812687391445 0.39610885422211095 1.156481477616681
0.9720214239586831 0.26752101468396966 1.3256835305574786 0.30718079308732127 0.5823327476448228 1.1273711898119934
1.0248998407586358 0.2085077987405282 1.107833357336538 0.8877391234625823 0.8396487042613314 1.143757205257407
1.199272373742784 0.27382930381084963 2.2807118187265356 0.4251132446927567 0.9794555868734147 1.1565481749369506
0.9205036485592223 0.3456522881298665 2.6745652010145413 0.12171264430324945 0.9563048403407869 1.1524448325972203
0.9380056360290132 0.15979184797373716 1.2836748652079946 0.23673091148302602 0.6841933139049166 1.1637029086737551
0.9382256128006524 0.34993165353010913 1.2588319469278106 1.9861183094036288 0.9259793538671258 1.1776933783956125
1.0412139083801664 0.34045185587607046 1.5050324835001507 0.31558853827934374 0.847643737246922 1.1578322427732017
1.1633954791590724 0.1892753220326594 1.3700576160223195 0.1971520601087404 0.661628607320004 1.1434951957827946
0.9832370024330739 0.23165389587168334 1.98849745914504 0.7695932104701548 0.815733059577172 1.1783188134373381
0.9846436128075927 0.3224313107893875 1.5274266961792806 0.2746115078245713 0.8253355217156176 1.13532771255568
1.0227475245886535 0.2495389861795935 2.18420320609243 1.5826498690496515 0.8789320887476546 1.15257659799348
1.2931842840047487 0.08143993677059502 1.9358936760533352 0.9143363387513013 0.8778889367670447 0.991781146809276
1.2875154793120613 0.0693779911117169 1.575333058878753 0.6730946052063607 0.6283386583031285 1.1233864995116838
1.1235420816044772 0.2023747621730509 1.4407989938966272 1.487138562500363 0.7640070187057831 1.170693502356022
1.0349064966356432 0.24110296672765738 2.3776004307210354 1.0240923342508021 0.9296009729056911 1.1509990888335573
1.1392922763658446 0.2394879771056846 1.2221789736443625 0.15155179549458403 0.358655048030829 1.1703335885674493
0.9302562782072328 0.27960582494311625 1.1229717918949493 1.3857956649134437 0.7890664242172091 1.1763822427680075
1.0249141268230821 0.23014326588120412 1.7729853670842513 0.07071575543549276 0.7068610127495245 1.1556729329718995
0.901139404944586 0.2985523882685471 1.054426474138157 0.2706481632686412 0.04337592700291247 1.139426041064162
0.9981334167310574 0.35344794623130343 1.109937858381398 0.3598140954273089 0.4808726227390327 1.1472124561291914
0.9464670062825785 0.43955168743736117 1.0458152643501708 0.309465751531259 0.6445456028095804 1.1491195639466658
1.1099806666816978 0.3109267134426846 2.8433290704097764 0.7145879116943441 0.980026956127346 1.1753684577822106
1.078570002018587 0.30249332566127496 1.0866335031912704 0.18867557949749125 0.973111145057607 1.1803231764496622
1.1510855360461312 0.20489171739567028 2.109911889893256 0.2768580996258016 0.9142264983033576 1.1463839991198141
1.1753301926593531 0.19886074392512035 1.8327125590804896 0.3805094141311482 0.7648403848641394 1.1558491166958902
1.310031217364612 0.07584692980278585 1.930910533932333 0.5126783012090838 0.9099182985907434 1.0096641659300292
0.9532542440557 0.23285314352033376 1.001103533368247 0.47203992669931855 0.3227583596626451 1.1463170445797395
1.0942803825298308 0.17065297723529507 1.4888876231946313 0.4431370801373928 0.7059899581934365 1.1360886533944692
0.9467278977925289 0.33468331721691924 2.555333277772663 0.417180358060743 0.9959845231654487 1.1318763538613652
1.3061967900331897 0.09481794149873815 1.9098277870098759 0.33981906861231975 0.951508485980218 1.11693050974964
1.0533556935369006 0.3288921693346163 1.6439996682136608 1.9028847193093652 0.9654193467336768 1.144497276049861
1.1106951478109994 0.2675136001330143 1.2246084380306899 0.42757541784447206 0.6327415527398483 1.1479741971137567
0.9012882740657144 0.659062615602575 1.2391272544870748 0.09445556966197298 0.09729504671489812 1.1272816119047386
1.1977962805280606 0.17549591526277025 1.5918461802098136 0.09626948708640101 0.8743069694366081 1.1666796546147569
1.2580690068817786 0.2038186094753365 1.4400769651387326 0.2738532567214983 0.9731956256513734 1.171321078647876
1.1349476151181697 0.2963217102850403 1.2040375531029364 0.1414634211601838 0.31446651382512375 1.1304636145225402
1.0792328764169867 0.30143039889324746 1.7663624961044841 1.8505349167023288 0.9694213893502481 1.138865175180565
1.237255449482571 0.18206511180298132 2.638919342144031 1.5257326802037645 0.943463591667115 1.1714327042776544
0.9651035923453923 0.3861380360045351 2.1635930236609413 1.2832378496589996 0.9652226806115635 1.1649714062991012
1.257587411837294 0.164950182963362 1.6055470036152166 0.34661551857862877 0.8840265147044897 1.1111455997106319
1.0687578759308443 0.13504540645606375 1.6545240042835427 0.18284027302222933 0.9403877395786747 1.1749591293836412
0.9103998442079766 0.32872488983459947 1.609425469822786 0.7644941862488597 0.8321158086879608 1.1587395820514927
1.0541546711183225 0.17775561727749087 2.14393046406083 1.719580290254824 0.8158214033658349 1.1711288846705863
1.330646635407496 0.09056236990138573 1.6432216018449075 0.1690956038671407 0.7704051737412504 0.9188790495060225
1.124143674477963 0.06349673881947109 1.194345776163129 0.32920923778777955 0.18071094447213534 1.162800713940934
1.2588692010650877 0.37317304532237316 1.2627026136366115 0.03168673116776895 0.8299984191463375 1.1451347649388692
1.252492688830476 1.675796199454407 1.3071395134936152 0.07661360046894118 0.20373410550501256 1.1620317455223765
1.307584522936053 0.04679898016750913 1.3132949031199332 0.4652933165147682 0.570285624968085 1.0574037818500792
1.0046482932528795 0.2299866905358623 2.081579843650758 1.8156523374773497 0.8971417213267765 1.1563124586870432
1.0535856598789815 0.2977499889598655 1.0772909781977569 0.08906832809604964 0.6360376092241153 1.1816406689091703
1.2302538472241071 0.2160570838465197 1.5598475494494877 0.40065310459285913 0.79478270276487 1.1624848540546775
1.005529158199693 0.22248800204975766 1.778817033931934 1.1665129324557106 0.8265904846349029 1.1593387093683574
1.0772975640343019 0.6782571243393178 1.311223684958429 0.10476047442407468 0.25057737473571445 1.0669305193350112
1.202833274083087 0.1673735739934913 1.540377249112554 1.4083485352889102 0.8834239439100695 1.1481661204143716
0.9023551515849129 0.5867970691039646 1.1218115461895182 0.11734523088696733 0.12464908806804971 1.1698975462311754
1.062995900548572 0.24569278890769822 1.1955123779637207 0.2335604124743 0.433973812197865 1.1468501097896884
1.0210784901092342 0.2474219244643482 1.3000761388162476 1.589360791213568 0.7833688806728256 1.1699295241157408
1.136145864642605 0.24696878878671047 1.4189024706063522 0.03649863587939475 0.9108924504481645 1.1634594994192144
1.2157862470722618 0.14482919543172398 1.8450504708789601 0.4060633867997246 0.7396290185596489 1.1467870240485065
0.9575027196747983 0.21163304696159593 0.9686749589291529 0.2748219743697366 0.11429290547855363 1.1800202605913928
1.078486332518521 0.22973374703198343 2.5260546140181117 0.9294266019017811 0.9432098011412742 1.1549286597736286
1.0657282393391725 0.2899759105613389 1.315558478637152 0.524934655443929 0.7517330941303972 1.1589991209753645
1.1182155195725665 0.1171332959215926 1.530628166971626 0.6060391463903428 0.7443994152646041 1.1747055024029582
1.107076282134041 0.13835290785511792 1.3263159421227837 0.6789558521558893 0.7940821045091767 1.1826423144200087
1.242149878250744 0.10058740351772479 2.0621850266556243 1.2393182943185135 0.7800356432432402 1.1601609171983691
1.1532379434492261 0.2965784327444946 1.2255160886703518 0.22731257253395537 0.4444253384677884 1.1427862945986003
1.0130113506896132 0.36052877198363603 1.2112815056136037 0.48604627552260005 0.95741098558461 1.1752565662244763
1.1030823895655004 0.16008645181860542 2.434144009262912 1.710804911026845 0.8801635783628312 1.1722430779809039
1.2564808270556467 0.13130930229666107 1.7853092678742661 1.0415973952307558 0.941866181043933 1.1619294233004211
1.1617086403327306 0.6185442150965782 1.247767712243165 0.08176020342159371 0.4658008220580817 1.1178216311524252
1.01659941751199 0.18199431773146899 1.2871487910559942 0.3117353076415176 0.7295022103445604 1.1395627576444634
0.9214285828440214 0.24843266299459418 1.0761588482819178 0.28927624559116144 0.5022228347369763 1.1442409727663962
1.0174180740928043 0.3504897742984791 1.6316707922585314 0.3604821628475494 0.9547797161668202 1.1478889561607972
1.1642569360179824 0.14755789087175175 1.8513133008865978 0.7123460695972729 0.9523084552733945 1.173284579414669
1.0696509665586809 0.6233990866798508 1.2907587950985537 0.038646575358688436 0.3461334076625427 1.0895731587380508
1.2054840094285226 0.19977336280675842 1.3928448613590603 0.9906454427043682 0.9742460683084799 1.1567587260695251
0.9495026485725614 1.8523491538429375 1.132947214079897 0.17632798497951427 0.23972308468297474 1.1662832034391541
1.2054909895260253 0.10380185167772245 1.3356637045313517 0.27988605565225577 0.7995616957460311 1.1281398761735448
1.14664463830168 0.1687652939563695 1.562375185059186 0.3841790608302568 0.7274682304913145 1.128832807601569
0.9472634233041657 0.13062632844454486 0.9966402279574524 0.36396200709002696 0.28067911180619415 1.1495796518507688
1.158412303219412 0.2130913831960583 2.2993508513865586 1.7196000455875298 0.8691446882088396 1.1653798866025937
1.1823379898751054 0.21011501804607918 2.746134471020298 1.5620510542802328 0.9450650307336388 1.1576534107076668
1.2855216899983435 0.11896881423598546 1.319120090096933 0.28681634414952095 0.42292062628714616 1.1775454134681456
1.2793624844938818 0.1173242100752738 1.514503265988254 0.5817676235860986 0.7436475350307459 1.1099743022118993
1.1414075460810493 0.11198560223834382 1.2153831825737074 0.35853986074456523 0.8764885162395174 1.171039335093229
0.9952368274528967 0.3321993605149803 1.0868503582266267 0.8615138307482856 0.9313109168943579 1.143739444191589
1.1094479738859306 0.16434199859001344 2.1734279786792103 1.1705328569448759 0.8764442112789593 1.1760801248995192
1.076277317220165 0.14040913463519167 1.6798962081707822 0.20173467272812645 0.8116660992075018 1.1501701738993824
0.9636871241455574 0.36661744633998 1.728806538934164 0.7022649386206727 0.9714954166063634 1.1760585858011012
1.3159039998078326 0.08432522651697187 1.4351089618888537 0.23398538387271814 0.5154625737975842 1.09666183027826
0.9492828851168835 0.3400741754934492 1.898147275570658 1.200774256184193 0.9237013231983219 1.153764301745711
1.280345747040979 0.4018411782631571 1.2822177192356643 0.12477004792402385 0.18638504118491706 1.0825007124025319
0.9968732250763687 1.151231424919561 1.0556294542088187 0.18824647376036951 0.3076940182382812 1.1717266752093287
1.0652874798888599 0.2843973108909712 2.0049997866978573 1.711939911315473 0.9965974371896409 1.1798238630533795
1.017221150791562 0.48695377305778326 1.2109514569366464 0.15713886123314888 0.5395902265102572 1.1310044662153176
1.1648569169449459 0.20673983684152458 1.8185986360143165 1.4938885665794412 0.9286427531815693 1.1539987162152117
0.967268718834501 0.8343965947623717 1.3093172512000297 0.06719189536011284 0.3743224475028822 1.151757060946391
0.9716619600226085 0.399231694971457 1.073094864960857 0.2750114875595613 0.47862492986839666 1.1791072491555923
1.0251477135535827 0.2523759825268122 1.8766398736023178 1.5543853634404707 0.9851454769806985 1.178690979177597
1.2112414560512614 0.10019648922151894 1.3201909728173153 0.9266170098570664 0.8212900515688798 1.1805080316896153
0.9174267144481267 0.36816611558110574 1.6252984559002503 0.258906597675434 0.9370270358808508 1.1419260568839538
1.1296425186109744 0.28696810654625826 2.7155530953568046 1.3221063255595669 0.9488286086185859 1.1686615448283306
1.0204676280915694 0.45311918244866944 1.0803697697248036 0.2956494298525407 0.20785731421117112 1.140150389855147
0.9154170360535102 0.2526432404108232 2.5220799990069938 1.577948060595672 0.8807110042659837 1.1639222787222787
0.9964739202177854 0.2420920554261207 1.512968160446439 0.7105977314038006 0.9116407589711731 1.1470787015692618
1.0223677821303936 0.22945053037358434 2.015521245092392 0.6153091626508109 0.824948752059983 1.1635769686599495
1.0370061760953584 0.04282498562055948 1.1348467556972324 0.22911668675040883 0.0559112935986564 1.167492995675449
1.3027739562204248 0.1177786086910829 1.5988815522234257 0.22808716903126816 0.7332233930818685 1.1780619368726144
0.9625269636634288 0.3682892156193032 1.0477767240615292 0.2799047126959156 0.49664134485700306 1.1356436930942115
1.202398589538192 0.13169151986220326 2.1572827911359536 0.4260384474132523 0.8848455714247805 1.1759858495385735
1.2970266083177127 0.3504636570189378 1.3192192544218682 0.09029680867280193 0.1380576887362977 1.0904969361591237
1.0467648672151246 0.2013770917047499 1.4951535196616432 0.42946741138865363 0.8294300029223793 1.1371926498287617
0.9981856283535376 0.2920421697276635 2.0018781654622546 1.6167721639304058 0.882849787052781 1.1615358430451552
1.0085651606467425 0.29821993881762293 1.3761786698247236 0.24161848931152974 0.5657448960169097 1.1715708024977278
1.0809511053132577 0.20984835714757705 2.2103343627417433 1.3845982347384245 0.8635762506268225 1.1629760405977685
1.0714505531944183 0.6332382726982723 1.2472085077110648 0.03532219744138709 0.3739993843575381 1.1137170564887418
1.151920297239606 0.2497974638403999 1.8559011784428348 0.8348621277220252 0.9052691676029596 1.1717739786164096
0.936512256821809 0.3197103848579907 1.294442783070897 0.30918428798752223 0.9758972508199137 1.1384857479528352
0.9912937728287075 0.1817665856991082 1.3811674968481222 0.2855608906267501 0.6903706647900183 1.140930511731135
1.261474885235902 0.07947282002803718 1.5046219936351677 0.5209750679724203 0.8956605246817179 1.1824572193329477
0.9259584717591474 0.254458332026845 1.6962155733823046 0.4390934347585915 0.8920603480004032 1.144221130819926
1.0605325728722985 0.3431850832706102 1.1584856137050084 0.280293962905047 0.82580406712471 1.1511171211828066
1.2169476742927157 0.17466014460021112 2.290548267726696 1.660168210842968 0.8984980484558964 1.1689758300748165
1.1601096666534327 0.24086194782441755 2.5452213396360475 1.2483042959974013 0.9914376484076 1.15237392007126
1.14562634920274 0.4712642517884894 1.2506925870003682 0.055148744612207104 0.28058096999580406 1.014588234197212
1.2809351871608883 0.044177305829643 1.57085637112896 0.12154265819159062 0.7389453719304693 1.098338725526771
1.0694754142129468 0.24846790261634846 2.3155875734763978 1.3205217654430255 0.8886436567690489 1.1622972699167262
1.1979199450717641 0.24194331156494253 1.4992586660768064 1.6832436674031972 0.9831665741967687 1.157084792195441
0.9050584557428638 1.8525908791408947 1.0612867061228113 0.323676868185778 0.037044760735816855 1.1563902207122203
1.050465495538381 0.6120931507998788 1.2220510474255868 0.06555101550461016 0.5539594819639314 1.1639826405227416
1.1107380985038442 0.24134002553808573 1.6010299809985784 0.437562938568452 0.8923860529536745 1.1801061997518683
1.3144407769669217 0.08745785789030598 1.5731697580170356 0.5339319009491583 0.7893768745563683 1.0154333090206733
1.2009515106738697 1.850080984745089 1.2438431849645117 0.1112239638446815 0.18059762421284467 1.1499779102219403
1.1479521540035806 0.32278815343223144 1.1632003207183528 0.2728829418663819 0.6103299619018953 1.1707489029807028
1.3156856409441673 0.11973155212996771 1.6175058782815466 0.49117050419081937 0.8486620402145134 1.166986485435248
1.196102159836921 0.1368694104932588 1.6509417411455773 0.330890496174504 0.7449523478447898 1.1839750477297888
1.1552095107789073 0.11063371868444537 1.5209167283778975 0.27262868936760715 0.7887045471734058 1.144103193734561
1.146011551511289 0.13514573292792334 1.8236753039486757 0.5195496390549961 0.9060472855855601 1.1790715979226718
0.9006219570363758 0.3371914379006993 1.6255636146718095 1.901228038878053 0.9901618868593126 1.1403340425180264
1.009603959401967 0.26145424863991135 1.8660326858710956 0.7433155451030727 0.8429285552699752 1.1617863645232813
1.319956045738694 0.1311205241569411 1.6176593248751645 0.2257945408039635 0.8295042271854852 1.1539217253755762
1.1563659899084555 0.14589796063692742 1.2421283891425925 0.41353963574811625 0.8620946750111521 1.1394657611479926
1.2544243830959725 0.14551462999245027 1.5637990842742786 0.8179808968599002 0.7739759222400577 1.1697149180926645
1.025135939972601 0.29569784364763657 1.4863057359817806 0.33731335741085855 0.8369765695191186 1.140972388251407
1.2642092236565952 0.08258089409005374 1.8893514483100267 1.7147646544219783 0.8173388903910807 1.1546303295322793
1.0846309012419393 0.24774291727351047 1.2340468528517272 0.04726615058068277 0.7147272391246814 1.1548655089433293
1.1391792975457538 0.25134050815995473 2.8096610874299803 1.428275799432929 0.9767044338564578 1.152719354784153
1.002023136252106 0.26536767924752275 1.661055201137176 0.5993832184100206 0.8244596144947012 1.15421831970159
1.2378316934593658 0.1261798017663734 1.452732109343419 0.6746366482041963 0.9286527500208576 1.1436928481667632
1.1188352078029786 0.16377043441379865 2.1053277375665695 1.0409056971560975 0.8988183497183881 1.168560830642369
1.172693411310261 0.1445008861204469 1.5804733653070695 0.5402321948396925 0.8989827545360056 1.1442445959655088
1.027745819831812 0.21129625487775705 2.017577114684941 1.135058740999206 0.82484682632807 1.1718941512023922
0.9079638848683977 0.3400885576595298 1.190326925539162 0.796157399146512 0.9143548091769549 1.1458664771624323
1.045003438561004 0.21042328452366066 2.589864684292147 1.5644604155625357 0.9296463486958938 1.1744704773519394
1.0162671393627247 0.35293335833212947 1.277127897301499 0.14036709915588227 0.667169097774995 1.1289818767918043
1.2101814828438238 0.2321545045547818 1.7776722232793132 0.2969274638350807 0.9364848837218634 1.1498805130669245
1.173274236534084 0.7982943552934083 1.2190203810088645 0.16264941650319198 0.31162090706742795 1.1694661590116993
1.1847885002413692 0.14281194771532152 1.8236769658733678 0.8545674567022868 0.8594565251326018 1.1556219773497896
1.1445017581404056 0.5486846699144828 1.1507236962131655 0.22461895464740697 0.3063618228917039 1.1502918785144545
1.0510080438613087 1.827754137368509 1.2371053574464452 0.1568308484679524 0.06952212196476898 1.170193130177008
1.1581869619958864 0.2340322743050284 1.4803096942913276 0.028724423409258897 0.9814329783058363 1.1662682988575628
0.9229761350728405 0.35606031363092344 1.6311129965251903 0.3377543560888594 0.9658906030832063 1.178616363451282
1.2647175177902383 0.125850415893413 1.9806620852948198 0.4237036553749096 0.8541342377491155 1.1404724771164148
1.0688700835185425 0.28796349379570396 1.166694366829779 1.2762995414031149 0.9004367185498133 1.1728211620971163
