mu sigma
1.3754026874458483 0.21885554191325673
1.292327452711669 0.20493170067881883
1.3879522624814242 0.20702070403893888
1.338532128247027 0.2317291898674043
1.3266711458201406 0.23183141279873867
1.3327002366477314 0.23200192373759893
1.3498131729811695 0.14679164288158963
1.3954459761240798 0.1795082923248894
1.373117760646391 0.21962382642407086
1.394448376733188 0.1930673235845523
1.3581768806691727 0.14764098939570666
1.2932974902609988 0.19326915372019204
1.39081177088046 0.20137909595452888
1.3843387967270444 0.20989050666068065
1.3010779784907314 0.2198858229068287
1.367517360703041 0.2221333188227815
1.294731170417078 0.1881883982319675
1.3894559795786328 0.20296139638059946
1.3498634395821794 0.2286186296736392
1.3042327227635024 0.2221024873195013
1.3943861077493385 0.190565124868861
1.3018500313394887 0.17329175337667665
1.2964424956752272 0.18406322171396455
1.3090767140655089 0.224994179440666
1.296624174134641 0.18377719334177262
1.361612903699297 0.22432642868392827
1.307210878623105 0.16660605746293394
1.3357140367229543 0.14921918966709333
1.3014475802183436 0.21888162442303685
1.337276480736651 0.14890753965984496
1.3620269036908894 0.22388983516624036
1.3616435774013804 0.2239862099177385
1.3478026649705463 0.22804599193807729
1.3428181017555352 0.22888077266310158
1.391658423984883 0.19658909915426595
1.2990361529116492 0.2145257371912328
1.3133775031601818 0.22597261976387417
1.3380522462089581 0.14905602512866012
1.3927812239198833 0.17540187622118544
1.2962454993627508 0.18722484479288107
1.311367075749165 0.16317040450674744
1.3300760906682436 0.15150236853253377
1.3866826201253217 0.2045734215261147
1.3890405194195332 0.16783178792221226
1.309525964424497 0.22350281755590148
1.3673707335754683 0.15114340409984411
1.3715202790790029 0.21789466442032948
1.2951419087371694 0.19877124520922387
1.3431832436978146 0.2279642923451371
1.3066436134216093 0.22103403265893332
1.3520504769878656 0.14829651602143745
1.2986230148655773 0.1824434184692415
1.3897620935684383 0.17009538798168553
1.2994036062102243 0.18088471946670745
1.3612647264619304 0.22243077701129707
1.29624526493892 0.1925530722618658
1.39174897780333 0.1756167197822037
1.3557064400070185 0.2243573200083359
1.2960009493363824 0.19698992921319697
1.3386122637338436 0.22779531658402352
1.3389893404158109 0.22773819245974422
1.3369020127261502 0.15007087740032143
1.2998562888857879 0.2121087361546959
1.392133868573739 0.17751493712088964
1.3172793609990556 0.22542264662139233
1.3910332091577726 0.17403241235179145
1.3304453380809376 0.2276567742247632
1.2998270881274885 0.21162125428789844
1.3342964646157667 0.22768179564846458
1.3011399915518105 0.2135347659544265
1.3002132190203175 0.21160871055909722
1.3729657158841435 0.21537063721244976
1.3255217592102426 0.22681755187932573
1.372416877665252 0.21572042097146468
1.3910199233511338 0.17506390479898978
1.3019502196623804 0.17757603649570083
1.3870103081994962 0.20091113636912072
1.3349203892301507 0.1510259701250902
1.324761830814564 0.22632951822321334
1.3921748155212768 0.1840646887825476
1.321281169374371 0.22554720703128037
1.3067212579594427 0.21846993868939915
1.2974865300190692 0.19152686115823955
1.3022212259276544 0.17772713992293795
1.3723693315615564 0.2150625583561761
1.3351748443712657 0.2267138306744147
1.2989649318633913 0.20686117544093927
1.2987265739586282 0.20556862224543962
1.337189618258555 0.15070373670892045
1.3782503730466473 0.21027761640671305
1.3023960689412577 0.17778804647954796
1.3461001071651577 0.1493639250368664
1.3905118963621521 0.17557966002797407
1.381188510780447 0.16105313674424396
1.3104039208718323 0.22031212417282903
1.375414509019886 0.21244289242550163
1.297776482387487 0.19959303169625067
1.3716590391233074 0.154573324496606
1.3343027301077468 0.15167487498962828
1.3284787971051981 0.22580955702881872
1.3333548675352198 0.1520105260663555
1.367112473606784 0.2174256952647366
1.3306606366467215 0.22578957772536923
1.3669116959151908 0.2174485538443843
1.334353183722982 0.15188591794032175
1.314279326720422 0.16327444672863908
1.3453770489924288 0.22474889885828692
1.3824774424717574 0.20476447355472613
1.3902722568815777 0.17797842810551176
1.3737892227878519 0.2126159277285847
1.3246020633066726 0.22444355480761663
1.3016153481810677 0.2089637131719897
1.382193867155349 0.20482174619990373
1.344986134170703 0.15002279513055003
1.3073908576446907 0.171277394820818
1.2996083351947683 0.18808610313888657
1.3249155990102972 0.22427535474220933
1.301970918384183 0.20906286393172463
1.2993183750616144 0.19052359067363228
1.3395500463678505 0.22481939178431837
1.3430842873070783 0.22439526025335454
1.3111874914331836 0.16702360465180838
1.374797682369324 0.2113355960904637
1.3705571461251793 0.21427960865634718
1.3117929938562212 0.21881160171964587
1.3883304718450076 0.1733073484757362
1.3389705717707592 0.15124653181392225
1.3164726471403054 0.22114226988784563
1.2995277705422041 0.19234109934992022
1.3385986383137916 0.1514004809483435
1.2998393874351772 0.19077752406397866
1.3580610365115648 0.21999110511460213
1.305409577747911 0.21250144106764368
1.3850718953419072 0.199080905583016
1.3460160350963402 0.22309599470255245
1.3357771576212154 0.22403864439713175
1.3107124859080033 0.216989405116419
1.3850941726086465 0.19868879381206703
1.3054662801518502 0.21157361967083302
1.3885340446637948 0.17627889379617842
1.382253294663974 0.20253895011702883
1.3345768626969567 0.22366180823743914
1.3043320670728584 0.17849679579290628
1.3029041091417102 0.1817505371684116
1.3669421517133187 0.2151100179647452
1.3884706198924233 0.1897286668828001
1.3884706198924233 0.1897286668828001
1.3886543373076101 0.17755992274520294
1.3882886337958658 0.17617335935648168
1.323327683319775 0.22200781364452146
1.3250901757023763 0.22226453054433049
1.313056898605933 0.2175672091110183
1.3168065017460693 0.21948264521083768
1.3061414024844642 0.2112796287837832
1.3245846974582463 0.22198956190145766
1.3784042531633944 0.16126907094894194
1.323075284851378 0.2215795150434936
1.323909563352211 0.22177607411978092
1.3016909089726536 0.20154709541903595
1.3637198579892031 0.15327181546977467
1.3872849051569953 0.17473182463447617
1.326648898578913 0.22197800874343343
1.3084083701031934 0.17279001651620354
1.3239907421646446 0.1582134919628934
1.3836677148496015 0.19880332409732418
1.33965137365119 0.22234877881360945
1.3777662401287003 0.16120712223752914
1.3603521058971664 0.21732320579395129
1.3311498285326109 0.22223775657806621
1.3135820526274617 0.21669719916326302
1.3835579303841363 0.16779338828358803
1.3809277048345447 0.20223622988501735
1.3052919352563743 0.2080668467975079
1.3128486086643933 0.21595195486861044
1.371030096103965 0.21117714586068118
1.3142326386944982 0.16630605946812752
1.3524022718992552 0.2197344247065886
1.3262078426856225 0.15738856023365547
1.3189988341205114 0.2187240554075335
1.3763471967985212 0.20638724064839709
1.3604339687108737 0.2165471980498169
1.387493844182138 0.17938634234735804
1.3876709385144423 0.18464523558227983
1.3775042831651112 0.20517978412304477
1.3758045239679602 0.20674556444536302
1.3311043879885414 0.15530301316706824
1.3345046875393352 0.221534409266203
1.3796617592278564 0.1640453106542927
1.3159282848839242 0.16533122489895508
1.3873912535269375 0.18239579450792712
1.3240401360235237 0.15919698706633273
1.3459091934989391 0.22023546280085157
1.3395048668690972 0.15300252415233392
1.307137216923699 0.1773070068082055
1.3198134634916485 0.21790632254863357
1.3602083178304272 0.15337295137476914
1.3861723279765557 0.18879856145093293
1.3772983106726675 0.20416646162926264
1.3165473958173777 0.16535474224046373
1.315890914770732 0.21551267968336987
1.3582132884449285 0.2161541791923066
1.306452034185345 0.180009475151739
1.3266534763337636 0.21929925115710364
1.383972153338188 0.19396365591737777
1.309688225437272 0.17399800004397895
1.3618016632551782 0.21445269965108915
1.3084168947295223 0.2083690122181166
1.3825460266182796 0.19648341163993774
1.309433728458878 0.17459660536860594
1.3685070056685709 0.15681710959570705
1.3370486596073032 0.220041031600452
1.3297350677582225 0.2195587019993078
1.3615117814687623 0.1541732582705915
1.3046479953732426 0.19989365573142498
1.306677600276379 0.2051465379450647
1.3655363704199692 0.21220496969993857
1.3516798442595113 0.21766219136529014
1.385386181285185 0.1881847790177427
1.3855838432573848 0.17814133368432894
1.3073595387295915 0.17931827965843528
1.3063492041283717 0.20344505581440508
1.3548169066450884 0.21662822240678747
1.3043792226071647 0.1955879259318612
1.3827435909921608 0.19487260600447387
1.321973559220536 0.16180532367392259
1.3106496336658382 0.17368262277413646
1.364586423583704 0.15557930609613332
1.312059789344326 0.21072001600698723
1.3051999435937889 0.18730911619422475
1.373497644578654 0.20575987773136487
1.3173675256899753 0.21436270660570025
1.3315306938025386 0.15664407946553205
1.325593962592114 0.15976318240589527
1.338583323135608 0.2188198933366666
1.374346979023905 0.20473879476990933
1.375799364062305 0.20329634491596024
1.3102498936520544 0.17514923361090012
1.3602769742473073 0.21368553856695358
1.3591452776479767 0.21417067942628032
1.3188429852606567 0.1648793164653623
1.3086277154434593 0.1783754948759496
1.3489350141136334 0.15323953024133738
1.3075158646973875 0.18094937134031475
1.3059828387951453 0.18594861475041236
1.348307410738344 0.1532530663508028
1.332258156301096 0.2183848302356969
1.3146629067037918 0.21191231925052753
1.3843650277397268 0.17695157936087758
1.3846523821618653 0.17843751128294413
1.3439524330328791 0.21797198638451312
1.3059658335804385 0.1975260101554953
1.3437272827328606 0.21790204540739874
1.3529454088564914 0.15356108717617484
1.36464596279215 0.15627110329977134
1.3651450810164767 0.2107542377166745
1.3057766708623673 0.19458051284155767
1.382006710363422 0.19334966843104148
1.3109952523833575 0.17502925793748184
1.317844300098213 0.2131511701129502
1.3097042154906782 0.17751812726157196
1.324969854602349 0.16084485489261427
1.310119040964813 0.17676029750595856
1.3826791186019027 0.19148293943859612
1.3251488332305508 0.16077705239840917
1.3161652188131656 0.21186680562891141
1.3359039547337042 0.15578319200244234
1.368989413551053 0.20781866362353715
1.3842701114395468 0.1811828031169234
1.3062378209901504 0.19314773988472705
1.3658112438837768 0.20971352568127857
1.339971608674512 0.21750352703678202
1.3084275615440257 0.202315722761078
1.3367718297587357 0.2175339480427203
1.3805212876575885 0.19519263968547582
1.378434861652348 0.1980584173346673
1.3833951063006362 0.17961875628130977
1.3706839829280688 0.20549320202315294
1.3170643450643722 0.210943718901694
1.3170643450643722 0.210943718901694
1.3741600162788652 0.16311094412691557
1.3177097171189969 0.21124512908647575
1.3074526332731864 0.19462172601310684
1.3336507580098353 0.15732418466600845
1.3117171647335422 0.17614399299522399
1.3720123681192067 0.16158160704540456
1.3405463714042334 0.15540945552643082
1.3304578509913225 0.21566561833031272
1.3145752002420215 0.2082499065802149
1.3103881306951966 0.17928592367676033
1.3364196737700231 0.21604377464065636
1.3610808765685123 0.21060403703210695
1.3088625640794895 0.19825882982727833
1.32005257014143 0.2117701229474286
1.381470669578715 0.18967756676002756
1.3300515201332124 0.21520010749161883
1.3820111661049128 0.18778337527747954
1.3606891016461933 0.15639746655931824
1.3082838833490582 0.19491163745279388
1.3600236224138738 0.2109154365207061
1.3205961032347129 0.21183182397144087
1.3311558387425715 0.15890969667036475
1.3140401109915691 0.20651171848095165
1.3393437769464185 0.21537235035532598
1.382258633551432 0.1809010771453014
1.319629071028241 0.16705842516047043
1.3775589361924312 0.16809285304970586
1.334974351133796 0.21519765894358667
1.3707493544347122 0.2035689952466581
1.3304209698064182 0.2143470634766523
1.3472294259038218 0.21418196758167915
1.3475978905864479 0.2139772294541186
1.313519514036918 0.17541582200485997
1.3811654794629225 0.1767977150943513
1.3403802381658938 0.2147280522445844
1.3419737290035056 0.2145605063341685
1.3802089681835663 0.1898223261680754
1.3812206709812815 0.1854242089378531
1.3198332075342083 0.16770577125020367
1.3264876613870173 0.21256620854780425
1.3420314165033513 0.2141538133443499
1.3183263922503672 0.2076000469308009
1.376074448357946 0.1681990251124167
1.3220621794974439 0.16637601940981975
1.3153785744987059 0.20450276296836117
1.3418478955402537 0.21333751169590148
1.3104904302600617 0.18871635968699652
1.3180092399586543 0.17079488122576436
1.3576403917460844 0.15712696183567454
1.3526224763088563 0.21129856077293374
1.37127942602013 0.20078647355143406
1.3111918069922088 0.195157548893986
1.3108052363329388 0.19258514648067113
1.3765472981503133 0.16952848283329547
1.3800226415310093 0.18506517032633532
1.339780751081996 0.21306253262601482
1.375896122595167 0.16876712729582877
1.3449182491832838 0.2126040028332586
1.3152206641935993 0.17528966403992446
1.322017214816592 0.20891025410502553
1.3668896468195553 0.20398279050681684
1.3739902017844032 0.1973033791488629
1.3720827865551053 0.16478189937810614
1.3681864208227612 0.20282875914422277
1.331969490516327 0.2120070395590835
1.3151466558227085 0.20221025375637747
1.369003879735204 0.20191298445306835
1.3314294442515555 0.16090583564965757
1.3157849717856753 0.17518074834732905
1.3760787993950294 0.1936154113175208
1.3143677454271636 0.20062874393090402
1.337063775180623 0.1586588943558309
1.3423364224586571 0.21222190886959422
1.3121374590584964 0.1847462685866165
1.3778885149702091 0.18958062261098504
1.3782542619523777 0.18852666127366727
1.3122973602602075 0.19481581214319935
1.3175951787961215 0.2042218611725407
1.3781737569943877 0.1882079718168727
1.3790424660903629 0.1839702383856831
1.3131619039673685 0.18207180813577514
1.3775365320317647 0.18972669679493806
1.343924785894038 0.21158410950751305
1.3790012259778681 0.1832715122625065
1.3122037181419848 0.187972334758243
1.321126379468105 0.2065874368170825
1.3152397230373372 0.20040632706691808
1.3556517092411875 0.20864257545013334
1.3329283454828937 0.16076667310389728
1.3124714002257303 0.19200356543796243
1.3372866012855953 0.1591101737938964
1.3785150718945143 0.1849647981795008
1.3152418636216545 0.20001773617450766
1.3756598965412143 0.1706205384770665
1.3292189928792988 0.21004284049855942
1.3343983771093961 0.16028315343930064
1.3661392581686984 0.16176615528507604
1.3212957685146207 0.20611432154927584
1.3130079035745124 0.18542521767213324
1.3670794845983492 0.1623929633636145
1.3589509086355598 0.2068206229232949
1.3417570167441508 0.21111037540887057
1.375171492687331 0.17031314842551193
1.3480182437913584 0.21031861286313303
1.3199514952439353 0.17108962744878917
1.3143308504337279 0.18122154043229324
1.3780821577064784 0.1838812225113047
1.3424129630699393 0.15830261021720293
1.3217846066152568 0.20561880221694212
1.3722580071635833 0.19622824181039286
1.318899367124333 0.20310184585974284
1.3440847347032534 0.15815804980770737
1.3646050311641258 0.20294663019518377
1.359983490105336 0.2055905052614857
1.3347313911028453 0.21009347755053928
1.323356132234857 0.16814637758100878
1.3152094639991871 0.19701018853166957
1.3172872776970663 0.20049455847983963
1.3306895852374505 0.2091326192569747
1.355536626205818 0.1586227510012263
1.3246117390539136 0.1672103933037874
1.3152680402257704 0.19668880409001124
1.3763851677729895 0.17463408592156632
1.3365917594618046 0.16026426380902878
1.3177572951238359 0.20078595370665034
1.3177337746977003 0.20073502777890295
1.3437427725123015 0.1585317858757018
1.3271936258763841 0.207636668750561
1.3737337742007012 0.19306515306682792
1.3140770360473735 0.1889441265197482
1.327435417890713 0.2076025715854455
1.3325416004299777 0.20896644785618973
1.3458025934181663 0.20925944617181988
1.3611273922504226 0.16059112068659354
1.3597053017709821 0.2048517187193298
1.353223965976095 0.1586964597507659
1.3568335336827497 0.1593796168190255
1.375075585390711 0.18946117249366093
1.3298599567263871 0.16401376723832584
1.324171456272061 0.16838867098481008
1.31926429890938 0.20122977618518925
1.3675666315523738 0.16436079137201773
1.328685594219297 0.16489275833477038
1.3148221837076706 0.18708703269420823
1.3328260260588838 0.20844853224586438
1.328397611968482 0.16525458884137612
1.3150877312102933 0.18776853493574602
1.3254081764707801 0.1677100729631303
1.3535130702381106 0.2066267443979562
1.3309826039164023 0.1637787482809963
1.3315095765990126 0.20768796162682487
1.3730613130539806 0.19199375076730196
1.318853482094656 0.19954590953232815
1.3736546307217257 0.17168245739473362
1.3756722748671508 0.18535176912213797
1.3175347376820217 0.19694902609081957
1.3283654443213697 0.20636217370636523
1.340000374607894 0.2083909409600806
1.3756267462655842 0.17812513384251508
1.3633489913158072 0.20131844537892618
1.371748304440953 0.19316286412565226
1.3676554191740125 0.19781474929330634
1.366273017553771 0.1645050068411886
1.339110733904302 0.1608172401979495
1.3180662071210965 0.19633638776595397
1.3725043988315888 0.19129468739248195
1.3491047955479347 0.1595082285248202
1.3739868391562946 0.18823632548431787
1.3511570946267029 0.20637234478082128
1.352222191181888 0.15969105397505193
1.3328786423899077 0.16349341276072904
1.3261062756756483 0.16817628322478287
1.3386995614097545 0.20756265212513186
1.3727306307366522 0.19031830788734874
1.3258658664090246 0.20380290604217474
1.3251550736946738 0.2033360607065203
1.3638334648396713 0.16354495109117084
1.3653012576525312 0.19871246401859335
1.3472202049917188 0.15993865006820035
1.3383784110515724 0.20716241885430042
1.34992773127691 0.15993990298062033
1.3368610745099743 0.16216069049390333
1.35538198254993 0.16062121795618348
1.337080271028246 0.2068645464017606
1.3298419303819355 0.20514730875001833
1.3745104649998772 0.1796109721100476
1.3740578147957478 0.1841057945759745
1.3567316648341294 0.2032858606003503
1.317480704718005 0.18957614265619935
1.3367412702841772 0.2064573250133135
1.365502384067519 0.16522011737828873
1.3479404893571685 0.20587431174335424
1.318806378389405 0.18058652167568953
