mu1 sigma1 mu2 sigma2 alpha mu3 sigma3 beta
1.2996841654160276 0.0634255695557128 1.3202019498103343 0.3192131321766869 0.48627682230963293 1.4373101384045275 1.4054873392655902 0.29597240830269306
1.2865789515130444 0.11502254464190796 2.054496679332848 0.4454080094507271 0.9178152597561726 2.272239508807775 1.4960202739561221 0.06380178924967744
0.9829201498514074 1.2276372089052678 1.1277275489367378 0.37349069359056103 0.041685150186281605 1.2781031886225893 0.062113565846265706 0.530018522302405
1.30321443935485 0.07554843977783578 1.5101479133367524 0.8372091715264866 0.6948166304650923 1.5200050286466031 0.06345646851998811 0.09198212479820195
1.2591975258677068 0.06427456628709347 1.416542565359867 0.07852766202833152 0.5119092675256881 1.782359675917712 0.6479995461564204 0.44086773939090373
1.256594901413707 0.05115223128693336 1.3245308670546523 0.12259708889765755 0.3976676372890637 1.457782829227265 1.6781283940902163 0.2707576458740598
0.9720737790412708 0.8520324256425318 1.2713329257947243 0.09964394571715514 0.19112112342859058 1.4870271295531299 1.4264501383202017 0.702595245037774
1.2775545509979358 1.6961149005895104 1.289750550432823 0.07446530726760192 0.23054647373483145 1.7535304685078257 1.0817897431793417 0.6561436839276188
0.9733692358327651 1.660569455689757 1.2582283679404769 0.050228555822217594 0.02142476970556728 1.4165213832188175 0.7973259308705078 0.6573518930275166
1.1199718640967826 1.7276157841158435 1.2958677537870384 0.09416052655936581 0.07528380664448275 1.9981351200532136 0.7743498174609365 0.7244631674402845
1.3194978898251128 0.07106832685408496 1.677066811615847 0.07948317117548918 0.8567187292622059 2.339733408993051 0.09831173723019762 0.06711845628068829
0.9645234175148731 0.6088408588773825 1.277559561240948 0.04889244188728359 0.2538558253532147 2.3817540008996487 1.041659230274233 0.6054521425083089
1.2498181251626335 0.08721462970526124 1.2577192289947177 0.029420866891168358 0.5063127379720411 1.8691763468266593 0.506485690250414 0.1669373035188255
1.316194880322544 0.06678156298336119 2.1463991470780006 1.7162486803067876 0.7998023874689211 2.213054863198434 1.6479311303812199 0.19359466037737
1.1205496329565114 0.11197208564969147 1.3197671027968385 0.11998449800793459 0.01964396244466507 1.648466520041345 0.10164161542745205 0.7672077573911592
1.2701324698165934 0.07186298841642687 1.6789286535401131 0.6888645956500266 0.6426032502336346 2.6191074126656093 1.9187091882283884 0.25267507341327516
1.321270639535936 0.07188712131324587 2.1158268922825747 1.5249643155689683 0.8484543763978784 2.4515334802509674 1.3928777682863904 0.14636802662117132
1.299774272530823 0.081929151313267 1.8277551692865202 1.8990451482135464 0.946652101166649 2.743756086717823 1.3786426696699745 0.028374668825412848
1.22886907153207 0.8324407123587338 1.3072504498076984 0.06807296840003602 0.20752990461563509 1.4455223298326296 1.3130320513728997 0.6339173633147368
1.137982270018251 0.27140653061386083 1.162393666188569 1.138272467107403 0.2999177331498151 1.2785031809569882 0.054688569141414775 0.06275114350502349
1.289587809898125 0.047863946035808146 1.6956777498034032 0.3856730450842097 0.5958216746713328 2.8066594049250617 1.4836769473158522 0.3112820629945711
1.2621195795088893 0.09608896855003472 1.6922499928549661 1.144430268614853 0.8336450174982135 1.8615021635400715 1.6613321640480916 0.15158802589342285
1.2783604402688666 0.0644468626407195 1.4773649529965662 1.7770326357069386 0.680929583493336 2.651195906607873 1.131673375935613 0.29481278403500005
1.283661834206637 0.07512078324373378 1.4017693148306094 0.1595481736885931 0.44387999956100377 1.7788577368869354 0.8054859229627851 0.2997391709223465
1.2723768784373257 0.11091878241933067 1.923297210660345 0.49944842595844313 0.8530850141532155 2.414915375639997 1.439481583635328 0.10092594300623782
1.2477942306411836 0.06555987792633024 1.5133369820107807 0.6667809154740827 0.5680345574010013 1.7208763690884332 0.1830219885271639 0.11108479844303423
1.294121840243616 0.053459055888284306 2.254226990833638 1.4204185415733068 0.7844817901312318 2.5640231882949713 1.7144936141175782 0.20097997608782253
1.320166205139857 0.061692158368529725 1.3665243817765471 0.1910406953184812 0.469065137947313 1.730499604588572 1.8634670189400198 0.4566641375746894
1.1357587604412098 0.35764486939451384 1.2808282755933686 0.057716679473482226 0.09153927711462535 1.5036384216623433 1.527406021644053 0.6308758149481751
1.036985059054897 1.9161948880162905 1.3093896050385567 0.06838754191457913 0.08798608367976522 2.174003199252189 0.16997248061304782 0.8678959968247456
1.2879860162202332 0.031557924284354874 1.3578293954071992 0.12212965008953097 0.5893097568052941 1.991090807780795 0.8133919234711295 0.2626319149633964
1.2573037546826409 0.040204319655957 1.3431169387134032 0.048350427391735666 0.1911729426590662 1.6364807175132956 0.509547487935319 0.6829962608451234
1.2390277204280946 0.551600112657043 1.3131524006057491 0.06225014003923276 0.13828861736573292 2.333101103587185 0.4253603935611298 0.7617525339080696
1.3111107603406875 0.11989192684677526 1.3179265137973653 0.028293028258317872 0.6715468105382311 1.5568223487334818 0.6189807953795016 0.1331923206735287
1.325405541912219 0.10787416316678305 1.712017137669075 0.17520331170597692 0.7058652605751864 2.760529163287332 0.16899695397741024 0.27372297009121066
1.2508225187455335 0.050815205724215266 1.3835721682357534 0.5150847854734484 0.7063600971334532 2.8302631119822115 1.7328440719608638 0.21193274306642873
1.2883468529844202 0.10332809867929486 2.0175759920013308 1.605022313320774 0.904438149799089 2.0776186152222196 0.7695646786705871 0.043824037976930144
1.2853624677474866 0.101478064436368 1.504612732332002 1.032251921196864 0.787778242077946 2.0501838893881983 1.1441816718354705 0.09823059185431203
1.0033261907833093 0.5883895250594428 1.2558325476006629 0.07049320785354153 0.22972930560344018 1.5884005342291587 0.3648032719381007 0.48295329651315455
1.3146988250295903 0.0801557451552009 1.343206335792244 1.3511313620694207 0.7624939275558893 1.6156474666675957 1.6192866205142644 0.0171347518396923
1.2766884609007734 0.2584291560925265 1.3061484786675628 0.08043350940946098 0.2932815586781053 1.5071727948160216 0.7931960862432815 0.519851087066392
1.3129289585104762 0.05766424597538054 1.7643049755247628 0.5107005648981093 0.8057924849270841 1.818850207500587 0.8843334473025387 0.02541726415409639
1.0547530274890788 1.7500144051705557 1.280102316995126 0.10785947300989335 0.015935890463196274 1.5074734937289038 0.9424747070602021 0.8194026457897029
1.2667261928888918 0.08953448299743587 1.485133312421655 1.8680138737590326 0.817774044636288 1.5578831795571049 1.9227261344175595 0.07290456121567905
1.3109323403559459 0.08972167339209766 1.5898814389764648 0.2931942891822633 0.8102916798338728 2.625154224795616 1.1110439722437029 0.01960578453578939
1.309828294525589 0.7153990249613217 1.3176359468128191 0.06743162420250007 0.10525648281801868 2.850892013911845 0.3201789244270734 0.8713461608651418
1.2937175554198406 0.02855933338553525 1.359938571966609 0.27506234514056244 0.4405715116031262 1.7219069607552195 0.06639829726549261 0.46043068457533326
1.2516712784892985 0.05110403105577235 1.3819705192246405 0.18800105771363174 0.3517785977980612 1.9195332832482142 0.5574234937735123 0.4243538832533802
1.1291459919581899 0.9673386890328233 1.266482440268168 0.08451233370681065 0.03184810332968462 2.555003237876607 1.515856684974236 0.8922659963125167
1.311502477275214 0.10574960815596918 1.6458134065732604 0.8527036604936926 0.8376413137334314 1.9752857425876962 1.0566133298829237 0.12140074086416222
1.3048596733741749 0.06516024252827785 1.8235176414580467 0.9081523316849706 0.885112134301628 2.5050465804882363 0.04865429640969491 0.0912711413913937
1.0680399742746653 0.639598211948029 1.2982167530886928 0.0957152336855488 0.14782424796690524 1.8846656375675899 0.7851191845405967 0.6938341417847166
1.129225826357309 0.5344076504565327 1.2715465800855799 0.039528583068702085 0.41292441404686825 2.0039967378259913 1.7156903173092366 0.5396555876854101
0.9136570690479919 1.908487149524293 1.2503234859813497 0.04476823404184394 0.03448970032960018 1.5821397555365828 0.41157735654742006 0.5276528343861557
1.2928225971960596 0.06365225678907155 1.5514196965035778 1.391047199029182 0.7147160592854981 2.4013074189553003 1.1729993884127765 0.18191023483490276
1.2685497090706663 0.10198903333347259 1.3749769630170674 0.7307218405707844 0.7947963861965368 2.511015534438199 1.313279693568137 0.15671763476902406
1.302767190823253 0.07180402864571675 2.554385552700024 1.7642882222440612 0.801742167261433 2.8898870429689008 1.3725135149286394 0.035511043584865676
1.2674852074663479 0.07652364706409061 1.9291267498916485 0.44921807608852493 0.7261465540469678 1.9974052764086747 0.3125504636337884 0.011880424839124626
0.9799876331006394 0.7878417480627777 1.2814273329896504 0.06966564004653945 0.2712408723373633 1.3997077769918485 1.8270788878796316 0.6010439058540018
1.3089198185056108 0.06691519542776542 1.5948920771672483 0.9303118550828599 0.6882707821900804 1.783793580227489 0.6202025877729388 0.11651589038979243
1.3115424613645588 0.07056196783725088 1.4574288003717237 0.906890260720735 0.6910992694298262 1.6254442791796158 1.0233429924709332 0.2996958072227252
1.3218348385992282 0.3979081060874785 1.3325402349511482 0.0812805680808792 0.11187760113727059 1.5607667763762278 1.002217504404925 0.8699580501296743
1.2870627086329252 0.08387576623864346 2.3524501891105385 1.2423064178217207 0.7844510032725318 2.8491653082911683 1.8654463284354195 0.06474647056012454
1.2679833713953248 0.07636838262102591 1.3564820062723018 1.5093934006063658 0.7558592919469668 2.0749053099562054 1.0877013030964113 0.13621482927977727
1.2004589955978822 1.5282511440768694 1.301817888351289 0.11362979995239411 0.0687897846769275 1.572894211595679 0.513897057815214 0.7844808310761497
1.0140036964233619 0.852560729631179 1.3119227807188911 0.057850015419341656 0.22743410911894268 2.0352344465637824 0.08208025747863515 0.7361930086925595
1.2524093293782488 0.0754989568631894 1.4230194278264274 0.6271157643174636 0.6524660931692238 1.935557161839729 1.0869328831916902 0.3310013401390357
1.2674172803128108 0.0861578542717382 2.1486976156273463 0.7883805332207459 0.8598777359862065 2.1592593442404486 0.9777451814208612 0.05820363776592826
1.312902357677189 0.5383772540393953 1.3136792386823077 0.0539512830269717 0.32216438277549586 2.737437488727858 1.9903456878977432 0.648345128602796
1.2879744790139507 0.06855453409128102 1.8755599162938617 0.5542774584977948 0.6679027999842623 2.227914599697638 1.4443584875501465 0.24565890328569892
1.2721123142762467 0.047664667018082404 1.323973913738549 0.2702423526559289 0.5397945433548305 1.3257858271301661 0.6822132284052269 0.054122879986859544
1.233338412446626 0.34293595456916504 1.3259231692735651 0.09191646138494336 0.29561358857111464 2.255503098519746 0.9098858655911817 0.6989993911338576
1.2726418395683075 0.06982971245719091 2.5705092199701536 1.1567860926330793 0.813377289488302 2.7442234705128117 1.7088218889473015 0.07298756918389662
1.265057363935406 0.07415298629514931 1.3677951198267797 1.690260020804948 0.7421473862611093 1.753123938824411 0.8764134796460583 0.12520295089845515
1.2495322437905996 0.030973203673587815 1.360628070727797 0.10649165235509513 0.16084889765157576 1.9972341322006857 0.5856153085780121 0.7115547962090709
1.2932667737449908 0.09580666619900913 1.8405403854772795 0.14984213995172277 0.6893410601042552 2.383021354871642 1.3480477739876846 0.16296901371622277
1.3256781514396279 0.0747607738547934 1.7421032149964961 0.5776954388478953 0.8569794983363356 2.625652585005598 1.780909382895395 0.10199976571832704
1.2683263415870463 0.08703740768572522 1.3769898553107922 0.18965487054029198 0.444120406136999 1.753391744305033 0.7560593770879704 0.41736516830850834
1.110216527137001 0.856983822306395 1.2943341862920574 0.07508953271596772 0.1501093434663308 2.185748842930607 1.3207412641624074 0.68583316092015
1.2709594734382594 0.04004080528616305 1.3193280751532261 0.11532075125167716 0.5380787409837028 2.6755841182932776 1.943110198244213 0.23267470473925342
1.3291745943628506 0.08866446430724917 1.361556225676232 0.29363831381169553 0.7845342874034705 1.7278658005840706 1.1208155239955575 0.12587054010233556
1.2581492632267808 0.516513031962715 1.2854891624220683 0.052487094058190804 0.42556988323990363 1.4205125796468328 0.18782525270748185 0.38636967217532275
0.9938957248591359 0.5607882729289715 1.3101574831437295 0.08893390457350267 0.3312242380678538 2.6312936839895276 0.12503264818844603 0.6569161593665579
0.9999756997366437 1.496640702561618 1.294556225151489 0.10175642818104196 0.1232305274046197 1.3140989180769735 1.7021498248506115 0.8532127742437513
1.2894687753545955 0.09614670303188683 1.660086168638288 1.746092244104683 0.8037841491490102 1.7295603348846453 1.1949436912940794 0.047177561510008556
0.9015259043789794 0.5254726938266794 1.0991429306793847 1.1094788787263228 0.28195632375440793 1.262286015820821 0.0786617140324229 0.047157864179820916
0.966152430348574 0.04089704022586469 1.2718842466371918 0.04868785914344366 0.036915973694463554 1.6037422475253824 0.5322924248679365 0.7975643661785231
0.9102249124967429 1.05566884870762 1.2232194359726893 1.2847714314560654 0.24101290815672258 1.2655967175329619 0.05976165223856378 0.08161231751369151
0.9278419870919542 0.7543414810431734 1.262111585642052 0.08459064437987585 0.14187116657605303 1.9611630868348415 0.9672040057184409 0.7487679021797666
1.2781341312231342 0.1146582947600522 1.3279173037461929 0.5254865674758318 0.8642665543519503 1.683426250017749 0.3107180832102133 0.13364964826469083
1.2749314776462617 0.0567997943846348 1.2891050602531626 1.6194597740984802 0.6802243162466847 1.8275915659855508 0.41909290915248715 0.21309911305435075
1.3017025160220541 0.04782581306771475 1.4146630513679932 0.6257058639441408 0.8295244254013643 1.9826247500243332 0.5829655554659178 0.1463354622066417
1.288355395656555 0.053680870105935544 1.784945447445507 0.7056276249137733 0.7692853311774528 1.833650416917941 1.2690635739852856 0.03205823865152994
1.212349435699935 1.718221514663752 1.2624970640128959 0.08507271269221243 0.16463669762796165 1.4151557737857083 0.2982196289085554 0.5787052631115359
1.1422202875841825 1.292864205996212 1.3182262906378825 0.07724126714802557 0.17631745311078506 1.4454882490804803 1.2232186025715006 0.792414826470512
1.2481050068681787 0.05807977594172315 1.2575987646429827 1.8692852831650413 0.29784352589381413 1.362214253363368 0.09151706016484806 0.11101665184311604
1.2947516678223596 0.09164285605036065 2.004890572841746 1.3580789181851125 0.8339886854488978 2.2830112073434496 1.938414856086234 0.010365593723350816
1.2448507952618741 0.06596253654027695 1.3701351875981498 0.5108941204024009 0.6141365788015465 1.7369084851614003 1.6899117471680623 0.37607126701702986
1.286891404179791 0.07996795749039008 1.3762235804028644 0.9097803059679325 0.9369279359609175 2.266656689002307 1.9683177703990404 0.03228721750545938
1.0132110164911887 1.8059201226036934 1.2733788010305735 0.08540079146237639 0.08110172116897381 2.1828272506911803 0.8484201381044348 0.8074784781005588
1.2767008107893296 0.05303965448101355 1.4064964789751966 0.2645038831713893 0.9057569243142604 1.9862701955563313 0.8141835673435429 0.0344261647322825
1.2530568130320385 0.07276739165836703 1.8140122540052792 0.5421308547617301 0.8092339580730055 2.526895386416046 1.3852481830951529 0.1586063614835812
1.300713256960694 0.09975828614098052 1.333597503583802 1.332587528852166 0.8353012239924229 1.565768384938272 0.7038882154949325 0.15617712458576483
1.1983709789740302 0.36640631784895794 1.258297450481632 0.0907006588696208 0.04273672636595925 1.8325491045737072 0.4693482762183805 0.7279768063114301
1.2375396998703945 0.08149017059186997 1.5560291579502572 0.27362100420203067 0.851101659967278 2.0766183905605975 0.25099647657635454 0.10689810928982452
1.242888190611081 1.1480333929988127 1.3153249450426463 0.08168407619736177 0.060559898331001186 1.766538138642503 1.3444422657491464 0.9002941657232953
1.00877564895924 0.8278268451556897 1.2676267950021463 0.05510609587303483 0.2027136196287902 1.5232576978759282 1.1622381459654714 0.6742487900456046
1.3003536806163702 0.04167145814268143 1.3081970983319309 0.14882978408562608 0.2560042570997408 1.3304227129852713 0.41837732568053543 0.6224312039663097
1.2659600046984152 0.06073955208680128 1.916280844694859 0.5944718563855951 0.7789502828019919 2.7264952056059566 1.4842501921336897 0.1633749796893695
1.2887022835036626 0.07838753570378493 1.3450851976639298 1.6121441366837466 0.7136704271332818 1.874741181484914 0.7442468027606483 0.12514328796929677
1.0428538902257685 1.0529482507067613 1.3068242139610406 0.09664863704025306 0.04586842976421689 2.0516785521647147 0.1544967349066794 0.8926562538184217
1.268505512084693 0.0499997621847187 1.7445493931664608 0.3257656153494051 0.7485962364104393 2.4829491797669805 0.5123477173362287 0.16129801371225772
1.2891866058004477 0.0673814795503594 2.6051232454944317 1.5281863995019693 0.8750027830293603 2.816118269101215 1.0753172080129751 0.03493804560969162
1.260499935198391 0.037975676766583345 1.2905149700562841 0.09121839362899105 0.17255759830422288 1.7242434416423036 0.8395498072894256 0.5044351635467594
1.305273897733906 0.06210757809981831 1.3952397563600214 1.8547283772225223 0.7992631223885935 1.4742688102148296 0.46742867996476567 0.19802990184118888
1.091352805397301 0.05775818212307449 1.290543428600428 0.09062807666023104 0.032196592770432235 1.477159603394119 0.5803238641064532 0.6476068776300553
1.3301487769909 0.07646995617166447 1.6418276076774991 0.26885245678564546 0.7628597323283788 2.250495557609716 1.96200657058285 0.13938914031033053
0.9076408373211952 1.6272332081634264 1.2647191946925398 0.08737096816213755 0.13627791371732684 1.8250834412243706 0.3459387991876288 0.8516339541394797
1.1528380524860515 0.4752507984842094 1.233072010226444 1.1850155268851497 0.43601966778164924 1.2607527646305596 0.06116524058229288 0.0405477025362887
1.0272601380190345 0.9504196095488735 1.2758892788378375 0.07685771450357087 0.11965110695310878 1.8176173203364083 1.3829830761185076 0.7150450876348723
1.2268589534703176 1.1076710472832447 1.2841520876405328 0.058569193075849846 0.07392331006547477 2.6187739648835904 1.324589536177853 0.787124578586772
1.105051477670324 0.35171358834715044 1.2761675155327814 0.04365951429945331 0.09143243292934192 1.4474492251315079 0.16121319069738593 0.33865291457039887
1.2780539461079372 0.05520798429803434 1.7532922465585008 0.9188901682075223 0.7834858451934668 2.761643190661198 1.6660615557842 0.15900655747577
1.3121564990860866 0.09376479186040691 1.389442391769484 1.2616736266495703 0.8279721940061675 1.762326978278106 0.8552108096059826 0.05958527155407117
1.2739242305991845 0.06141074704897038 1.9550225998037667 0.464164208735026 0.7285801704398598 2.1245072923993495 1.5651042497002856 0.16504717127992344
0.9212334234550378 1.1318726939529127 1.2485571577532344 0.05385478413889692 0.10399485914006042 1.341835388621416 0.3384741068783626 0.46753871215945575
1.2698675372777553 0.07121586647575379 1.6027176697859962 1.8488751357162858 0.8172842633778488 2.3763938497077213 0.8670938187300806 0.15828465449013573
1.2749392171746794 0.7856940206845712 1.2889712559527657 0.05885006770422154 0.34744401171687117 2.4243539850003577 0.8532875451778456 0.6253724916910223
1.3028913846276429 0.07519447549361984 1.5267518169431167 0.6695988874528986 0.5151061107812017 1.6025049362565058 0.2476584877640794 0.05726153397478785
1.279885506058981 0.06262216581443258 1.7626766359266504 1.1264385718313152 0.7350362132402661 2.3114687742752076 1.0455543865777288 0.24102363518469022
1.3014561289029105 0.06522735100424476 1.6335942511799217 0.30206728292005364 0.6329543528827638 1.8653303685413896 1.2859294682366582 0.15892852993447765
0.9704231697321517 0.7743160729886536 1.2354070599354456 0.4516929342497939 0.017567943285188976 1.2467174258582634 0.04842154308833479 0.28420391369554093
1.2945270185360953 0.05714913042621115 1.3222203260247702 0.21074679269918792 0.4181939090821457 1.5367746845957422 1.0604190310790835 0.4697604589578968
1.2962297793024724 0.03139504923712472 1.3185779823483144 0.0955221502802243 0.1548891168761957 1.9540480682163839 0.8786558965877015 0.7056965335339941
1.260861734887327 0.025507787095100952 1.3897011357305016 0.0979900209203481 0.3916342239941416 1.8147633797222418 1.1820619725981718 0.37303740792563383
1.2571552305448566 0.04899805525739907 1.4364482254591162 0.13142870525361697 0.4709794241185338 1.5344380862661806 1.0316492245728592 0.24805229114464006
1.2756072995319363 0.07962413893871784 1.8621491185628654 0.7978417054855264 0.8984509914406855 2.6441441564101216 1.8861554301554688 0.03950569234823646
1.2832063847246107 0.11567164247532281 1.5342340832536667 0.4990670539034376 0.8198942092729165 1.6952671002070656 1.094745211039617 0.1716401783972865
1.2719323471013313 0.11462441571446003 1.8615828891763764 0.1616728434439572 0.786717099659265 1.9418564893711192 1.1795289316898128 0.16571255986457847
0.9668809790899642 0.3105859823366644 1.3250416961819063 0.08586581015251393 0.06735497841926068 1.6998238580057683 0.26313262151555467 0.6534059983278152
1.0310981109051423 1.5705439837224136 1.2667068899023435 0.037775314676100624 0.30264520012899004 1.321159307085411 0.06690906987955654 0.27775410974069387
