mu1 sigma1 mu2 sigma2 alpha
1.309165002623712 0.1654341807384772 2.7696489989334556 1.5660748605835324 0.9574857428749556
1.2492686376280735 0.06792812060398706 1.460110934138148 1.728285321089567 0.9463946090748506
1.3050081601533368 0.10034482142438264 2.167598574314709 0.3044064772582853 0.7435635738244679
1.2599944019235882 0.10366234190268235 1.9872746671835206 0.7000438948108753 0.6926221418926743
1.2524421527302634 0.12862309508452677 1.58086500468696 0.3677419103239297 0.5943167637715769
1.2823187882863967 0.10591064157068418 1.5853336732030963 1.7260006553905987 0.6927710551306383
1.291253004550308 0.14940168876146398 1.609767988920312 0.5387265741383672 0.9075339897499217
1.2841710877142234 0.042145137612997895 1.5631716364798032 1.190193407688077 0.8553326366697874
1.1983172859162128 0.662771324557874 1.3152967539316025 0.04976248068020586 0.469976523390494
1.1252538151461249 1.0079863099528958 1.3261889523613266 0.12043034391649406 0.0739498383441389
1.3216798172849473 0.10592542678112088 1.3322800749840507 0.2115848517147737 0.479639488924788
1.1613946849931984 0.6676820375934366 1.3461426894104633 0.1048429388256348 0.14287800423778454
1.3053773042704628 0.10025582457038713 2.7111702571832326 1.0925826493617206 0.8114615832102081
1.3062636046990082 0.054314456025047725 2.7188236518819275 1.5396127307442506 0.8413422152792671
1.294697978060349 0.06856442909543252 2.254444227324173 1.1820051078674778 0.6766258650270014
1.3229239407678288 0.08702533030883698 2.4898328544670782 1.8159453993279162 0.9180670091814348
1.2481497271699409 1.2638496254288514 1.312827232589742 0.09754137054171955 0.05509599707430425
1.0560519061995994 0.8137183038848975 1.3032623887379682 0.10428028419013037 0.35146943206742914
1.1954186523730748 0.4669714625604977 1.2364151600645321 0.05904387976500112 0.4709920635793284
1.3062540214386982 0.051497799849050105 1.453781424180209 1.3801643554576877 0.8405411794520405
1.281480760417931 0.0416914311815694 1.3379568486157107 0.581168402994843 0.4963625913998062
1.3301484984192955 0.09044122014433963 1.6958211369317955 0.12627848717157883 0.6637590620101256
1.2412649755022702 0.043053254379809086 1.7446292442309455 0.24884719856735912 0.7689701313027745
1.286974899968939 0.04036607773541621 1.5904107834438306 0.3849851403612712 0.48966164114461286
1.2854751907781943 0.04818179669936479 1.7583299131587546 1.325698753973773 0.7766556672815781
1.2851968945601635 0.11242653288407434 1.891387000224031 0.8671384945324592 0.8763114685006071
1.2669757401171706 0.05973887663521208 2.3953122911427513 1.13194714230083 0.8353011209358422
1.2748876602337271 0.06433298064097415 1.536601123575179 1.2798543122524744 0.6573128752805228
1.2748992904344387 0.08205204797839913 2.8565716592487633 1.0078988357816834 0.862262747496481
1.2380290843446482 1.927473582733343 1.2911831724342093 0.0951689416697136 0.25833362194615517
1.2114349822180823 0.06477201776614969 1.4015714913125057 0.22747759709428186 0.5324879695731741
1.1092446234462678 0.5182963521750885 1.2601275916826784 0.02477548505299965 0.4282667916799981
0.912745948658598 1.926968041853389 1.285626136142799 0.10636664014904312 0.15738249853792063
1.2432296253710762 0.08491162961601761 1.5645440775298325 0.36782108936454866 0.5419239195134223
1.3070212760407112 0.09756299848522927 1.755180010622808 1.0189064967093664 0.7627471112327386
1.2806163226434908 0.055011763378398644 1.5173608870024078 0.9702594250645502 0.6420075336695892
1.3337984505299458 0.07942695031438023 1.6894567322114442 0.4224565144572358 0.7195924405245899
1.2912848610840202 0.07982170098841944 1.8846860897727495 1.588600531660336 0.9462896846650578
1.254635822868039 0.06573897231272534 1.543216050397311 0.15206956391494175 0.9383978814366236
1.2856396471721423 0.056365384804970116 1.2889121391723486 1.3177990360755942 0.6656969460113974
1.294555790164809 0.06165442091049133 2.631921698778503 1.2523451808144241 0.7770297447593263
1.250603314836015 0.36113827501470186 1.2541954442127372 0.04789473895823467 0.6390448627955772
0.9948424740876313 1.6515855038924447 1.3154768343265908 0.08178113746782105 0.250177988347903
1.2930096464077527 0.017236223188046317 1.389002076975716 0.23420789641531659 0.41363291674459957
1.2653118442374527 0.08159412336355737 2.2912123835476685 0.9425188277049705 0.8701160858164472
1.2953746250208868 0.11347469636133803 1.3734853894413184 0.6843432327263689 0.751296637691542
1.129891364354067 1.5835262100668426 1.2681015504731357 0.07189359682992526 0.29586585480854144
1.2832641392266706 0.09049399171964724 1.3656830449117483 0.9861531063649248 0.6924870309104398
1.272776641204417 0.09090607864081293 2.2002455035708812 1.8520563465378932 0.8572832629820285
1.3260634864335255 0.09373858300781317 1.5665898129008435 0.8483759301959016 0.8432318635415911
1.2710191253756165 0.06786502654245048 2.320857851965503 1.3422134970006208 0.901751990507283
1.2603590677372285 0.11008583154300584 1.5788977743345183 0.5568568780364965 0.8296798255268996
1.2415802228902797 0.34974132398443725 1.2461489360817333 0.025167321368575326 0.5545959362798338
1.2944594789572403 0.060812001954135574 2.4001236467581637 1.0384442593071022 0.7888785986457962
0.9910761764224687 1.2066455322322096 1.3033582198699711 0.0976223685215907 0.2481335818033799
1.3213316013687577 0.145666512510787 1.8167118505974176 0.06012127737689905 0.9527401369966542
1.2851268774363216 0.09738602400030928 1.507868967561895 0.14402480400616793 0.6078187516201691
1.266149538247917 0.08218656414287069 2.061274568487273 1.2117951132670084 0.8421613192962047
1.323547657735744 0.07256016431214683 1.7626224992736708 0.7431288514657267 0.8697517640958173
1.3198551383753938 0.10058797581105455 1.4256068785998361 0.611453873265892 0.7265795990263019
1.3017592652393757 0.07861557279637006 1.4924372875321745 0.61526415023656 0.9577720050156568
1.2606385632028707 0.07684176576381004 2.0497404047425625 0.6961048994477955 0.8570252479722447
1.0125555293117552 1.5015823794648198 1.2645496154848603 0.07832154590857456 0.24261886398232563
1.1748275080080586 0.7328595114776921 1.2812706583563263 0.10496345933204873 0.2719401496902748
1.2752724290001973 0.08241167766405366 2.637263448346712 1.43814218955293 0.856574982676267
1.311930249517019 0.09135620286168844 1.7763916599114657 1.4074928828304287 0.8807162837407105
1.2821935445489867 0.054632652683923914 1.7339937014379814 0.4630132867636913 0.9495436331044323
1.2803957948744387 0.0987947608189337 1.8283756463817475 0.4801605487938009 0.7174745933574807
1.2851757793128131 0.012591283570853682 1.3695837033685154 0.2867932172697497 0.38519316190244
1.2643764136430347 0.10829284810856521 1.3834057703618292 0.5804118741822202 0.8380851993958308
1.2737385060736974 0.0769102219888407 2.022306395803784 1.3387427320775678 0.7717066479079376
1.2592015271555832 0.10547656571121242 1.7328765895580216 0.3409654931736765 0.9339789481128711
1.085503695648654 0.4235134728821968 1.2595097612582702 0.0702846946027767 0.4064897246328778
1.301291968136195 0.07185078880479533 2.631791491210804 1.72135642447796 0.7957120511201213
1.3321607909665119 0.07788133265892024 1.3428368528008732 0.27634953957709524 0.7558033012690655
1.2860666602632536 0.08821486155122556 2.8090502867574347 1.8936934450389362 0.8742381740460106
1.289674413944799 0.07354658564156026 1.987116616813391 0.2420254899879793 0.7163249301244647
1.2774079996616816 0.08495793654278244 1.9961204101031362 0.46057649808641254 0.7363719461253437
1.2582122144660544 0.09400889225151657 1.4601604029033806 0.15010114871728555 0.7110838284731923
1.2895244999060613 0.09448346181159088 1.604915512864597 1.2753010631734332 0.9061043703821959
0.9369992996231493 1.9850767420079993 1.2991030951620788 0.05673033854707841 0.20982075340269055
1.2724951893377312 0.05734105974534851 1.7457523862636264 1.3518479931751795 0.8194165995139278
1.288794604557403 0.11538271760548637 1.564957596061038 0.17070232479817987 0.9275732826934658
1.2955713765450898 0.08655314260845703 1.8300862516081438 1.4591097295566113 0.9200152025550641
1.2656525182337375 0.0557275106720883 1.5128947339275287 0.9450129774340214 0.8286411088386614
1.287188934371791 0.06122174640357313 2.2482022302560054 1.6160616175968547 0.9037072066931241
1.2945160373510314 0.0656309123165548 1.916193438729549 1.913056997022918 0.7547302274937213
1.2985657235728112 0.10563492229973367 1.376265759067516 0.9124737668671592 0.8436270146673727
1.280966681371321 0.07313462675784338 1.7826272292004797 1.4959551582661075 0.7419248146848102
1.2758751469499379 0.08799104476242929 1.7434482317854754 1.5376639777334256 0.8784504317182883
1.3064011197708485 0.08127005159073321 2.365024495310353 1.0308440285193887 0.8577512964790762
1.3157776017137186 0.08244351064158398 1.4350664043543357 0.8941586817961452 0.7506083618240084
1.2850528320942787 0.08765273582531966 2.035741967464594 0.5556481595519754 0.7655217744377127
1.2944027331668475 0.08016620536654326 1.4178087018731325 0.6638945480422466 0.6178605296343279
1.3095901302725066 0.10984012657091853 2.0263646621152196 0.26163152977645454 0.9078600097876904
1.3313585263585588 0.06828342567173358 1.443460108240559 0.23610543219432528 0.7974121823161304
1.2858253468380418 0.07224553397166178 1.4432523297407944 1.0409033515206405 0.9382673373187572
1.3034616748933958 0.07577248664830122 2.748694264279251 1.9407347452997057 0.8359765338061989
1.2866077543434584 0.08935287594292307 1.6125190577938326 1.8653683678551443 0.8186306073187182
1.2873296056084098 0.10114691703958084 1.7572390753976759 0.752661414487281 0.8138861630784305
1.3230289181094295 0.10789112747805693 1.358462591352057 0.32753095241329916 0.7274012125231201
1.2778012399710388 0.05330951922518521 1.3850860142411872 1.2263999219486532 0.7901173105638727
1.3098978177838925 0.05970858579220456 1.4183739322089437 0.9546169289212284 0.7991949726719321
1.258972432918395 0.0662564774559927 1.5804840472019426 0.6052011962535798 0.6559038162391692
1.1469911637828787 0.5532825065370264 1.2654849856235562 0.04535713190319202 0.4595403821180535
1.2852885630169322 0.07230603492509745 2.304095687507007 1.6146470489956217 0.7866851534616817
1.2572601497847367 0.10990029377487082 1.4606576050164777 0.3317264009347228 0.6541958720829659
1.2802272895287263 0.06564827131452736 1.5246099687998864 0.7064370180054338 0.6263731902182559
1.2862982755526668 0.09151844928623697 1.5383455385007339 1.2308342326577917 0.894476826880373
1.313133228094867 0.04848360619973894 1.3790509816051515 0.24014355742360485 0.4657023494716707
1.077905124584231 0.9813655187521214 1.2906847436464202 0.08855875746381596 0.28937373905893415
1.0779570663556042 0.7214401328553722 1.2862165946061974 0.07636707700494284 0.4015242938329431
1.0180962312225097 0.7268696990014035 1.2993295628589445 0.048145599158144536 0.24065867076067504
1.2652943922095428 0.047757406906401796 1.455580694906097 0.13443560850126607 0.47191543841208183
1.267454921713841 0.0713307980498251 1.488338060517743 1.241712151758812 0.78816830456781
1.2986015728848852 0.07995231553321357 2.469682852829362 1.5354989107675512 0.8455155689854364
1.3030890047819916 0.07396679800693136 2.3294323104098815 1.9969374189689624 0.8799886626250113
1.2451196462350222 0.09484947153422395 1.430825587417952 0.2197638450508758 0.8003773244810253
0.9047381793646874 0.7164409507381733 1.2546667894384198 0.06339968306777867 0.2673045932248824
1.279332072026849 0.09144978957185826 1.292500090858697 0.30200433240025487 0.5396257402216921
0.9565293737752786 1.927053759250285 1.2960558195520377 0.05849466066050327 0.13485187114670572
1.2947648111071228 0.09027634204612377 1.7379755901201062 0.7449119231427187 0.928305874505067
1.3139105052217903 0.12110777288747936 1.4797013649185096 0.3176861915187409 0.8063238154416426
1.295807881710387 0.33008071275150186 1.3200051931648922 0.09761637584063525 0.2752512198463684
0.9441896976539381 1.0051512646415184 1.3006615806611748 0.09266822179748732 0.2495109600459038
1.2683205426477298 0.06768866375092135 1.5440239238083042 0.21381478953959587 0.9558940491212079
1.28089299373304 0.06055544159135185 1.9329737653126684 0.8795480172603908 0.7624507016331129
1.274272547281098 0.0740497512835537 1.3337595563126197 1.8663081968661823 0.7999182882934114
0.996257910356616 0.45292101098894694 1.2719229437190187 0.056193518017690305 0.2399934468045328
1.2967778818655193 0.08393921437424992 1.843778126646456 1.3028092625910215 0.806934163174171
1.3053007301766806 0.04709973678902999 1.3663203351533464 0.4731740435358954 0.7964428263203008
1.3061545909170953 0.09881485944918392 1.9951311963593659 0.38273477847416865 0.9304324213638203
1.3200531189588418 0.12426483769464276 1.5957488738096726 0.25411966683310927 0.8362290778431054
1.326077785802105 0.10139098988493067 1.3650240767829471 0.42568177689205583 0.7797309366900647
1.280006760495774 0.07653756664836885 1.809044201743999 1.2665758938362017 0.9025231385539135
1.272914616628476 0.07510370208976136 1.696764235579962 1.3503108659436291 0.8695930902997109
1.2794687726606198 0.07282470387227745 2.1718993980566563 0.8724850202896234 0.8149344652449718
1.2598282196422905 0.0596192868544216 1.7414254953468964 0.5152919813443809 0.8790140523285028
1.304414956893678 0.08334288352505777 1.7734591432969034 0.5145341781755662 0.7013992257256481
1.2357201679312917 0.27551671739138955 1.2824989781957263 0.05112446751145639 0.3929191701526296
1.2971547931567933 0.07275814558538989 1.66463427272366 1.5467102066975704 0.9076968122024403
1.2809473413090837 0.08895923412511424 1.3238186398180616 1.3316857934634334 0.8632834432902757
1.2773436913004461 0.06773878603522185 2.0860608989476814 1.18137949391259 0.8659058566828383
1.335477764329859 0.10629789409607666 1.6203299160413493 0.20606764906939995 0.9024495898201752
1.2999784224118252 0.08526199981132612 1.4061782190320753 0.44080546451444536 0.5644500570515668
1.2546833317241597 0.043630524649803964 1.4525813645161256 0.3133339605703176 0.8387616695747387
1.2615766977936196 0.11618384324764947 1.5256714370122686 0.3120656233504187 0.8384120762931393
1.3279003802907046 0.07647747766495851 1.3313104229829764 0.3123174150130021 0.7584433578237619
1.1723833124322587 0.6986873229411374 1.2834917016411627 0.0923360993510712 0.3056186024790737
1.2647031237219066 0.13042680427065595 1.8267285816909429 0.1176278911489638 0.876902192910957
1.2667988073117433 1.1220410550932525 1.275140747243999 0.05958776165757735 0.26175918209170274
1.0640851977004724 1.8940756902099833 1.2806317764509232 0.06085986905579965 0.1429385284308357
1.2701453809178738 0.07799787297364523 1.2957465253941092 1.1740920004892186 0.7913234248829221
1.312657320250022 0.06452796600406177 1.4659422624989236 0.4188107608152285 0.5769589866906581
1.274175281142236 0.09023772686925867 1.5023159730983608 0.4316670055586183 0.5957267548113423
1.0029535634857931 1.122542697703124 1.2919428662442558 0.09509911761967763 0.15175794263468162
1.2675927175288255 0.11367141888538046 1.7322190427036865 0.3490694844428756 0.8073291653288716
1.0796710810899042 1.2331019829297254 1.3118075580371187 0.07614578454677276 0.17615049690071105
1.263994916874668 0.07915746211354256 1.2789608434368787 0.4949248051201554 0.5867716068227593
1.3041212530890072 0.05565448094446126 1.6883569211957656 0.5981759872287697 0.7544694039491006
1.298021196851358 0.08837624854944488 1.6071366270713154 0.7303449353672911 0.7450142676741612
1.2927551075460846 0.06402836270206917 1.8155469345645394 1.2367006271035115 0.8887005226084026
1.2946334853386403 0.06053434635782177 1.3916847327934272 1.1108280005712183 0.8942159379173868
1.270040642309046 0.06338343107748617 1.485098515832767 1.0726676876427759 0.8069624433405609
1.2359706877117493 0.058948018531053546 1.640016014745246 0.31610941898480704 0.7141728033820872
