mu1 sigma1 mu2 sigma2 alpha
1.3091480860652016 0.06594553190179461 1.4613219709225271 0.214670347956747 0.8377856627202698
1.3210921434931733 0.14398501819275994 1.9604311204969558 0.18420516996186723 0.6691125090287972
1.338618892264707 0.07269767130542483 1.8164529856677505 0.7483887932699949 0.6235127866983949
1.3831884235183038 0.09677966340855054 1.5514371978294612 0.6855377726500052 0.6372188107828118
1.400687375453058 0.10228447091975779 2.256554428680148 0.4398752232223672 0.9242016174602798
1.3483980947103453 0.09800396142384789 1.738002346480955 0.6223473188177676 0.6072393347737767
1.371353121086413 0.053943910753242924 1.7539659888259234 0.4550000634653319 0.6032490908423885
1.356752647874097 0.11364817164902125 2.267445250483532 0.29725024384520127 0.8956139617851387
1.3679179457331845 0.07369811127523215 1.6162124329399377 0.6213980576817865 0.6271827883875478
1.4035377243145644 0.1676849335985482 1.6614555710717545 0.303633720001369 0.9017001810130904
1.3155882089818014 0.11314129441675987 1.5959157137463418 0.4864623980212715 0.7737044559236491
1.3893392798771043 0.10197853968068746 1.9103640355962663 0.493742013703639 0.6707219616560253
1.3306735238741476 0.09526307709275045 2.057963559949607 0.5449363411044972 0.7870346477243455
1.39914747026924 0.1486731672260326 1.5142990157000238 0.24743075158947211 0.6555591592035245
1.3998872404813376 0.1355699453616569 1.60947339478836 0.3182840326016402 0.9280161572529637
1.326784227156626 0.08192847896808286 1.4259244796616086 0.20342343326342127 0.6030712244283076
1.3855532899055274 0.06298090213382831 1.6221035117818954 0.33059931768873596 0.445068229295059
1.3179926378673015 0.06286642566652254 1.528844223176037 0.3626918177552116 0.8407242137762627
1.4260287550119717 0.12729513632437686 1.7349981994848482 0.3937721342249938 0.8346476359044579
1.3768153315135845 0.05620409131963317 1.5721442236342515 0.4286646616175283 0.6676686732208548
1.3902899865910918 0.09029821277382086 1.920336089285517 0.4558419379111206 0.9170478338834429
1.3787652189105075 0.15749226161564464 1.5843977301047858 0.23586934189116587 0.7408731930105326
1.3466929760219843 0.07364564087536735 1.7776302384447282 0.40055659098027907 0.4803846343707278
1.3153809450922453 0.1333357149290772 1.5251164787550602 0.28051921247955197 0.568989172008648
1.3564718825869642 0.11102978105907566 1.871959961377109 0.4124099399805624 0.9459077595059104
1.3849374329914887 0.06459587495859596 1.4199118769309798 0.3369399121185243 0.6559001664928865
1.3638984105539054 0.0577243404238447 1.4224086522538464 0.20950158530319102 0.38221399008909474
1.391018969110956 0.10851714011162832 1.743670755560537 0.09419586995834599 0.899087001472997
1.349221286963162 0.10382999915083525 1.6389338415139898 0.6399981521524454 0.813886026735833
1.361364281768788 0.10805373821618418 1.4737890828442606 0.4568295700963115 0.6203263393292224
1.4213727301963344 0.12553240724787415 1.597580925924991 0.3160149789910444 0.8279988124633451
1.402583539062042 0.08299385058381135 1.6562862630214648 0.32001242958074116 0.8566880363365762
1.3551401758760602 0.13058318204379346 1.595542346480264 0.45367139815623403 0.8613400277423758
1.2999545557381131 0.06903136782437201 1.6837602009329906 0.38261362797745335 0.7624962450248185
1.3746094079424218 0.10300696395470588 1.54526597004621 0.6170763274335747 0.8368765038994176
1.3801303512538916 0.11530383755951548 1.5337214653338442 0.5643634102216655 0.8242368848781411
1.3701690766442622 0.12625189969918915 1.5359654476043292 0.4837487816660585 0.7511135335644307
1.365263658721192 0.13142122079230228 1.8618527097590594 0.4779250897299187 0.7756628925092159
1.3351966907089339 0.13898477086740904 1.7583482176650445 0.37147663316065316 0.8343639516217938
1.3458763208217155 0.09093291928485511 1.8384784812752861 0.3328353833538696 0.5321986031270396
1.3372441771266081 0.08003660439780887 2.007520071718752 0.4050947409661534 0.6851794731596256
1.378983097413664 0.09119003559915903 1.4262579580169152 0.43585662513671947 0.658564668183119
1.406170928950536 0.09567328325362631 1.9219877615315593 0.08605061475127385 0.7488346321215591
1.3289994639441671 0.0829037730921384 1.4632204158508717 0.2233745045116803 0.7604221232457016
1.3808817585430806 0.10810817113344531 1.7678387445133703 0.4553646239774838 0.9244950818033155
1.3343077912848753 0.06124887844957254 1.9689945454963365 0.2783247146335469 0.8100310260933139
1.3283616942776058 0.08175213207042031 1.4422448879403262 0.21952705532662217 0.35433777277049233
1.3316069356643268 0.12132655315461818 2.0288527724428893 0.23881058298913507 0.8518947228342209
