mu1 sigma1 mu2 sigma2 alpha mup
1.4016716524930157 0.09032839602184692 2.203825051872058 1.134273960570301 0.7684179421465732 2.065142440828228
1.3498011790606057 0.13625019793464563 1.7102571748962927 0.29648939811658936 0.42877538907784896 2.5329611113811596
1.3785943059942587 0.07817989922069617 1.6610504806772761 0.9205341884636187 0.8094931273872359 2.387003954111338
1.3400501833979135 0.10792687006616335 1.367458693576856 0.3034125904936146 0.8677546123556719 2.245196745305782
1.4224314078720495 0.12786160653262138 1.4309809647504903 0.2757746248544679 0.4501519431725954 2.325520397048917
1.399149984146665 0.1504486347901999 1.4507960446379449 0.48119303269738994 0.8985866005720323 2.8191685831349034
1.3573600643653838 0.14671879231332405 1.9104980346022278 0.33851264733697123 0.6868368839068261 2.78825299243144
1.420035260532742 0.08903399012024679 1.7730783004258557 0.12716858788524152 0.84504866880531 2.21353163211676
1.3369272044221452 0.12310379811795576 2.038517057318691 0.14145599760183541 0.7390499158691198 2.6464803506603527
1.3577127910442601 0.13349777784354436 1.7113277626266896 0.11387822523492669 0.7102152810935433 2.6971038923298614
1.290908977605985 0.10960333934778337 1.6711577173584113 0.38549968769635645 0.707850730579466 2.130952600300953
1.3780940359092508 0.06644575012244408 1.625900657209776 0.5767679396414132 0.7226897362177507 2.7092122312217466
1.3924105592775844 0.12449061273996918 2.0606077387818273 0.6221763560466342 0.8563565822564254 2.5829406436126594
1.2695380474990499 0.09550626045889292 1.687112875353804 0.2290711896358992 0.5659197599326254 2.3957314099278655
1.3282141563139738 0.05725991231904953 1.399066781176574 0.37306368689677855 0.7941796805240957 2.534281137923915
1.3346049383694667 0.11019341449730499 1.9924718985031094 0.46771495317929146 0.9070141052692171 2.3306442545528565
1.349121178232799 0.02730975720682098 1.4011183730220163 0.3213636925231195 0.48364006719235836 2.141565148141646
1.3829515952487577 0.14254101920125722 1.636899201108346 0.4189822454123856 0.9000960020118828 2.390449218877928
1.354724800994315 0.09019913552977886 1.9614114303165957 0.7000748215226157 0.7846068109978351 2.6366397382378697
1.3285711380134864 0.09497726274737879 1.6038491702039903 0.6000889010023781 0.7576182352888544 2.704616026471003
1.3310826951722352 0.11126437367130274 1.6874625851385918 0.22475919716257042 0.4472005290332213 2.6042391142258445
1.341494133579716 0.11260658188138972 1.8644639275230808 0.31625365369734554 0.6024938744082341 2.102564746792242
1.3475511388243515 0.08658170101885532 1.8897246875803568 0.6695811920773261 0.8338320518156015 2.4634902923103756
1.3981693462769154 0.08885192006385537 1.5546652601508788 0.4464772625622981 0.6761607800452296 2.7176823123420437
1.3359194311370381 0.12437633837328049 2.0571890395844115 0.2044017318739791 0.9142296513198992 2.843108389396765
1.3875328616637046 0.12549253489408915 1.7570924432680828 0.3644201882030302 0.6380461756084718 2.892221188468418
1.4028959151337226 0.15510758703195657 1.7328967485398001 0.2813282182078436 0.813978946269529 2.8089833714192087
1.325760090252901 0.09564857669921675 1.9785618760665353 0.26517524199419407 0.6979077262349693 2.0789347384888623
