mu1 sigma1 mu2 sigma2 alpha mup
1.3965080247927362 0.07206995102277261 1.831834794930911 1.255053281990518 0.8980742665909881 2.3006796845182005
1.449086269116478 0.12877696711042289 1.8026135747809602 0.36302557020522885 0.8713478923112284 2.4571744971085767
1.3105112138266446 0.07454905100516851 2.026780646545383 1.08722627627646 0.8716074565919211 2.4352415738958855
1.3659226792620316 0.08709392930885673 2.337309619971123 0.43599563712421563 0.856149260441858 2.8852119597907966
1.4080760447793395 0.07154131718646552 2.2826074935076663 1.506351700609958 0.7813533898172564 2.0661466910581407
1.3361933436025546 0.08089434560363536 1.4850666771575916 1.916553211142695 0.46639738529608493 2.329891553640685
1.3512762935367575 0.04892989668318529 2.817253363664088 1.9608115481262263 0.8428580494966693 2.1509188691463113
1.3806094628947547 0.07176645274008761 1.5060698252808444 1.3232634232547655 0.716203705842628 1.9441363914105323
1.375945791052239 0.13031930990568577 2.429676640084742 1.321779892499637 0.820646803088771 2.7121021215858403
0.9187608885884867 1.9919041297265159 1.312108721169402 0.08747423676396612 0.408937959674787 2.337778049302023
1.4027956530247248 0.1414829081180108 1.698224140722327 0.8406281689363362 0.8229825321371174 2.530610205321025
1.3130795100801382 0.12006376349057002 1.865075035071142 0.4440754394200873 0.6373952576471332 1.9406650424756209
1.3483257029712639 0.08950313324274488 1.946191841118595 1.8822955505772514 0.5757392279802057 2.489883044466368
1.2947068549169014 0.08809802465087781 1.8178232657088231 0.4003488132932862 0.6555127432744533 2.6365313931287595
1.3203603209111652 0.07131867689182694 2.6885636562930064 1.8806523380649767 0.8169358184752725 2.447136551757309
1.105543164038443 0.8073768408806757 1.3343046371496592 0.08074689388677145 0.1200990571355263 2.28318845437829
1.3734205636595958 0.08150293756554304 1.4853679988821127 0.6465670146761971 0.5473379673206612 2.7353466012281835
1.300664259765328 0.04416357530869984 1.4234242683339682 0.3609167829491008 0.5848346227633359 2.1681167058647675
1.3776487359601424 0.1396286020580293 2.5127173826217204 0.8985126365645805 0.9250699979109213 2.3391969807183184
1.0408194751026278 1.677924697386913 1.358202671245136 0.09731783551148118 0.3015061705871283 2.745329183656469
1.267403288298051 1.4930836682270061 1.380339443426832 0.11216603632772149 0.36241288448122194 2.3824149853731433
0.9251715781430041 0.9269932368756293 1.371221393500312 0.11236161530996343 0.13400832273382193 2.8035233629817498
1.3439999978514283 0.11744034926644363 2.0633204522436057 1.9640044413727367 0.6977910002465847 2.4054089311327536
1.3396684150402296 0.03533318226106067 1.3974804832148835 1.9103486964426577 0.5380879424749725 2.146050986728941
1.1779578209212402 0.5355501911272561 1.3176301896749023 0.060008810788672214 0.4717395749599536 2.190630778383552
1.3375106833060881 0.1468818565531056 1.7069455964985525 0.21012179639373446 0.8840812060375203 2.310652286842136
1.3788279850745 0.11292836847966936 2.3782958031343506 1.6533525148501167 0.8598925446996668 2.6428200333410756
1.3437505573157542 0.1276558298674981 1.9377204940490875 0.5342808878644049 0.6923205790050421 2.3921290702861953
1.329682758758286 0.13553743848403024 1.9842835736861995 1.7424790126012417 0.7695530497147735 2.114406950886212
1.018155832278379 1.2558040835229067 1.3314158437637142 0.10611241901155334 0.18941670350156878 2.3946214395946064
1.3421374580187955 0.044908235301317455 2.042313477162775 1.1978391966402442 0.626442606163315 1.9542712496459251
1.3985507386279652 0.12990553756873344 1.456195941153248 0.8596744095921296 0.8680776846666447 2.2765614172893125
1.1823346781908208 0.6928949553554534 1.350434097011326 0.11648128918245053 0.22644830734607577 2.5025681565389206
1.3267903001294135 0.11757258511922658 2.613665776845232 1.5252259131920651 0.5863702650966995 2.1442179082893182
1.2012165536414399 1.468199374352637 1.3583439055868078 0.11400906536089243 0.29538880204246354 2.450022097397948
1.363242293633423 0.11424361376737781 1.5121534418815923 0.725185692888309 0.709828474136715 2.778388064381955
1.3657359682529033 0.11344809813670788 2.1399032690105333 1.6948207870053513 0.6144314142256336 2.281916900978241
1.3581720936795292 0.08859404299866094 1.499872624337176 1.9214317627435729 0.7763321507594496 2.7362637812737023
1.403643251938191 0.08617507094858992 1.5796389895593956 0.4444354339997856 0.7213524324448832 2.712573236861273
1.3959977770003191 0.09255224216211445 1.6541870968246393 0.7978707097433286 0.8907868870157559 2.049515335096066
1.413911419516083 0.12053855985442842 2.4864236764015564 1.9219327648293472 0.6939902817450184 2.1302933284182672
1.3671504563927432 0.07238146974202177 1.9343119261595976 1.1896067724025814 0.6049881146766591 2.3947527646493505
1.395708303830563 0.12579289498621496 1.4969832526924756 0.5206091502790081 0.6292127407641611 2.189330669236822
1.3834290359025099 0.1449450104324956 1.6006738194877945 0.43751780857994343 0.6912438933842294 2.04672782362325
1.4052050661810558 0.11015951726508867 2.4040671021630606 1.6762904874565328 0.8392049302566916 2.005853719614878
1.3712911502710534 0.10821271805445538 1.8351216147616802 1.044721052129724 0.8049650046303466 2.6988974391153193
1.3254904198142465 0.069373310374643 1.9453674513928516 0.7538545818902831 0.7016230595250227 2.5441288335024974
1.3864827998929512 0.10381101767401212 1.729881616998087 1.4428118011423012 0.726625735312589 2.4525261481819545
1.33362283027658 0.1022093709653958 1.542045405936103 0.9118948331401826 0.497686887069318 2.0771127484168725
1.386809036697295 0.1545361231492553 2.063327475445098 0.4341949116713921 0.884218864823288 2.0084356018183307
1.3636905482406334 0.07036800417076225 1.4740153602221278 1.9172898856339993 0.498827215607428 2.214961900774247
1.309603291325196 1.694481188597475 1.3190161562722853 0.07923899146710198 0.4148077828488629 1.9869327589241257
1.3678973455299062 0.06718512876566665 1.8921771876853946 0.986672313464467 0.6378086438262097 2.393234363807813
1.3143891540513741 0.0894399096586567 1.705559881432165 1.5872227704472082 0.7428099799431818 2.27858224990293
1.4037565568866208 0.11691927838897732 1.6590626214116053 1.783154545520571 0.88394357697258 2.121712617241688
1.2312160656338782 1.3177932862348964 1.3646334065141499 0.10406389979316155 0.3987193159277728 2.2686453089761
1.2930958485116797 0.09006537498302052 2.4950472069061083 0.8833961921523542 0.5750236461237094 2.0342853569950616
0.9824910584201472 0.7236784859455652 1.3579024436471143 0.09476876248837426 0.3030475667428833 2.4829511430870217
1.2327988392346887 1.7553015033476562 1.371071669511465 0.12453258775704983 0.11297799543425407 2.0753956364172357
1.348264822254054 0.149421011941249 2.3029782226467943 0.5538738620370166 0.7242223722017209 2.1074917964144744
1.3189255725673514 0.1225684353003063 1.593734237354104 0.35991607147558824 0.7534648116866731 2.6129203069023204
1.382535527764594 0.07720153528896248 2.4511857094398453 1.5056577608062263 0.5450502417707205 1.9930820935498517
1.3843359360010863 0.09627410106815787 1.5749820960526884 0.8818245162302703 0.7855578672749064 2.6065595815402656
1.3685966508094958 0.10725031814961616 1.8859190952281122 0.27660951710878173 0.6291959498669438 2.6657771835427364
