mu1 sigma1 mu2 sigma2 alpha
1.347615838089818 0.11197956188148342 1.6502382888723113 0.7601692543037823 0.6027304029974011
1.3582771083149436 0.10972468664715536 2.112021148551909 1.1533558699083544 0.8231245403784525
1.3582876479472414 0.15847072639877896 1.5767085534887437 0.34627069509793534 0.4763946025898145
1.297868345994285 0.13159001109085064 1.4872247331789221 0.3246236348390195 0.5239182456529643
1.3586044823724266 0.12757766045246752 2.1794474949364075 0.7186049167148851 0.8875471867832007
1.37975797953149 0.1399692266007831 1.5137011027144902 0.3160387954293525 0.441207445273542
1.3570436254088019 0.1636362903157536 1.6994487256133226 0.2531721257922626 0.6080723918584762
1.3925394443865318 0.10641876727327698 1.3967444989711542 0.3932454587478557 0.5348152083833312
1.3047803548433685 0.07427496382981687 1.4195339254436483 0.35991181285353263 0.40380463628494606
1.2984362419890152 0.07782027199925845 1.597346345041103 0.37471298882118814 0.8470863988809991
1.3922340466784096 0.07774705261023152 1.9910564648579872 0.3666141877502505 0.8297265889021248
1.4187962054008785 0.09974386293098256 1.6620898560207664 0.3862162512095427 0.7151286054159788
1.3260574355618844 0.12545742156221013 1.470243361692777 0.24859202151016477 0.4416925823404963
1.3219316352525947 0.12117721691304371 1.7069886178463678 0.25174053980873917 0.4947172562164619
1.3553967057512941 0.03673069382236598 1.4199791303545037 0.20083496803181816 0.40480481527882756
1.3772100004633918 0.09574827820201316 1.4377509486461917 0.37105480050557693 0.49323077685068983
1.3524073880269378 0.1351611556706371 1.8288051371263654 0.20466544331651462 0.6377820428877748
1.4059111632011048 0.07405551715054495 1.5439532095878872 0.3002473428006446 0.6499529779068465
1.4016709133498975 0.1366563126802556 2.0818031593875985 0.20922609246169402 0.8397710413643305
1.310512940486461 0.0580378708076495 1.769236153500455 0.42333182845411865 0.7616811034322587
1.4055650672134754 0.15718445678971457 1.7946381057610776 0.18880472242119056 0.8006745299342426
1.3042923167413631 0.07278678603577006 1.756582516813478 0.16628210112340516 0.503067809645105
1.360494229362541 0.07281510261383231 1.4889045463563324 0.4708783517746873 0.863289150726784
1.3539375022991866 0.10022818162380993 1.4184473888040738 0.35273472999500893 0.5172548267884932
1.3373681791976184 0.09371022649288113 1.687595963536939 0.4223511656029917 0.517367945560122
1.3405785422851983 0.06608569751295977 1.7061271460548115 0.30780215484792434 0.923027651294197
1.4105923378095042 0.12330005211215563 1.636278706088643 0.21666467200061634 0.6700539526152625
1.3314798752545176 0.092523315280773 1.8234759804132663 0.1435484815857338 0.5538225114160831
1.3943363262826194 0.08885661974949748 1.9970964527399317 0.31436742852853317 0.7751269572584025
1.3533991563106889 0.033230386328603576 1.4572875435139347 0.33860834623706004 0.47736828430840633
1.366859196794267 0.03696572681821162 1.4545498374664594 0.21878945326913082 0.3130028476060187
1.3800387011619635 0.10993554991061459 1.7300360790995146 0.2914960787281277 0.5394646554748534
1.3273267273757934 0.08079305147928476 1.4477894712213155 0.48818331218749883 0.7633173864476157
1.3203129748624285 0.09639541039658961 1.4687718110422767 0.31917969704388827 0.45080565961969093
1.3067375609077012 0.08635789655988192 1.6085680642569153 0.1782673411998102 0.4032804249478298
1.3475566828434873 0.044581879774093065 1.7251017647625377 0.21333900661793248 0.6647025411685886
1.3067306303776083 0.08325826220603556 1.5054691113744023 0.39911087288721214 0.5916236939455642
1.2777705187682353 0.08223932342554338 1.63399621126299 0.1892078544519288 0.689237282187797
1.2923674340572053 0.06769334023202431 1.6012805205029212 0.19353772934094152 0.3498709251874474
1.3010172634483326 0.1182215881740777 1.7890004067580543 0.22981759178067754 0.844363099041632
1.3441395838355423 0.03415629390978561 1.44297639204432 0.31774328181993905 0.5757543287042377
1.3693310652102553 0.11706967742140366 1.6028079154115922 0.47342040494089543 0.7116442332345804
1.319301542485395 0.10551284346167975 1.5388530330758097 0.35345922334887664 0.8122480079004155
1.3980350966198496 0.0760126731230089 1.52464954235941 0.2580841835067254 0.6288423847612032
1.3698180892263736 0.09870989475035968 1.4473219247740152 0.36792274385947693 0.5775000594811855
1.366214261750501 0.11812510243380893 1.5415624035484852 0.37850615274729643 0.6205589616203472
1.3152451547095367 0.09206115936813268 1.6271583195432742 0.30565167631797446 0.8737211197905703
1.3463239185573053 0.15234689070099286 1.826359237679334 0.14514303829806025 0.8293053544764243
1.3092043832174725 0.11448401001839248 1.7854534536976905 0.21723024779721567 0.6539396945481798
1.2984162523435154 0.09734714905387468 1.758853774324546 0.12589541275693103 0.7801233865085929
1.401794339768588 0.09790842479875828 1.9736806332475871 0.288627509453301 0.839260891464469
1.3391778642051477 0.11427261410323697 1.5045044285695346 0.2722492698843625 0.4948504386884883
1.3307673780581641 0.04294123467227204 1.416017838811976 0.2995167410792598 0.5847123757714715
1.3326243225049341 0.059967423752853945 1.6992614276282296 0.479730329198221 0.6464798242133144
1.3742884727711728 0.07861933537255905 1.645488405881391 0.24368761302416317 0.9087944283690842
1.3124628415668123 0.11840321504202193 1.7058155276310298 0.2327776158315439 0.8533914658135968
1.3396737853003542 0.1192249208092447 1.708036368420375 0.13038432461213392 0.7265464912646128
1.3721003255659756 0.11763163519613615 1.53443860818415 0.4213004771518283 0.8009699982342364
1.3141102551147081 0.08241866774514592 1.8154001131764255 0.28885005164698135 0.5621142497263046
1.3473664865267916 0.07655712846239954 1.412736873979095 0.3920376345512747 0.7770125359640481
1.3735149180063575 0.1009248454266771 1.7629528095980986 0.4554542841494164 0.9012665632030445
1.3183834340031035 0.1074551674428475 1.5633491655144116 0.18509472807382632 0.6538413832209066
1.3746326958694195 0.06922973743371306 1.617145174247828 0.3706567515487028 0.5465087116079278
1.367187025894965 0.11461840793993935 1.6435465913429241 0.39506027265770666 0.8895894109372601
1.3726383318670174 0.10593003226768369 1.8232468841925447 0.4426278883319945 0.7159273097896293
1.3747162350688722 0.07684968826305984 1.7365536292515094 0.2004057273204521 0.9227864034646179
1.2986916758895029 0.056274359262314964 1.6595375243776416 0.24928529957368809 0.4218385690602889
1.34590487004389 0.05300700173211519 1.432703760766985 0.36671281438531267 0.6234333931071241
1.3765281986334506 0.0932245586455932 1.562547640696779 0.4113850984967414 0.8612560372783998
1.3336489747554665 0.10223857278567018 1.7958390047233879 0.08572438601899034 0.7351588252940164
1.3589810832511637 0.06763066531615597 1.6064905877723827 0.2506399939980751 0.3858195090953063
1.3971113780847917 0.09286132181713767 1.695443100620475 0.3758756611148226 0.7950685042980338
1.303697766425932 0.09449432620343454 1.735687824756671 0.27868023934708036 0.830881848986819
1.3142968159251716 0.09597956562490648 1.73215096221341 0.1134474580800791 0.8016333482008803
1.3349797869529445 0.07215425760156126 1.8923039098528252 0.11259976108564715 0.727870298071126
1.3608648131337713 0.06381218646489631 1.605513913071551 0.3087149177479174 0.8533880320895438
1.343786038568133 0.11789466849180032 1.6155744114758466 0.32360974726095887 0.8591622807876893
1.4073188605009377 0.13832954561686586 1.8828904515607205 0.07672234128232852 0.9429808252525754
1.2872463074534646 0.06358475928718302 1.526975404968908 0.2076168016111522 0.41165328447447697
1.3927633881601957 0.12673265721629434 1.7739989825987788 0.34190150388701745 0.7942754660304577
1.3405468605647881 0.1130291182342251 2.008857855387859 0.15587268053676137 0.9103086945295001
1.3872416441196767 0.08389204698895683 1.6418621136382323 0.1967924918989486 0.6422240342076314
1.3182067115122191 0.11211665624042669 1.5412249094252926 0.2327747446800955 0.6351484856636613
1.3424162306563052 0.08070548328472558 1.482985340874818 0.26646993119399925 0.816435317580682
1.3558293420328544 0.1137425428404204 1.771691173783166 0.42470409251870017 0.8597652778154211
1.3745094901816883 0.07411701376021794 1.4604762875287256 0.27244858639074254 0.5157484323134985
1.358132091327445 0.10584420255794284 1.9565703572870379 0.18814857421954376 0.9510614444792729
