mu1 sigma1 mu2 sigma2 alpha
1.3089362872873977 0.1296755162676914 1.3372814356711387 0.8528161882483363 0.5938908983715161
1.3255252003547693 0.05938779440669546 1.3877384196678735 1.676608761384965 0.5189469690749223
1.3854659546279713 0.1408141204909715 2.01432007604235 0.22524016638810263 0.6384655985054832
1.3783456213572205 1.2583392075355175 1.4213626810779865 0.09674090312139938 0.10888398011494933
1.2535640056466484 0.1061060384742329 1.4414708796420523 0.25501684411939346 0.3426591599657395
1.4166174380300292 0.1215613754854158 1.7460690943849717 0.9542228572318324 0.6900801269814546
1.3239430269262213 0.1003475285564668 2.0625345701366173 0.9924757056658178 0.9104545008790794
1.3137027110852815 0.8928454984319347 1.4021903772357247 0.08214656087514324 0.3455323830496522
1.3612355192849952 1.5380408559278707 1.3670392128316782 0.10747133005664891 0.054196591009584856
1.3621829993630836 0.06144120754510885 1.7846116695695904 1.6003519913428075 0.7595550691527582
1.291625811800706 0.1327055331891652 1.646265962202918 0.1736263779873787 0.5731503379074828
1.354026357442742 0.08060978881350343 2.0207248883932363 0.9649292745845185 0.6097580156064079
0.9323739934982866 0.6395159862666329 1.347266392864827 0.10791439746762857 0.11531576548351447
1.3773273048125934 0.07617223989363435 1.9568229495917646 0.8202154720320992 0.8930194442417356
1.385019545719247 0.14613766750712306 1.4614738344575255 0.8828874733653675 0.7975056787511418
1.3314768631290526 0.09196689515481121 2.5465047692118152 1.5130937131197648 0.775042487597988
1.3381515313042631 0.10754976727592773 1.570251624026197 1.1470347542732007 0.8981143588608125
1.3682865892614329 0.09821337555486925 2.7370789792941443 1.0476396123806986 0.7578956099653329
1.3178767428001879 0.4618100444708807 1.3635747635103697 0.0714332611601186 0.6491781812742512
1.408615040434118 0.15117941434868856 1.8404239426451041 0.5705446138812801 0.8477362586197361
1.0141823257596672 0.9942124571237274 1.3580352765255599 0.11124954763508738 0.3801115465163564
1.366986509166947 0.1543980577906105 1.594786454085122 0.5994344142569767 0.8356201567471063
1.32994633782303 0.07651069979355436 1.5885085757214514 1.9109389614217043 0.760789661005909
1.294945137755322 0.10004051298863081 1.8817473398935438 0.15727650853972 0.6738268583568099
1.3781701382751335 0.13280689334765083 2.2451541857252932 0.5162080889504725 0.8524182495166286
1.3566765466176565 0.07840835009999143 2.500077554081281 1.3141692795786977 0.849550876278096
1.3474143829082141 0.15440486539807555 1.795167075485264 0.307815733149062 0.6904257686505268
1.342628762160818 0.10001106160486832 2.3544625998006223 0.7110161628746167 0.848756998711077
1.3841212160972352 0.10973904344827964 1.7736789834251034 1.4704907086937589 0.7626646469575854
1.353835521444973 0.10509186373647414 1.6489165438057145 0.8894558792183765 0.6607899735509062
1.356238584530679 0.10520213888755482 2.092333670029558 1.0660169453320594 0.7441488777755616
1.2680655588996674 1.6400315952792233 1.3618884834633518 0.10401320421169725 0.2782446269182063
1.3554964423393758 0.07233628411100967 1.3945787833877494 1.7747939602368625 0.7364449794250671
1.3474209153617533 0.08716448038243729 2.4345504913722604 1.7041894951882715 0.8326670941562858
