alpha mmin mmax delta_m
14.531749265716904 0.9492782963583136 2.311176308192606 0.7770061299345083
18.0163404971533 0.9555765466938912 2.627147240896214 0.9750835719535935
11.420843131840659 1.0054990821229053 2.095302506036834 0.38265795742409936
20.8332952606533 1.028765332450149 2.453837963501263 0.7615416761658041
15.430168448468997 1.0726406292271295 2.5991617345918705 0.30125667188479294
12.63351075951189 0.9527288665980101 2.48189032104152 0.7115657432334583
24.353067825787704 1.0538385792347853 2.1833578428947846 0.9560010667462022
4.236393527128762 1.0988962235908974 2.1804508680265826 0.12993219345619375
9.066573193871182 0.9347603397938056 2.284419318459971 0.7739907731373106
19.495318035630795 1.069356142566198 2.083601133278491 0.519950605600571
16.838527152656013 0.9560360554392464 2.301928498187685 0.983889917133883
22.891310241223824 1.0224984687070031 2.186650464866578 0.9767128115275711
14.369278115617679 0.996962787721541 2.256098866491607 0.59226571783142
6.482106123561705 1.0055879868401294 1.9305620432216413 0.2834084339770178
6.486100918978428 1.0774690498009252 2.4512424918449325 0.12231251619133647
18.25312052834804 1.0814278318142594 2.4282679719441878 0.6337806184832391
8.816478367045832 1.0235589673854628 2.561335899923399 0.5495041572431244
19.189676283935913 1.0698910877546624 2.0255966697152217 0.5266838834677797
15.961918642281582 0.9598635323753831 2.455679967284162 0.9272089449650422
10.896418261893041 0.9353978149543728 2.616917327265042 0.8670961855934661
21.379717040330796 1.058093649007935 2.451418582722595 0.872213616832149
6.6198889446525815 1.1424417553677573 2.4048196795631855 0.16218381317083624
11.369096497778713 1.0019717905123178 2.2622715241307376 0.43511929374994857
11.742454737362038 1.071131850282351 2.529684024273842 0.518822982494346
21.1841718700912 1.0228155930401754 2.383881764404922 0.8970198689830126
11.96559613269272 0.9485157718574724 2.418995277740364 0.7856207871072954
19.978973484681074 1.0570552100588084 2.264725733745209 0.6534405931990748
18.7472529403235 1.0301608462750051 2.428259581637154 0.6998670849362107
9.095506802852045 0.9744743602956735 2.8438949425150737 0.6335942843959518
16.59531484950524 0.9683966760654281 2.6176862513793004 0.933955988905289
13.968948277442713 1.143785922961618 2.6736205267724773 0.09674098856580772
14.50364962602459 0.980078486650554 2.586173815948649 0.7368957434745749
10.535131149975678 1.0745267101083336 2.6311519015898637 0.4612760786436218
9.122188590108683 1.0962118459012706 2.850387874436304 0.350717536522192
5.689353417979357 1.0192665735960789 2.0815313081308755 0.2628268376643062
14.27049188554571 1.1516295644165226 2.674741160104917 0.18491785857510412
13.824736480769594 1.0755770164967067 2.7387296376247354 0.5522688781831903
7.6813988222570355 1.0674437577174405 2.692643636892332 0.1625150976178093
19.452686397896137 1.0702875116045787 2.160405585788018 0.6170027291287223
19.58124810341422 1.0596401281119765 2.023634678529628 0.6441275412175507
12.469746751551657 0.9435650369872997 2.7044464592652213 0.882313186419947
12.55876112643886 1.1099010879701723 2.6102045652840338 0.14476085724011192
15.110914472515706 1.1040376688876332 2.80675696530124 0.4227137605191088
14.458232065031254 1.016319841015505 2.6878273767517795 0.5464964024267978
10.007155610774586 1.1227632602031072 1.9145939667846 0.2773829824870489
14.190064887710918 1.0229180914810994 2.7349439726763807 0.4992142626097983
9.369614285420674 0.9703781960393076 2.830085398848766 0.5789078999141113
20.663511054383886 1.0238622230560557 2.89723848617339 0.887694339074643
16.665062103777785 1.060458979717872 2.0154914851148393 0.45704732283922095
11.35314265670225 0.9637119541709369 2.1390686019570775 0.8879202011782538
12.023094961626228 1.098070730928387 2.7016378310696276 0.40579583179204326
15.93115017922716 1.0873302689526938 2.626649549243027 0.5138693616597803
12.499406234291392 0.9780079712169536 2.3717134075761876 0.9434746356829244
14.03778528431149 1.0160276654839764 2.23790863761457 0.8770503275124252
8.570850524959729 0.994756232747665 2.3422846828866035 0.5543629259338329
15.106049876696709 1.0580733927077295 2.140334675176437 0.6747956435285057
10.76477092415988 1.0150689036295362 2.3873930588246206 0.6507326215468691
19.106525351275167 1.0623508713751175 2.426820893746142 0.6824738357100195
7.070338570312124 0.9966856564914166 2.4125672290782654 0.39813636592737944
6.648760872510307 1.035422876376628 2.829630581017634 0.2668382319577022
16.937174945733254 1.0945401316621695 1.9626853977131633 0.4048756822840529
7.531009308694234 1.0351118639758432 2.495000301632778 0.41919614165561814
11.271386404716758 1.0084930607967972 1.9881244612271458 0.7212942711418391
15.712993227007008 1.0451048221153827 2.516277865717163 0.4897917239130547
