mu1 sigma1 mu2 sigma2 alpha mup
1.3818451576527986 0.30597993464685924 1.3924026156742944 0.086287403028866 0.10818954565984183 2.25566400653068
1.4323177158146425 0.11664825085204182 1.9287602236891725 0.31693301109598854 0.8032839250116076 2.127695183776192
1.381162398193534 0.12320312564197394 2.2486808176811093 0.5299893154575932 0.826248743860904 2.306328735573154
1.3578601059068367 0.07591324490133479 1.4078530975246286 0.6769587454860936 0.7637835383090336 2.6911868149280465
1.3402830616258539 0.04159454519912007 1.5486924078422522 0.437210475316028 0.439414152049027 2.309110499915555
1.40921001257432 0.11560042247601675 1.589024552049512 0.4681110208364892 0.6896294743624223 2.738059661538909
1.3490080027075106 0.0466360685203983 1.586541856983047 0.3070283894790351 0.2642808986882722 2.354869173542772
1.388585804947739 0.070585721053864 1.4936405597592164 0.4567873175623833 0.7435278248831214 2.661951057166166
1.3472735503810809 0.0400749051551483 1.5816476661277448 0.368190707642718 0.34395413130175906 2.2415431405517756
1.2950990006059124 0.1090471926104678 1.6075507887179503 0.35930161661533183 0.623022270469682 2.534640041156242
1.3654419430300617 0.08239515729334008 1.7971917558965238 0.6085768283175039 0.6753400674737332 2.4992677465373188
1.3558032750602278 0.05765937068985236 1.6626856805982877 0.3468686513733111 0.8840995388530685 2.2363420390467503
1.4021997834535935 0.14541189875268506 1.5524185111437343 0.3021068695683733 0.7894294199542685 2.8602948814731164
1.2793730196729451 0.07224011238314003 1.5151279471097596 0.26307505911180806 0.3331153954492689 2.84758480460122
1.3352144103943446 0.058564014555761636 1.7723157648123773 0.5388495892887184 0.6827219548977125 2.584003308456952
1.3895537394396082 0.13152617272508219 2.0525814333167975 0.38552194879549206 0.9010985681769639 2.187357030222178
1.3554465282187593 0.05259514264426096 1.6977009532662815 0.3468738976371969 0.43944766225348425 2.8277948496381224
1.4064102259576725 0.09113823326845184 1.9609207062397864 0.06831188829428624 0.8896853008322644 2.0352221104824353
1.3191323321821642 0.1200938662635254 1.6454879031789817 0.402477578710362 0.6819249831634148 2.5266877066149886
1.3362748494690426 0.09425767358624225 1.9496015827201996 0.3559453257972099 0.6262916105996439 2.228589102301767
1.3769352424529435 0.08735487931574393 1.4704079200153224 0.220884332440561 0.7696305493014297 2.160714551738247
1.289951375233438 0.08485765115524715 1.8041420502116892 0.30001886530072536 0.6864671442978237 2.4814850487169657
1.413518200606635 0.12841430659425646 1.7729900876176816 0.132438366876578 0.9266465195462434 2.279997070859073
1.3419813817530757 0.07779618341577939 1.6590995516410452 0.6322741595948469 0.786798094980396 2.570681667192792
1.3455807367463661 0.08860007115679765 1.432109677007566 0.521886580699133 0.8168888071907656 2.4171229293769065
1.3900768893915725 0.09166513052402706 2.0078323035176098 0.29443463796915215 0.7419850611429792 2.857599884577918
1.3611614146115232 0.07229065263552595 2.045273604821054 0.35090297912049917 0.8717404823987605 2.736071503784351
1.384437519151413 0.10234854774812442 1.754307629861556 0.40399039901380285 0.6323046442160738 2.089732533775848
1.3126918494046405 0.06659060654775435 1.6158569803554963 0.46496005520712336 0.6732542244213744 2.7291494086158505
1.292649214036969 0.10521979092818887 1.6801755030607979 0.16339070953574356 0.7614680672259784 2.8389314040882145
1.32584516766928 0.13056950377462181 1.8251112839916277 0.21093804424590115 0.6888523093822523 2.8078012818916664
1.3842556496022547 0.09612215543905608 1.4348821398232916 0.2651633547470613 0.6891833271566591 2.647365712538274
1.3594093334695014 0.0511174993552672 1.59487606562725 0.1799804231149686 0.6558956010394608 2.2724588509027965
1.281789551931567 0.08400410957260213 1.6348685559962395 0.2879762394218255 0.6013997661015608 2.812124921236842
1.3427957439646419 0.06257527721931512 1.6333558826114893 0.28392131293214967 0.34132516274510494 2.8724294532093535
1.3472790844461133 0.08198292901024784 1.911035308171249 0.2172948432218421 0.9502078903149526 2.641967461058331
1.3486008306537816 0.12636239618044615 1.7883944225932373 0.1492152000659103 0.9459526959408565 2.7704703198597227
1.3525863123642317 0.1328917678850065 1.6930090136359017 0.3722184670907801 0.7035463655714036 2.5807562830210347
1.3609749359961025 0.11983508638537867 2.053451962523063 0.3840076304978314 0.871921088453561 2.342293871526257
1.3857301909456958 0.11010249636769742 1.5747005020271991 0.18960403339752244 0.7751823876054793 2.6577502858610695
1.3285369292119027 0.029322974787182952 1.4274590359473631 0.2829729061910151 0.42096645678213146 2.611485671855954
1.3172326990047973 0.10444644763473222 1.875070823549284 0.23586451417172902 0.6551589153373104 2.5974237423444264
1.3480855983095397 0.07428210777774052 1.8815433980956615 0.3228619744486831 0.5780738066560892 2.1467324169606954
1.3376453938488988 0.1464986839714015 1.7941984229263204 0.20208200741884166 0.8612815916826018 2.3901587126030814
1.4052206558517835 0.12045693730865031 1.6828487422603304 0.27488698496194 0.6628484841201601 2.266464758571505
1.2951464780271498 0.08052249110282687 1.6245733054572256 0.2014537032222237 0.4115292861558985 2.580559618627073
1.3667997357643678 0.06838100626956825 1.4953427118303242 0.24185951235804345 0.8016076039995481 2.3988636658813185
1.3594970904954349 0.09451793724487896 1.5869285178784027 0.27903376264197766 0.4164864338989008 2.071541000906065
1.3568070068383804 0.08815448826877612 1.7127867998820996 0.5407460674711108 0.6871313858509508 2.6009852947889462
1.3735081046965596 0.07088255105640191 1.8087691578881042 0.30290455141465933 0.8931566901031063 2.179614432485378
1.362612216316605 0.1280999434060327 1.6287514545008146 0.40982089863369 0.8250322570241965 2.460482486685786
1.2950774581752913 0.0906296270318939 1.7427602664133195 0.13917117726460865 0.7045092887855166 2.2001622436802135
1.3430551455208175 0.07847993862817465 1.540077921720441 0.19410217199778115 0.836779441742068 2.2700465243583996
1.32814777681388 0.038273779443879705 1.5306342729380285 0.20009611975055383 0.42877342543236713 1.9919360133800295
1.3752961803909185 0.09812386004091689 1.906891669908711 0.47013163831895133 0.7462727864701935 2.5593820504548366
1.3190178712963565 0.1132057691993574 1.8815848405066067 0.31429687561952546 0.7884711087053198 2.5556445497950517
1.3672835736001099 0.05345152874015453 1.6313776931298265 0.2905234055913653 0.45549056849328856 2.507055826634332
1.38490308761456 0.10179088954427513 1.843804643120641 0.33192203439075874 0.6615884914060169 2.7928971706482932
1.3368811426488683 0.05325505086074014 1.7463413424383076 0.4071598490532807 0.7543043906658398 2.8814850030070063
1.3879294930984571 0.1317907476779342 1.6314437492527454 0.3293602483148835 0.8514467303730155 2.5868493369156282
1.3894375666478704 0.07614361338722372 1.840656545397959 0.19539997899530978 0.7333001994429295 2.8196131730685856
1.3466763133018262 0.08490001292297669 1.4743723134837048 0.4657806913242824 0.7392896491692769 2.111893148528089
1.2958788506665244 0.10460484102223194 1.7583737783292879 0.24908056902714365 0.747853156051815 2.375994887140093
1.3619743151220758 0.09662673525398446 1.8196908661000175 0.5053444419607596 0.8760680814873406 2.704498968845889
1.376789797674629 0.11236783282782872 1.5921854076374733 0.4635047050428109 0.7863305046850029 2.384169667919037
1.3163134913649857 0.09507842833733125 1.689648316206433 0.12832119130621716 0.8280087270670207 2.8333895111733587
1.3551376538975064 0.06969750321316824 1.5548811364379245 0.459886737264309 0.59532409070445 2.822917032221468
1.3330067915823125 0.1196945619993587 1.9494146428516794 0.21677031719516984 0.9099889350307482 2.8082420250544713
1.3899107752467743 0.1114694948181502 2.0469688663632732 0.2944150687633668 0.836067252801219 2.866480817762771
1.3381408105070434 0.12589378459489167 1.7517980579924268 0.2445003735486593 0.6378913513734288 2.6238993727041886
1.3400116757160307 0.10222049893334535 1.7137169778449013 0.11020749774017631 0.8566758019552198 2.6868432577060988
1.367240137525941 0.0548939405497806 1.5588008069875712 0.20627589213866906 0.4511846949733798 2.605274409234645
1.4079227350737311 0.09852055096929085 1.644449536671467 0.28658685597378736 0.7376233460808663 2.257050462608406
1.3440753948822572 0.09618419944086656 1.508994137749137 0.4199818634324275 0.7064729772526143 2.0753674434787888
1.3384912457810207 0.12664797389406765 1.9356714651414593 0.2683994651456785 0.869014052807637 2.2112808536145616
1.3395501066706608 0.11432347987513544 1.5058802674196232 0.30073252127581457 0.5801232520612696 2.724583332896394
1.380749993764577 0.07262903037969987 1.6013098018175402 0.3633991060462057 0.8079193161662087 2.4793286810266277
1.322465865572548 0.12160152205535157 1.863735449438638 0.19704688317451793 0.8970139853455212 2.7788139462750197
1.3454723649785856 0.10861320328274442 1.8821606922174214 0.2035950210874617 0.6467559549127204 2.370571355750582
1.2964543894310996 0.07190329332626394 1.7328079769732363 0.29706652727462896 0.5777849132590901 2.2148887605963576
1.4215735651078496 0.13402849252557875 1.9503289398750807 0.12557186517994057 0.8805902542411798 2.1274328178425956
1.3776204885255723 0.13246291045720524 1.8555150983084603 0.338298956926226 0.8715713778022731 2.6112512310317078
1.3762417659867114 0.12014896532178924 1.5248104469100525 0.3135315167140393 0.6605731962073146 2.3489211620376333
1.3717094918025001 0.10793768009291381 1.5479316740684141 0.4145276174342632 0.8429120359879102 2.2561652456690164
1.378481206185117 0.0911982416750709 1.7780957375160658 0.42402689621829337 0.8871793535800483 2.280314037823783
1.3156610701512927 0.07098827230263255 1.6978987195126147 0.11567782317043203 0.7010768587829136 2.215480761177314
1.3530693770313607 0.13291041293313605 1.6447554902568227 0.19639203484842033 0.7497210621484777 2.8250841681212457
1.3597203299896083 0.10708541885185799 1.9454544483365592 0.12437632870091728 0.7056843616697053 2.879158585259971
1.3984413223166043 0.10569906902274577 1.983250053978482 0.24773524912856137 0.810213240306631 2.49603158813881
1.3734517438906064 0.11411704453448074 1.7064583183054056 0.38893305297099867 0.672174029579879 2.3586079864470415
1.387257633059514 0.11289840369383826 2.06432846895676 0.2171507565951994 0.8511518181010962 2.8986693267775303
1.3907486208169604 0.10021719089740311 1.9416790369838677 0.09749292890256885 0.7428631335006464 2.1922669291525887
1.375338303010792 0.10308138310247301 1.6135677211426498 0.38206233952637 0.6118806085358162 2.4519667812241943
1.3636059593895697 0.10393105393734406 1.628731051564674 0.15323652691984166 0.7814879056599011 2.484488745116953
1.3380919637498 0.06835302148486894 1.9233581740219425 0.26146295087538396 0.6528395434792024 2.811315231104005
1.3274360425743816 0.11021960770268861 1.914650567002092 0.30357959770204973 0.8469531438784608 2.577291384943843
1.3357633435141287 0.10560710918844607 1.6898036286478595 0.15702106378188613 0.6692117590928784 1.9994723366609004
1.3088686558989737 0.08862072137729188 1.7789692695005 0.27735962721273777 0.5863381604495194 2.5093996763466224
1.341285545152188 0.06680698046900163 1.4870993074823367 0.35506392100262324 0.8094843706641177 2.3538948993755633
1.3415295230524131 0.08176849713420212 1.4129479963975922 0.3192302963482274 0.6529459862688705 2.715099458389464
1.3403263793504658 0.12770407630430836 1.6973646011777466 0.28271139383114735 0.8542308431749791 2.4955634688930624
1.4037584100798663 0.11545636061750478 1.737571691928937 0.3025252866188011 0.7577813153695647 2.2495662574791804
1.3649303540623081 0.14989902693180943 1.9467217712415161 0.13232693007602178 0.8914101215799983 2.4652179713458717
1.382854536242851 0.1247373893674193 1.6358164155977912 0.34827612311519646 0.7360228534810797 2.268803100478496
1.3185180609548093 0.058669605269172226 1.4877498105181495 0.21207605257210513 0.6831855653531065 2.4065301325176263
1.393835320901033 0.1059533330748276 1.7803561619710013 0.19451436392649019 0.9346355808716987 2.63556399374336
1.3899511298707443 0.09463862782559966 1.5896880583957258 0.35789374209360925 0.6477766360009156 2.860133101654005
1.2908890107954307 0.08044952539208389 1.717578397523225 0.17997315151338128 0.7430890404217596 2.8194052756585397
1.3772083657810419 0.13674420178455854 1.8059755180516752 0.10421562404725929 0.8981230483346523 2.116905822495239
1.3327962160499336 0.027832205635846624 1.5514649888265604 0.242500714313298 0.32934708111164335 2.3134837950530724
1.3470230408886372 0.11099653621847413 1.659692310239195 0.1778325746932905 0.7822218089185025 1.997995683846217
1.367870582685176 0.13779826361531652 1.9070706628684544 0.15286337226242092 0.7786916137989837 2.8020634579570007
1.3579228026278851 0.05808803986238974 1.8352700235465718 0.23729909472944716 0.7601697945139483 2.369245062894836
1.3980062536432114 0.08605143175247855 1.680132281308101 0.2818750266805546 0.74596821384822 2.252426818069533
1.3241021004695503 0.04932059360056678 1.4328477157147121 0.25196428174457874 0.43883299693203337 2.3345516230633407
1.373992091666198 0.10267234706019072 2.050302910239892 0.15303946344845426 0.8491598637430895 2.584172135853368
1.3658258531289345 0.10536481875170416 1.4846322182063354 0.26721032728067007 0.7214717090827717 2.7566616855673027
1.351497246966562 0.06779878061800435 1.4304580223072048 0.28951001526337133 0.7051617146366834 2.786812902440592
1.3905646151768676 0.12952626345684 1.857813543386563 0.0716413727009978 0.7881988545018994 2.2034150996169934
1.389731027996861 0.09694625645055611 1.5912889997896023 0.3733031790555942 0.7972253397973939 2.60381225173882
1.357486156232886 0.06915142840694269 1.5849047439886417 0.34849740005776036 0.8496740127739981 2.6467297009928585
1.3055368473430202 0.06769483524783088 1.487475463635045 0.3027520329691674 0.614185123473962 2.1798786190890613
1.3686821340624797 0.0751443464651879 1.9179187481571978 0.3086591211555207 0.8458407841674037 2.111634421301317
1.3852399902332269 0.1193943331381098 1.8794694587537846 0.33365398776306193 0.8424314792677933 2.1342269444682813
1.3507476886862555 0.04842952180437772 1.4403771860094772 0.2697372721264995 0.5656557688592617 2.3920031679359477
1.3692137068548218 0.09303999858936716 1.8105086798756713 0.46828471436886193 0.766962211140862 2.8757512318064915
1.371519287850169 0.06284159153960236 1.7630066074636517 0.22354592414137198 0.7251487492041605 2.6839995701860877
1.3287124798290022 0.12411408195134407 1.839633903511353 0.17066143720054297 0.7480370389264925 2.2418461804346426
1.3472016849703028 0.10891435407882102 1.999345805658776 0.2740422463889376 0.8810398676536623 2.7952736176605733
1.3330428553660394 0.043627366232167286 1.4359149355263185 0.25343863473448697 0.4347461646617133 2.615551917167919
1.3766986212621737 0.12755902968449498 1.6696773771703604 0.22817209863578014 0.8569606215597698 2.576573685383296
1.3343900857796362 0.04116544673127559 1.5821892136962932 0.26272288344694117 0.6973367991130792 2.8871112353375823
1.351215741370729 0.0631394001824595 1.7931361284926242 0.20236900576318553 0.5886195020948847 2.624196898485955
1.3835777592066403 0.09759309204258453 1.573053903954532 0.2308935412088716 0.8142530508904812 2.5751376144914375
1.3705987575928726 0.07801352682091985 1.4792116598399137 0.3009167753658074 0.7609242025875222 2.7561784103538916
1.386345735457487 0.07457236994814898 1.6886581992458272 0.28854188320253016 0.7052592713625055 2.1499101335975563
1.3426377632261934 0.0503641890776565 1.4847480558504773 0.2137517012843832 0.3481542827502386 2.1477764478017467
1.3450693227291284 0.11775172631724098 1.9252124575042493 0.2730131670742789 0.7885511066059196 2.6398943148156757
1.3757424227358692 0.0710764035952619 1.5691906620717035 0.3111027006623054 0.5186571773291316 2.724704065102828
1.3101998475939793 0.11012987612923865 1.6507203642899482 0.2637716672249019 0.6504529578255431 2.561716091473525
1.375590669410205 0.13921727382791468 1.8743899116254694 0.08296159134053573 0.7996327372644225 2.6601565122227386
1.3645582918774848 0.07535268796578676 1.4444550792045787 0.29997076890279056 0.6730111454157932 2.5373548262112777
1.3332665568249626 0.036616676501774276 1.5428811463399081 0.22405983418866388 0.6087621830579767 2.4893694315481665
1.333797745305456 0.057679081287864274 1.4992194729962933 0.228531935023457 0.731818264160183 2.1660024648235536
1.3690188813089341 0.11179508655492106 1.5494447625262135 0.2447133277809357 0.7787370857084842 2.7612369895063766
1.323008271407281 0.08984758019766448 1.6753110265636586 0.16747052239359855 0.8567293006486416 2.043959025586037
1.323241698315635 0.08512170130198397 1.7137100720505485 0.3737870347106539 0.8273557007101235 2.3923521418224905
