mu1 sigma1 mu2 sigma2 alpha
1.3597631281241103 0.2106128234667953 2.414947567086676 0.7409106705970984 0.8404606003628354
1.3573218094390809 0.05006734064628637 2.4336151862054907 0.9679037334335555 0.7200325413504974
1.5240018570654028 0.2147695527410585 2.4948843314185796 0.8723311864119293 0.8609415576957306
1.444963192469428 0.1637109774310306 2.3402231799090893 0.7784543691932067 0.9431007129869542
1.3384209837392271 0.21370969147219473 2.47097732298889 0.6669174901885626 0.9317201544917916
1.4158524998134625 0.11513043842602302 2.356048955884739 0.7530651258149987 0.9091433961598516
1.38261683330406 0.0821560703853817 2.3746096414841036 0.9307744518134793 0.9497192529784195
1.4083049697529009 0.23527505629561732 2.4524546154085223 0.7220381019645832 0.9245566588035381
1.322891705338473 0.13605416025725792 2.461147440239853 0.51506068795359 0.928173604918762
1.4315741272456624 0.13078247192461687 2.4999004884639486 0.616784421815549 0.7151592434036462
1.3742967380144153 0.1327522265285379 2.3966864777455656 0.8715383785718946 0.7148350496654934
1.422053693058003 0.20104244539575394 2.449999245880443 0.42001080362790133 0.9566267955389135
1.4469200150679367 0.1982263199088821 2.4673697662942873 0.307804512971136 0.9666089100004776
1.3488209666378528 0.06788129004079493 2.419547292352437 0.7583709937917884 0.878796965717785
1.3388154785310709 0.16023908902281503 2.462877192713808 0.6707764124820101 0.9425435347022061
1.4462991257066675 0.2674237974724972 2.493234909896872 0.7948581815749712 0.9426729116883295
1.3656225697701367 0.10024596585512464 2.3547983340532257 0.9792543441248255 0.6739640576116895
1.375589976206549 0.11306957602215832 2.470268928914863 0.4229819107367506 0.7342078010587698
1.4716166700200006 0.1758567565005675 2.4757466084154536 0.884003355505176 0.844603861990479
1.3683811490705637 0.17946635603279337 2.422964666646883 0.8672263586892394 0.9731063574014095
1.4919954075298572 0.21922752450303107 2.4830895343844617 0.4040326310241714 0.9617020098859814
1.360483815659527 0.10127658577290646 2.4734815639629018 0.37270936298178786 0.7769592618851398
1.3403630154590886 0.1099398673887129 2.421340816582375 0.8126211111764285 0.7204771221613414
1.394722085466538 0.20071611750926566 2.482105380122844 0.7071450773035912 0.8538298818602796
