mu1 sigma1 mu2 sigma2 alpha mup
1.4156900904715521 0.2223096271578452 2.387248309662449 1.4179188929570474 0.9279180467622957 2.236036035699546
1.4097081221673977 0.11314928980760237 1.7717256562554073 0.9255668510976485 0.43975721868447426 2.0573530506180315
1.3930368705127778 0.11284025813243356 1.498453510904958 1.8859812480758686 0.6801962429737344 2.781233331491789
1.352484755064557 0.1580347291471063 1.9201937784032186 0.5166128916223083 0.8927020453922324 2.8617556273652407
1.3316889347150456 0.06090565973419269 2.028294299835647 0.8926205726640098 0.6947456190625073 2.8722411183166074
1.145528904921741 1.5109589368098941 1.3526459546304963 0.1594812192306366 0.17489382546328514 2.2340469117515664
1.4034807666055236 0.11915832209848846 1.753756558406745 1.5478306589325286 0.942374028080732 2.322205500757072
1.383853269293982 0.12783110450428797 2.3966598407289994 0.5088200923687023 0.7619954747694696 2.499696327735561
1.3568997337896178 0.15973172080719258 2.1617633182021625 0.4676038237106789 0.6331205777754029 2.081314798826985
1.402888013852639 0.12199388582455394 1.6858220297225142 1.4442669792402527 0.632526984210463 2.2897518120028537
1.285663623272352 0.09129490938759026 1.7379379663061114 0.531788369875088 0.6626870469811368 1.982908922032602
1.310213046846537 0.05092467091585617 1.451330161681032 1.0307684282166087 0.6676885525598278 2.2963886383585037
1.231947101464649 1.233887654280947 1.344246416952894 0.09619434204426114 0.5242259769610949 2.259047785138505
1.332185831332414 0.02913213193010461 2.46493197677585 1.3241996358897883 0.4364770248920235 2.1127530392306753
0.9075191110005214 1.762587250876219 1.3825663821537795 0.10500205904169266 0.4660641828454305 2.2517115267669814
1.3693967480603584 0.09812045570509399 2.6992293212227736 1.5470012097063697 0.7725786109090347 2.8654079913143917
1.3403765832923806 0.11515993086029297 2.2581105967565396 0.5140193468858214 0.8956781155937079 2.6376432482872207
1.3050160041308851 0.0996277351483832 2.669625776037153 1.4578810026304507 0.601140295042794 2.239112820175589
1.3743839392572004 0.14160929182829465 2.132118627636039 1.2250330648994638 0.5822210260481636 2.0865380389757835
1.297851142138862 1.0824423556552347 1.3320608283050626 0.10983459348150436 0.3731897984663122 2.3943707223587123
1.3680867802393402 0.07574987702650764 1.6338289500960368 1.0877419730574356 0.4049210271144402 2.0096379597794254
1.3780743854309385 0.10120827375751382 1.922597994009021 1.6539064630753684 0.6045192459791269 2.397554433209277
1.1158885584249307 1.6614940353243335 1.333478894232258 0.09108817852991313 0.3420140361494146 2.5904378207085506
1.3342881521030772 1.0201214747846257 1.3408620354581549 0.0791899204177729 0.5009577576327676 2.380696222389959
1.0898544932616232 1.9746103226124632 1.366584899259684 0.0978814003656943 0.5448888283159065 2.090802511187824
