mu1 sigma1 mu2 sigma2 alpha
1.4615439627641547 0.1973062517682748 1.6130274236473874 0.3473817192564297 0.7483086160233409
1.313927314103397 0.10825912896682477 2.649300588298508 1.2238618198457825 0.7243058992070338
1.4379108939213068 0.15259314506401714 1.5762147453949304 0.21541208751156246 0.508162910066422
1.3411587977504782 0.17847501512542874 1.381322840176937 0.4386997060026487 0.7181196692033733
1.3357360657682595 0.06095438648178516 2.494170768963917 1.7209416483024145 0.6118426717042905
1.3953564992463905 0.11956281317990523 2.644964754880664 0.7234833406938773 0.7577287157960442
1.4471708781579145 0.14672533083790615 1.7242584657149322 0.6279086245409294 0.8056501333435561
1.396126876711132 0.17189987184718866 1.7206653863017438 1.6927426592962365 0.8756675001573535
1.3722459829285663 0.0685550030280044 2.1191668035958218 0.21034626036696935 0.8453441907292248
1.3167666482891274 0.12168151474691856 1.6063399346559208 1.227711718967137 0.7726369832560293
1.3536793459453444 0.12550561890016404 2.0092721707735284 1.7866963069406359 0.9361382254308036
1.3635501739259022 0.10750781189247241 2.192108149596943 1.0104590526126531 0.9528230858694182
1.1474542584148921 1.9780406025967283 1.3212895699537703 0.07779853382029914 0.35932354209549056
1.3159242094101786 0.0654420301540523 2.009367691427949 0.5515423692540657 0.8498737831871926
1.1165521832670071 0.5097974776724514 1.394049500380358 0.14156727179324177 0.2614463731493226
1.43537600591588 0.13813751498998073 1.4513011626320749 0.26840779844512 0.5889450826133572
1.3353769075761377 0.11252759939571359 2.060229912789646 0.9895481407326362 0.9141538180914999
1.376648076927697 0.12411369989613805 1.7095772596461019 1.7723773352269527 0.7085623831921783
1.4006463949364854 0.1359140965916838 2.4400509242918216 1.3511453201848418 0.822767436798878
1.2833675145187613 0.1287727942790876 1.718771735766731 0.23045186026944098 0.5540450011631668
1.3293645731675867 0.686692227976576 1.334275601207533 0.07065851185036258 0.5806918880537392
1.4102590792192933 0.19139558127425413 1.8023094565530196 0.20932295164268866 0.91683244922807
1.390412619904495 1.530751230232197 1.3986228432591736 0.0898965034596884 0.25950261977240313
1.3474646619753339 0.14035549996485042 1.4839909278146064 0.7500308224220466 0.888906664601293
1.380635364666237 0.07576761687499796 1.815583752564932 1.0171609076768444 0.8688773478519264
1.3549375148643783 0.06855199581616872 1.7594674419243765 0.7889006479851216 0.5479047784248132
1.3831135810673607 0.10709366477483431 2.8927630171651497 1.660251637979559 0.7513119879960384
1.3433737016417306 0.14455323465799394 1.8240443135875961 0.053929771866912425 0.83270903061011
1.3584669735303372 0.0885636222580401 1.788256074816537 1.5243101957892469 0.6378858918022589
1.3572009573762065 0.13114648560985886 2.1965285405037895 1.1872343309423408 0.8471148945502476
0.9486792473785426 0.6530500427500091 1.406362417017632 0.10076448838301286 0.19836507780261037
0.983289718296905 0.9741545811116571 1.3113712774602184 0.07782423785178413 0.2490805682428951
1.0693076307174871 0.7090346522053302 1.353365732402374 0.1364846926795397 0.1787883290934667
1.3457338325087758 0.11910958454577936 1.9482355166146883 1.4341817774275925 0.8738824490297631
1.3793841593180467 0.07645833929381961 1.515123208508626 0.4140276009016255 0.9189227489280605
