mu1 sigma1 mu2 sigma2 alpha mup
1.3906910775225265 0.09001686773041916 2.344518706120758 0.7411150970273317 0.8416778173263608 2.3184029983270573
1.3472865469922612 0.11782500409120054 1.6111404688639182 0.9309768018302763 0.8188806176678428 2.5887790310278156
1.4037977943123874 0.11586924323148272 1.4882241950706616 0.256703801186675 0.31704691000060964 2.286489814426331
1.4064800419655432 0.09497244046158414 1.7664299749543808 0.5140737258890073 0.7227482898723374 2.0803114299747425
1.329792365470075 0.06708204912937292 1.4809570849018783 0.1620286385004403 0.5438062891317311 2.0001870910795247
1.394879029891765 0.06730414861540227 1.7919631255889605 0.23025360045964252 0.7150642171815054 2.88719632541258
1.2703389463254953 0.08203265530175886 1.485972689758336 0.27827728506578037 0.3390078700213862 2.82514669193543
1.370849785802812 0.10382341591744222 1.6936145373493205 0.2986920204416562 0.407982569858196 2.1666135666524946
1.3615031145245848 0.05355360215819844 1.7106414665203693 0.43471759655504655 0.8381324015174949 2.3280910533620007
1.394826268984934 0.14847230236648046 2.0465609001869036 0.21662813916017984 0.9660317894447296 2.7269244911332122
1.380153559958074 0.12262650151817592 2.168020878765021 0.6087811292492974 0.8826613713366074 2.4147215348794324
1.3838498574200464 0.11588763192389773 1.6015883226215888 0.37239887568527275 0.5076805729871712 2.087887281060487
1.3211162195803423 0.06603745017797058 1.720034012215778 0.2164524152606921 0.36565079492192354 2.357737509341976
1.4311940321264494 0.15215479791217573 1.7942633627635072 0.1261335128356169 0.8887373589339229 2.2496492505965158
1.4117042341913533 0.09474668750767885 2.005935171708787 0.2740634934941658 0.8200203934263642 2.8226654213866835
1.3619241847655223 0.05727191383178194 1.3966007346532916 0.2230580139983766 0.4013469592779956 2.389486294184051
1.3045598260922708 0.06013675254336857 1.712667229635921 0.3281424337552185 0.4051465954600996 2.3056003411813024
1.3751022723737205 0.03862686090908929 1.4714673455609482 0.2944674564276472 0.5239407607891046 2.3022780383179593
1.3527934981145415 0.12028151274206979 2.021961810481659 0.11919630125344481 0.742137507208423 2.852896171082429
1.3583974889696488 0.05481214657441843 1.8465638468093732 0.1354772700711893 0.7637074440712904 2.7897269850370794
1.3582663244649618 0.05765604092645258 1.7355225648808392 0.5106337916022986 0.7608382139698561 2.294940805144697
1.4030692973991399 0.11185131903019942 1.6821549971786065 0.5144970056453974 0.7754343121106507 2.1547451065079724
1.3978070803583356 0.14278128842219587 1.8390191964051477 0.421177420588009 0.8336611486442305 2.72469585309032
1.3370492889558314 0.10484037027539612 1.7432732511610711 0.45007097984870015 0.5922232398174516 2.4417646411946157
1.3731780346349112 0.13626705269325035 1.9956420053447248 0.35956992117750214 0.7949039872512418 2.1552936085699734
1.3674849534185818 0.10785994369792828 1.6335028363450896 0.2578535552872649 0.9435333571796269 2.705109125088506
1.3079823418513326 0.12187702358109807 1.6617335301145366 0.3628778714344716 0.7245522360811532 2.293465679317575
1.3059635196998531 0.07035231682591445 1.4127043321087616 0.30790564363728135 0.6607546121739287 2.6613342600119765
1.3744325695878286 0.12817066776353633 1.7670431296637479 0.5390363995960135 0.8158297375958545 2.223280388516743
1.3634645592967638 0.066084727357666 1.3644563832308982 0.3579719132741813 0.7058251526677116 2.2651553795149164
1.3575251162133513 0.10841592678547018 1.7253372853061344 0.3129936068998922 0.5049318457785226 2.2069202801470107
1.3844228897920412 0.1156937859515932 1.4372513637936675 0.35125134333661273 0.6785414625099966 2.8381745786898582
1.3944512804030005 0.0880377336324645 1.9183810271200072 0.36842347046052953 0.8903422039057121 2.605765085407096
1.3687881119778034 0.06549554789565978 1.8325898434115095 0.4478180293878397 0.6981984809746989 2.212010115530524
1.3931111167856947 0.12082140956930287 1.5102092437565033 0.3240721432921676 0.6021161706079392 2.2489165421209014
1.3469946579531693 0.1385658408645606 1.833263511615502 0.23030380227494998 0.930961720090852 2.4708280957666213
1.3518290249230347 0.06435024177896366 1.5284751852933116 0.23087125370069575 0.25383582493322676 2.539639946696642
1.3004367403361226 0.09844158403835873 1.6103772315198581 0.22304944536807628 0.7945129991879202 2.0335716637537593
1.3734073257953932 0.092040799156955 2.121904150146273 0.23648208932892378 0.8838482610015822 2.4815585371990947
1.365064934429948 0.0868057606699921 1.9331729178283372 0.4322087353762918 0.6637288149441184 2.5683004626124557
1.364118287771522 0.10003211745149748 1.7096605968275433 0.12996154397628226 0.6059670055153886 2.7605881944467416
1.3322651493804087 0.12049110731064576 1.6825326005175394 0.15070515954046668 0.869101464726046 2.4769115393112204
1.3762191844351968 0.1363200017068021 2.058920384072804 0.1499597305034325 0.929655675308335 2.4302361552291196
1.331388087769403 0.05789490039435236 1.5340060489602303 0.45210066686128175 0.7558414683272375 2.44409354920277
1.3370355964733796 0.12865000676313498 2.010445014520349 0.21793027208946741 0.8361837198813716 2.713488119304421
1.3239625382847744 0.11943507372859512 1.7789415097064656 0.18882325155256802 0.6184730776457101 2.7435382802276047
1.3347598185026563 0.11214666187146491 1.8402084226144568 0.4249070357725883 0.7118860834917974 2.760332991957847
1.4039515720127498 0.09555871905464407 1.8472367605725388 0.11199326721426557 0.7334440412491073 2.0598808421237274
1.3596063067519288 0.0900643868213655 1.7086335071151586 0.2726887463258221 0.45960704292956744 2.896573720485201
1.3387151826480093 0.12842711764486667 1.8279213750456758 0.3657903461819652 0.8605403056322493 2.6191334880048274
1.34685811813296 0.11026950802504869 1.6861216073111676 0.4545882296540827 0.8801886969984667 2.5771896639339396
1.2884557791725753 0.08583430301396255 1.5694161965319897 0.20672607747058983 0.7102912668973836 2.1907481529282427
1.3242653306111807 0.09852802298526579 1.6577484180228548 0.4554143071994713 0.6825151230388206 2.2893661784652184
1.3693884948327424 0.0744837283706013 1.6799695698883816 0.36880959214665726 0.5107829599988363 2.4100721246142447
1.3435823527944022 0.08774575367081662 1.9222437995399706 0.5224980904038558 0.8162945549096722 2.485085792915034
1.40720303841867 0.119182516638185 1.8559392394505037 0.32726375104534905 0.8054739524687996 2.2362287080784964
1.3547624138014207 0.10428809033459144 1.5574339983538885 0.18615700561169107 0.7996952782694615 2.5528743457604426
1.3398628060560929 0.039865603001467936 1.4628697694699664 0.3430932517984162 0.4542736790094836 2.489255033423531
1.3247659775910288 0.09922216963528696 1.4999064571603755 0.22817417985725 0.7522753391253703 2.6361384131404093
1.349174002053717 0.13126794569298086 1.5601850085384246 0.24464535311287605 0.7588170710753035 2.764608193797427
1.3772803366609614 0.11150218365272933 2.097611928624477 0.2503601952312019 0.8487354433521558 2.168834240898271
