3G,45.8316620979084
pow,52.90723386634022
turn_on_pow,53.54089688730868
U,34.81546962308948
2G,46.68385553522606
G,38.84605214446076
2G_cut,47.91603690207437
lognorm,-33.40842004105638
logu,39.6594374341772
gamma,42.35601267886316
sst,49.18718563317156
2G_cut_min,0.0
2G_min,0.0
