alpha mmin mmax delta_m
9.119355963772058 0.970762851512915 2.808597807006276 0.6505605520315824
5.499420624622138 1.1343561049755815 2.0131598655616627 0.040922817748364225
8.929134682766328 1.0099232116914443 2.876629835978813 0.7106944493767099
9.750296866610244 0.9626239274437245 2.5314952032394498 0.759665364236503
15.660165897058555 1.0255641387338637 2.599234813712058 0.7266173054573752
21.050149008831927 1.0542859876109087 2.8233231742174545 0.9664348811252017
6.1466792707422595 1.0476798730063912 2.6338611925786113 0.2807799355304555
16.907938588974442 1.0780993395277112 2.335553566829642 0.5535361542123614
11.144011454496862 1.140166314021512 2.748491337236903 0.3193814931788713
10.751453319905401 1.0450194158142876 2.8842449798659686 0.7318997665534925
9.54146797085871 0.9634472892612193 2.3791604667268467 0.7881971879678976
11.408624742647348 1.1223516233892843 2.3746862159844286 0.41485455178836633
17.60497063052926 1.0700286442936 2.2556472021985132 0.6445627285609818
6.476482861068314 1.031105701883111 2.809410786142953 0.45322437630365847
16.809545471595516 1.0934742011071255 2.6747328900770153 0.6578265245548466
16.643318496990943 1.079679990538225 2.013805411943215 0.7803598735941261
8.26280104172088 1.057364761221049 2.151055582415603 0.5625481281399658
5.780637743172672 1.0724796381676476 2.3562519351072813 0.37059958272388294
15.511400406931529 1.1200925779181021 2.5036484845978886 0.41517993205006737
15.509080416963219 0.9846977760964286 2.687975311917672 0.9813824090208686
6.220934064933077 1.0747009565375552 2.1665922082425273 0.19211056041343683
9.59088917159263 1.0183580260195302 2.684067318159185 0.43506522486412197
5.597616643651829 1.1620341242447367 2.6477337190553394 0.013456330358921468
12.811406841524793 0.9603573498032185 2.325908216530917 0.9653422285895386
8.025685678745685 1.0937161577978307 2.473959715847908 0.1779083567263811
6.074689559864634 1.006147112446116 2.310125262915896 0.45263858527565043
8.208191546708179 1.0128081386820704 2.70002163746375 0.6135126658091682
14.79588769326686 1.0738953755184883 2.2445667531007745 0.7769717120038782
14.34077810534373 0.9806600501628343 2.337064053818823 0.9339293761029294
12.014868963582554 0.9754702743506503 2.0946554731820597 0.8136140074109522
12.972793463439121 1.0008939581869345 2.658418574549657 0.7262063857633647
15.570465709865069 1.095671481313545 2.311940373045237 0.6175621928030927
13.501211539195754 1.130414433345174 2.3647389243984556 0.37132241770114705
6.168340329434576 0.9932385050230333 2.121990871930859 0.5334871783020756
12.089259499801859 1.05299613524434 2.692548843056512 0.7609181059796006
6.434143750280072 0.9952577890882497 2.2396589264747524 0.4613029253753365
7.619009576495495 1.0485717746219252 2.3345654066321484 0.5213521884230636
8.881486771258867 1.0362722043109498 2.6660373496126306 0.6141861788340415
12.052384836528546 1.1459243867227733 1.972086549742953 0.20785860178125534
11.149894744179399 1.014019223226177 2.76773335608992 0.8638047238934217
9.793512069776822 0.9821680565476062 2.8008651732004015 0.7361893143345517
10.234671354864092 1.029043609068365 2.5585193461134317 0.7303066589644713
15.841386095604765 1.1037711065163713 2.4529735942489 0.5262119165244066
13.924837842968607 1.0886546209809256 2.856654785028501 0.36171229973489183
13.257878842437972 0.9920078087847081 2.467468100184885 0.807917272737875
15.210565025055665 1.0005632844471752 2.6307394833769204 0.8806689115332805
8.417873837119718 1.1087749623330734 2.2726999154150445 0.1503522305771196
6.29881365410718 1.1253064780398516 2.4836977651722423 0.09972727113029767
12.145280060744877 0.9661312113133005 2.620513097975215 0.920776292819726
13.889253238856082 1.1284315634754274 2.674482717750412 0.2517175421683134
8.078630921987555 1.062287199572998 2.875711235615229 0.26586879278785086
14.991317324732481 1.079544869031074 2.8072868027288567 0.7186390956629204
13.37713531381998 1.0736746444476524 2.2652952708761047 0.39484515966199624
11.290690485920841 0.9900939170675479 2.3438278316326406 0.9777317232549275
10.094944803340752 1.1589756657975419 2.4860106189975637 0.15215667591095172
10.175488339113027 1.0000023009681636 2.1989123220195825 0.8255224312759647
14.340421395284196 1.0507804250446229 2.601669574205011 0.9026256677808085
14.720841896461003 1.0899076998415098 2.6038107865626623 0.6287876072521931
11.485683325683407 0.9855097314726269 2.813412345938623 0.7725080685576552
8.613336623148133 1.1038230809890959 2.1805544289040637 0.4166717556450416
9.529380161174712 0.9728092980180414 2.0888402191746227 0.7641057869748235
4.694157815732915 1.1024977324470184 2.1744274902735254 0.24199012934641245
17.77344550491947 1.0505823515615154 2.580857671950232 0.7961101677075897
13.808919259291049 1.109953829908743 2.8636532949243243 0.4838787622459052
13.663157369088843 1.0879458584781763 2.726233431110856 0.36035065252076603
10.840706334686717 0.9673935808927584 2.1141751702627785 0.8736120416476134
8.652242972775634 1.001867536603644 2.3055694496161494 0.49056560791483667
4.4584796181244535 1.05385287026908 1.9623553905998645 0.333182295569027
6.660648165012388 1.033393727650522 2.893881815974403 0.42126158218742527
12.432172272259415 0.972436014674369 2.6099344211700375 0.9246905924232385
16.015949553942573 1.0569470387129194 2.317689983232116 0.9350244431244084
18.588364681353617 1.0571869621437067 1.9410808608909496 0.9557477772240089
9.639343545593785 1.081013826045903 2.7478734816422974 0.509796590695364
9.063856451994209 1.0843810981460609 1.9789162956001656 0.481956445412282
17.64658562955159 1.071273792304747 2.1752924878362796 0.8151905084120542
9.284363061956748 0.9874418640930859 2.1574835366705924 0.7262819625626106
9.808612525625788 1.0107810907089132 2.6648894076860916 0.712026485429116
12.314131346580005 1.0245357260804995 2.532877768814588 0.582123741671436
16.729540410651087 1.0688276917780977 2.474927398119291 0.6589637359476389
8.285188076724065 0.984238605126525 2.1261230961495103 0.6198861161192375
6.71931629218294 1.0296100328981777 2.6082853807853326 0.37162876122689376
8.503730134251647 1.0531059637689293 2.2810604855805776 0.547045133628826
16.773735727860036 1.0737020332865659 2.7402742732710115 0.6510671215731515
9.298699144520349 0.9805828082912386 2.053956830425786 0.7199090917345213
15.082174502706831 1.0135327419856923 2.8547744649726905 0.824104397493207
10.063115722485618 0.9936721751958476 2.7622369084615004 0.7026733418412452
17.2866371014426 1.0118325985027907 2.36818298499526 0.9834543468017526
14.923781329744195 1.044519561746906 2.8044491459448757 0.6440452409081513
11.148598623846727 1.078496679245073 2.0487662758194527 0.29922927690982154
12.528843716493782 1.0175687536313993 2.4271983329211473 0.9514389639332205
6.91571620672814 1.0013440952898764 2.2479092877284277 0.47793206577038916
14.073592330909001 1.1319806455272383 2.2673379583989663 0.2838997360019942
16.00657472055492 1.011181886482837 2.177231479518298 0.8990346887123642
4.973594945226985 1.1214307201279452 2.2546604166177793 0.18022573981111806
16.953337493838 1.0666159802366968 2.236243465139417 0.6969523900586198
7.833963741508823 1.0905425903743007 2.5784133110073757 0.19728855961113917
14.588705703318244 1.1047122954889734 2.534101231952611 0.5008853042035054
10.06556078287807 1.0022555230055894 2.6572922854277277 0.7286343458256355
10.512300711936858 0.9901927257335097 2.1808756096123667 0.6972299778177414
17.423006323015738 1.069446564771555 2.0728804234948552 0.790668854385993
18.485702923731882 1.0497870486603693 2.1897127990873884 0.8853868225125723
6.811776392780967 1.1510453995978698 2.328793798725393 0.17379390915917237
4.810683357656503 1.1455697616450464 1.9719822772876276 0.05813044339690373
12.164593146605483 0.9963247773861886 2.224729143263967 0.7535458018365235
14.884877845698796 1.0405229293725007 2.560269863203397 0.6691458168738903
17.951369909640068 1.0619859723432812 2.6317557964450233 0.9090513652617023
14.815411863352242 1.067537693540849 2.277779667098309 0.5302799673079215
6.541086038270858 1.089068111736885 2.8813992822484438 0.3362452775220974
10.846847681487787 1.0390655609020383 2.0662046201598434 0.7344449829481936
16.222270800893565 1.070253218701876 2.2504061593217473 0.7896349553223665
6.725853425302754 1.0382090913655802 2.7284087813584543 0.4196598052348461
10.229878025139357 1.126674403672855 2.7059778573143927 0.15835532573643119
13.322589887884764 0.9850482040503498 2.6315912538765907 0.9104172740910901
12.777676928484524 0.9751698020386864 2.800412072309802 0.9576123928846814
9.483853875468613 1.0145205157852155 2.6945560662310872 0.6565846234861495
11.830621086493721 1.0138502721910665 2.6175611056412444 0.8776041756008652
6.423091738746354 1.065878121817283 2.5696770149569215 0.265291349265167
4.9954757810931145 1.0936171726301196 2.184300918172922 0.19313651154902312
9.508257932934399 1.0425401336447413 2.2071295939663473 0.6244306641973241
14.843307388340058 1.00314416030491 2.3478122985773444 0.8892634372266267
10.930631146949048 0.9952340475130007 2.4875737411432137 0.7952101121633957
12.51280444836847 1.0893077581537567 2.538512872829977 0.5585826585774841
10.036072407843221 1.048670203913676 2.6282495517682722 0.36743750702642847
9.344271879574084 1.0126473886647536 2.4164198407993958 0.4977261907892866
9.923930387333021 1.0057902247777772 2.890743635557604 0.6693874208513783
7.210089214085732 1.0108558786261783 2.119270998218912 0.5498658073897799
12.986834143192237 1.0736510202484428 2.414230310438145 0.6533952850911374
17.710052576949828 1.0585868655116246 2.091383063224874 0.9226880063164038
13.254020345626778 1.0616751121336856 2.3448650478168767 0.7306942045735599
14.668823238775818 1.021566235905983 2.7859153580426086 0.777133463978338
13.28792505125734 1.0673095680874831 2.7450181049556686 0.44361377831295246
11.505312425992813 0.984965918251629 2.255363458603211 0.8928220286430225
15.85363314929769 1.0583727832784544 2.4092337224396774 0.668780886597948
15.99948271532742 1.0766974510019873 2.8708602928881892 0.6710881465828873
16.77592785157966 1.0556318488681335 2.521808218292427 0.9278720033952784
5.980387061787923 1.124259638427701 2.45999832166724 0.12772692518850418
9.857562827217835 1.005284734333021 2.177597281445267 0.7188741483542092
10.860494090686018 1.0032245635657329 2.5122607659829033 0.6768271842521459
14.46781573762448 1.103783169304722 2.402378082642553 0.4858540634812655
12.258527397294785 0.9765951289008659 2.495174705146032 0.9942694325971297
7.134495891107955 1.0864324608483646 2.5059592762189564 0.2072427078046829
15.1702650962775 1.0954780612373194 2.8809449846644823 0.5057235010955734
12.050321403160915 1.0444667404742294 2.34039767807763 0.48171625965872344
13.774919122266482 1.0649354430534672 2.1568083909962206 0.7334062546377234
9.168130627347173 1.0267139374505116 2.386963372408037 0.4229120183391906
9.535051682765427 1.0427887926187378 2.528511927194812 0.3745576934891623
8.284213621708657 1.0223869631909681 1.989335335226571 0.4155603661076641
8.888457890854653 1.0967543710276195 2.193113811779998 0.4326497348902555
7.3410285369289205 1.0243716032941037 2.1159235060113417 0.5395612244679523
11.308197596700172 0.9915130881216337 2.1276126109498374 0.7763945781779124
15.04169790895466 1.0231198024632615 2.866776556565148 0.8016046773221424
15.028582684131756 1.0837001684462018 2.622604571069496 0.6200792871771905
12.23540838164713 1.0071765226022908 2.4915643935257505 0.9241904630784052
11.70743931891787 1.0383318085268118 2.3429223321318777 0.7505462124963126
4.971674438331833 1.0382157482572674 1.9876861579605583 0.3315749219057296
10.384012588880775 1.0781536601648405 2.4513112064751366 0.5337977088021106
10.458233211838673 1.1403974149868041 2.6263963007345517 0.28329440579197573
13.99596637054102 1.0696000886450097 2.4499406336382794 0.4843799731644823
14.633178357682041 1.1113559709650482 2.0746945451427274 0.39712407614607304
6.626847572695416 1.1169718888060305 2.009040320667652 0.11690242605566739
14.681820320844224 1.082207708012273 2.6458682638721456 0.6288389372870692
14.36121182808052 1.1109880501143983 2.0520486287165753 0.35694784674330626
9.271660684150739 1.0339008202181672 2.655611931030776 0.4029887533072129
14.34832914535665 1.0758630223293408 2.800549253024674 0.4822322258791089
10.111501398751152 1.0520024445970115 2.482918879562564 0.3627530086210195
8.63917072625614 1.1189089414216018 2.2542719897726324 0.3493452628099389
7.330516595002338 1.146880032543072 2.6811962448985676 0.0776631210036415
10.26137696139054 1.060105907296849 2.542623093042328 0.34069357090516855
16.688943793195545 1.0626290131679557 2.887021699583535 0.7996929443940682
8.85265473506465 1.093886648401493 2.1575072605236434 0.20717898305148766
7.95839674180443 1.0001428084848112 2.1211073009864285 0.5013940962090507
15.62951508313003 1.0781920711788588 2.408572508760199 0.6318111631689045
7.169010326232144 1.0290444592334862 2.5374062996101596 0.39437097941255933
7.474617236398583 1.0179465445247986 2.113159954773124 0.5488645181496812
12.556138614070083 1.023859162930181 2.3935153232236344 0.8733691679303083
7.717111006075189 1.0921199246448843 2.7813672847747615 0.38449490538835956
12.730657877402713 1.0074599927621328 2.51495811974025 0.967755765581739
4.511210505976406 1.1348525166808692 2.1061087586549414 0.12867222564724715
9.495553163119409 1.043160323026416 2.3076987552078645 0.5988435312310761
12.508039277264992 1.1430264975093558 2.287540343072922 0.2424646254975862
10.169247603879388 1.04157157628577 2.88736076283418 0.4091317054582122
13.083026758887087 1.1016303196549173 2.093619828902374 0.30957022122021577
11.708813772218779 1.113760785731508 2.087380542640426 0.23020712975759008
7.0825090215359605 1.066483287885528 2.600828175603988 0.26771718310936216
13.54696037988791 0.9971059665641394 2.004771330353912 0.9152195503668292
11.950706269226053 1.0758964677881764 2.6117020685564976 0.5918542199496973
11.361081211984033 1.0103863238972086 2.1293022299133892 0.644190124916976
9.965135965247477 1.0563173264033352 2.8350249724190406 0.34669788862980866
6.049748439377257 1.11269136449468 2.7364707817573084 0.2301828620887768
6.087002824482687 1.0314541562786723 2.213966645849491 0.3878163495604017
7.7837606033084565 1.014558830967247 2.385990852654883 0.49298015792129185
9.98751048247061 1.0484129771460184 2.8603608576130712 0.37639376245736994
13.760118612274987 1.0937991310290909 2.1995981917311678 0.5424297211789564
9.805969305220017 1.142861915671168 2.3711644069357822 0.12437933451615593
11.628280854849201 1.0157079440200079 2.732262807353762 0.6500260443574937
9.361261766374117 1.040261411555985 2.1249007852411723 0.3748598588623609
10.416190412780267 1.084194062519508 2.472628016900326 0.5083871224135719
11.607039142139143 1.004740208796599 2.6573897906109267 0.7961403223078257
10.559942588840844 1.0224789285798905 2.7471143858240485 0.5324846893447198
14.692443467494215 0.9914164906610279 2.5517486877241042 0.98879865885723
9.14364484855961 1.0569459668823447 2.4697286374451504 0.5372244870302036
14.680327977402513 1.0882576879230532 2.5786040689609537 0.5672839011385422
9.695741635733132 1.0113194962468062 2.5456086244300664 0.589405992492123
7.769346094193878 1.0543792948789434 2.7291385026129102 0.3080854090266387
11.967272296557248 0.9868511207624444 2.067834299352314 0.9933837016536867
13.144944536329245 1.0545910892331398 2.1354653389370135 0.5096956869157276
17.56583802304945 1.0329738013043608 2.0485009614743532 0.95034420419618
11.306745539726691 1.015096556615338 2.6520537755997453 0.7601177736036167
14.583873465234465 1.0600246746520714 2.6309478836066384 0.5905428732841561
16.464370939368283 1.0438273531795006 2.032504799831076 0.9879880005192508
11.377129983984126 1.0169019733450524 1.9992074224791634 0.7516752588437754
13.778608945970504 1.0951654526942884 2.75083223688248 0.372101897995492
7.136263386709892 1.0932235262275842 2.484670803006287 0.35969537184592104
5.734813151072398 1.037344326638267 2.080061040419767 0.42505816768916715
14.91724359027123 1.0771361126804955 2.296654638439619 0.6468796149167033
12.65954192622663 1.0371283052536813 2.29546408174124 0.8042598984910039
13.405256716764363 0.9939419266514777 2.6938840418085106 0.9138222625612724
13.107152855976867 1.1078422928810363 2.439784877410374 0.45571125672253493
11.93358711034423 1.0057494574304806 2.3175979983167463 0.8595078927013601
10.205342278264249 1.0013050128120786 2.0960160153133547 0.663749186426564
17.001651558469504 1.0364764222104745 2.4082946569971386 0.8893369822131637
16.26233069735209 1.007712887033771 2.754927083356268 0.9936448130254174
11.833159955798436 1.0511440492972344 2.778589040884993 0.4527429100134411
11.725884963574064 1.0916195250796301 2.5583910383386765 0.5119277307521143
15.621023403994801 1.058462965091483 2.4907076867572955 0.8058245734428039
11.17891147780469 1.0068644192466052 2.2367077174015852 0.7630434347322748
9.159322992467276 1.0177744623868903 2.822761562835147 0.5591071478477556
15.252520748318826 1.0745061236072675 2.121282335014512 0.6011138980278923
4.4518835138748525 1.123091764301268 2.02699348810826 0.1979766146491107
6.857309158999252 1.131072922869825 2.26878348951394 0.10139975471488591
10.61471304831461 1.015308565661092 2.417533385224785 0.604577743422947
7.476756328678537 1.0116154817554055 2.190090997929878 0.4534285875122078
14.09854716874975 1.0608660717716403 2.873381467118516 0.5581255167974593
17.85797255479766 1.0438773935499068 2.3160010058812865 0.9726562680998886
12.134014757905756 1.0221750440670072 2.0013177078410185 0.695410346989129
12.422512069223895 1.0529455522709157 2.06444734703972 0.719895778947252
11.222391431587202 1.042179088173152 2.2881728548419895 0.4621675140311245
7.744381042427117 1.0097857844997074 2.0143815645826706 0.548665099662034
10.44852554984638 1.0146307460039259 2.575994185215657 0.6423351722217879
15.159616875548217 1.070653354611224 2.7828253194485324 0.6699614111675202
8.519270433046307 1.0305467247358366 2.736567419994441 0.5284528773075471
10.619445117815392 1.0135452361711559 2.1306544197579824 0.7372211553417384
9.599913272538403 1.1514824458102235 2.7120890991918065 0.19697382973733857
16.947020600393017 1.050489945765215 2.1788017681754477 0.8904371339843453
16.143465775746765 1.0537130176851162 2.533552346426217 0.8438576489085846
14.650884409981867 1.0430857801629319 2.4948845203874477 0.6998968278766073
15.033215690666577 1.053481351998182 2.2715079111837504 0.8213775004736819
15.552847726865565 1.0581689685241022 2.495060711509621 0.7832754040723892
12.431012617885976 1.0379254270694795 2.0380681312373525 0.7810825066518253
12.391150328279792 1.0044381958311959 2.355510684147507 0.8328397633363975
12.006459150372876 1.0126056223790838 2.5762308110747316 0.798189920544163
10.723386815370166 1.143203111764093 2.842572338465277 0.25920061496246616
12.564739927673443 1.0090712922288783 2.626707987345035 0.87585034524514
15.429768311601215 1.060400955999026 2.7907704018974635 0.700095013768841
14.430263557609486 1.0559193046029913 2.1476466796296627 0.7803224942975991
15.01180818603967 1.0457205771244484 2.499155933271897 0.8764792800463918
9.602230483615648 1.061087767500707 2.1075284618926213 0.3196783132114346
14.791397160936604 1.0345202849966741 2.2016961305094678 0.7576738913666998
15.236764268261851 1.036572505264884 2.8304541083497132 0.9644537264661086
12.05905214303133 1.0726316108095098 2.5050235552545796 0.5957874462082976
10.983797152354985 1.0367891902783735 2.239506570761299 0.6851603717921315
11.15375884642377 1.0159407036945318 2.4737403608054884 0.7037061177397069
16.14996776466937 1.029895886165313 2.867793611549165 0.8807254704156576
17.602490703416727 1.0288668004582149 2.278572244740966 0.9990606242505863
14.860778251774722 1.0648429306093035 2.808432027705269 0.7069529279437963
15.379158728000764 1.0515338231166322 2.4494630513075917 0.7253078110349981
16.957985268876964 1.0301970103618203 2.081980452464032 0.9355260472040821
11.421030690225365 1.0271221125342493 2.5105748496817073 0.5806519317619602
16.03970731801536 1.0304294945556152 2.5477662120566595 0.8743809758849304
14.705080944337304 1.0753733014306608 2.4004078384999925 0.6207383966763055
14.077498301757572 1.0434635001236692 2.291804516352801 0.8365007804698552
7.322257590541449 1.0271974493083125 2.379150016647986 0.44164684149011746
11.543677916835424 1.1009468735374275 2.359975154128284 0.46406913520867094
8.591191677369657 1.0258474684934185 2.8231682661467143 0.45186093093723156
13.161317979068887 1.0012816485542795 2.7137792740927447 0.9720404960356129
17.08031900759986 1.040876070301309 2.8731416316110905 0.9941777666228362
13.876749823646321 1.0887638548468963 2.853034731323143 0.5425511648491962
13.202041862681536 0.9975444511262138 2.8260878295166885 0.9788225836929716
14.383369484034645 0.995606695323962 2.1905711538845516 0.9727542733216902
12.309116577494692 1.0618612401713716 2.192071817006031 0.6552955545022596
12.609164743239905 1.0224030810990683 2.54382413709262 0.8222300272719208
13.501725131980734 1.0940814661795275 2.2200190276979646 0.37110167975507496
10.510258461391672 1.0172564153913461 2.257669205651717 0.5980929915725834
12.107889870185769 1.1330720767877083 2.5350110726044375 0.2147057335705858
16.037339963668817 1.0483750714458335 2.475990002862191 0.8464169833251732
12.918153105204158 1.0213856858163635 2.7527346285160186 0.8464402286688103
16.463407167684146 1.0432221058875668 2.3522930818155725 0.8768955538301059
14.347511510592934 1.0415732188636437 2.4022662038913056 0.850633160970286
16.50492269921 1.0436086485304958 2.6155239868150377 0.9269528277697594
12.16666292379314 1.0645857758724482 2.4028812608783734 0.4202201013981314
12.777090843331958 1.0189752043538716 2.5192144118055597 0.838472835096874
12.56448111296065 1.0202945569668733 2.6470663519670654 0.8061352433844324
13.54025672763047 1.0303373582515192 2.6662602156146624 0.7200211112691428
11.151663027350907 1.021118934503811 2.5421938534283877 0.6452797049736634
12.956737540446845 1.020697814462011 2.357479319851607 0.7467845411914787
13.84218022927999 0.9947592839310548 2.883136115895727 0.9853527314513727
13.279994972149321 0.9998268376296141 2.323158406212814 0.9295041063881865
15.716437741128008 1.0354080495874687 2.1416180055159613 0.9954558878716931
14.670820854092966 1.0027295099438844 2.694338810894861 0.9621755821599338
13.907025059171122 1.0730479925635001 2.6336757562169852 0.5036297800998429
15.671912526704421 1.0256467931280453 2.895124439481812 0.8894551569744127
12.886458497457628 1.0523399699729312 2.769120001051511 0.5352200312883404
13.075566777275036 1.0063318464878546 2.27092530980817 0.9421501770384697
13.145704026537473 1.020854187913448 2.6770434799713745 0.8633930911800415
15.70704038952471 1.0172143226774641 2.1294402490831716 0.9297157624467866
7.868900499182081 1.040826317097812 2.612428988790189 0.46924099716637807
13.188810946810179 1.0984824602697416 2.6387755437139617 0.4854020816124749
14.4306387754981 1.0781209164300463 2.0485305606413906 0.553179732015045
8.668426315644666 1.0474988428388037 2.8802607415832036 0.3560736217743562
14.623293067953664 1.0586788023091134 2.2156972015073557 0.6439732082801345
16.75901277486345 1.0283691449811896 2.4127825390691613 0.9572234299105907
8.361278717597111 1.1267134696270333 1.978799801005378 0.1430878540607344
15.470507274008536 1.0387919002264367 2.549809910257187 0.9311088453271387
9.451854219737772 1.1253125485247972 2.3725208645057476 0.1575780875769777
16.916409050581237 1.0374074898016432 2.427483222609098 0.99878863354176
13.277870246339806 1.0122466805341888 2.138117263875511 0.9584816153713976
9.398760992216232 1.0306690827177543 2.105197709803579 0.42919777556558714
12.941775978359466 1.0334071931830415 2.823170604652095 0.6649510259367211
9.834851905431202 1.1402283948084033 2.3754472265006616 0.13814789130348898
14.705751769348755 1.0603808104270533 2.7497980892622316 0.6948586290128519
12.910605802125701 0.9985900859481047 2.0738528747799 0.9120837284098625
7.691290918566379 1.1270702641521713 2.650055218495264 0.13061142126458686
14.787047139955725 1.0501780382560846 2.7735922645094586 0.7179141476269935
14.328832245277233 1.0519479155738292 2.8374393324779144 0.6625629288503359
14.300519818381254 1.082932251249015 2.775917038153512 0.5338264473812433
16.762915331340857 1.0378687024543862 2.6632393796170297 0.9464506621056038
10.800137268714776 1.0633611598392287 2.4995501339878787 0.3639323884242656
13.663009632006666 1.0245226399236596 2.50600767361723 0.8913207464880357
15.713500542301972 1.0426330576260336 2.197352935313183 0.9058323662293261
13.487510840707486 1.0150083471469091 2.2902733462742617 0.9372920462985911
13.593201479080925 1.0863942878516908 2.011499668459611 0.511557039813921
12.891298822666592 1.0271952612774111 2.868549344233301 0.71906254363668
13.799344487518432 1.0594314688759023 2.454375267405655 0.5741697170955127
9.910463763202467 1.0368290629544852 2.373863656863018 0.5977781135438479
12.325615473431405 1.0263855673465172 2.569794523456628 0.6877231990647003
13.444658513887216 0.9971865164833362 2.1569109827484096 0.951290389078198
7.700830887758723 1.064970245748108 2.28365263821439 0.44540849217220707
10.11114905732046 1.0765705428889425 2.2061357385143916 0.5150634103893892
14.598228545554683 1.0398940051774272 2.698064971079824 0.8515361646816196
12.731879947064677 1.0409385939704758 2.7851695431172843 0.7333992242396957
11.906624527984437 1.0802015269013716 2.151810284168638 0.5558798815645788
13.400690301229716 1.0283245078330976 2.1721275473323973 0.7294137331567574
9.316034378883106 1.0494868814745462 2.395303442408072 0.5420851608569395
16.501220161936732 1.0388751227248072 2.065553658799636 0.9316621000302556
13.660080643367948 1.0608786319567582 2.822740677357172 0.5600253949595083
14.12485180751441 1.0250308523538196 2.5585831299472184 0.9200398622182151
6.845682065016039 1.104352205145617 1.9186051691989363 0.2866807405630806
13.068381094321978 1.1268054756765284 2.1521350168588884 0.3295315245854334
10.192174367387562 1.0318266926428057 2.7762725400337276 0.4937730963673422
13.016430109027297 1.0479440577723875 2.197167135966439 0.5770688193652435
10.790796144908246 1.1180018629830524 2.2894997311834424 0.37770823408005055
11.912710162460517 1.0267720474945492 2.5827153858516656 0.6906216812307518
13.860842347315202 1.0136920264658822 2.646303789804221 0.8876434218842101
14.906713086616094 1.0384462388996494 2.604551734713969 0.8716976925666423
14.866467163215038 1.0440458364099883 2.1863706778770395 0.7636879186236238
13.241330933938979 1.0463155717349495 2.828029971643464 0.7291110658257263
13.88680224024682 1.0336614143858114 2.3834017230708886 0.8354904881123595
14.03067378820759 1.0473037665887464 2.429601794402008 0.7563004875657937
14.086716794337438 1.0529826616232072 2.5714816372930485 0.7181783483042569
13.573065097339587 1.1116665165062458 2.1728263398576786 0.40176200470862816
13.672474705959548 1.0408856602036607 2.6224914085391053 0.6948179952162561
13.308042013818795 1.0720621917924569 2.5266753769471375 0.6069649897067789
4.666137639843587 1.1147073037141748 2.0708734638034914 0.20310075018163673
13.903783357628278 1.0494372312562912 2.028590734564126 0.7215053541373122
14.135439212502302 1.0696469646935367 2.7098849302370938 0.606133906588989
11.785831799449358 1.1337367724633622 2.0758766872323413 0.20676152266782952
6.24882807400847 1.0378878960210318 2.1656141355137586 0.39783416580203973
7.9536686431873065 1.0484514222037402 2.0182837731502 0.3273175204501209
11.123567502122235 1.0276119390793 2.0328770772901374 0.5867352482283522
13.22591202524002 1.0416741763078488 2.706844279440363 0.740462287630914
12.90339718698711 1.121850632443483 2.7743819815580943 0.27191526640602115
10.27361032856994 1.1068058307306885 2.063158822272937 0.21946839874773807
14.531299067333538 1.0376258244021326 2.766198479081314 0.8210482888310547
10.123813155285703 1.0930185107060408 2.7888088994098874 0.4492324917853651
