3G,44.13996798829586
pow,46.53281041935098
turn_on_pow,50.54099419125321
U,35.76390372310762
2G,45.43886997859089
G,36.605098811882435
2G_cut,47.14262036440651
lognorm,41.06227145918437
logu,39.695171889965
gamma,40.10873142175579
sst,45.492038116282224
2G_cut_min,0.0
2G_min,0.0
