mu sigma
1.3518407506238188 0.34427580739799946
1.4896122633970008 0.16534122408392155
1.3493653834436043 0.3259519379334235
1.3779825557671046 0.32202951260402257
1.288850076920082 0.3023439701393596
1.5100447741975702 0.20643797654232054
1.4579204163432133 0.2915591914327272
1.3536006814533679 0.14536674544454187
1.3478915590354892 0.3193574653390203
1.4413832014443924 0.29665819464456833
1.494055655940465 0.17770170788669618
1.406689123029191 0.30723703610960296
1.300081749189912 0.19910593787393513
1.3037012838241542 0.29700346632848074
1.305967227847964 0.29338019209924665
1.4964896759285309 0.18801995805878502
1.4995673947019674 0.23046191853763348
1.2946723607970947 0.2266913075786477
1.2969705252969903 0.21920402499748
1.3058594429209758 0.27723680389617633
1.3029206120942858 0.27210037376881907
1.313085366726956 0.2831121529608644
1.332393482075354 0.2924978075453747
1.3056709682215932 0.20820789336330908
1.317259328820692 0.2774203279077295
1.3851049777868454 0.29141747502064846
1.4897866718151684 0.22501996453124562
1.3911093342847813 0.288834094749156
1.323168309326249 0.2756474066979338
1.4487099380395527 0.2697252331287355
1.3078169086126852 0.2492002143286152
1.490161641882727 0.21655471078464517
1.3421156319908254 0.2788832615270196
1.3718112972954084 0.2845322926271598
1.4491711637881823 0.1525619578924741
1.354000541933495 0.28002713304200977
1.3132159480795569 0.24484087336854926
1.3887039730230868 0.2816151432821817
1.41283968808137 0.27672800288811816
1.423381448914303 0.144745051025593
1.4643910916174097 0.1640684044008855
1.4416181814908646 0.26501287417259645
1.4779733917948066 0.2332892489493825
1.3232071198331372 0.25874195931256455
1.3438120442205035 0.27370329812580263
1.3726450235603178 0.27921030717509665
1.432797809269297 0.26807660992221927
1.446117059735328 0.260659301969119
1.4075687910465797 0.27527150939143513
1.3492249637142177 0.27337225639183155
1.3155906941436035 0.22051729836006118
1.4559120332818019 0.25259076825864446
1.3241145254700075 0.19567057072223348
1.3264130682821436 0.25312508117433524
1.4683205546772538 0.23904898338798988
1.3297850945887855 0.25622758055803085
1.3184152927741186 0.22645383986399414
1.3390309990646228 0.17497554925781061
1.4784304477928658 0.22063420049947985
1.322915407422051 0.24362594177283464
1.4698833137050702 0.23564332623139841
1.3225438340486892 0.2420011871728814
1.3615004251341403 0.2713566477158431
1.3221674191987247 0.20643179671181505
1.4485240563043695 0.1567098654574978
1.3498839313829942 0.16528626459020723
1.462792838780142 0.24200027840738972
1.4603587594167973 0.16522189217499958
1.3373436610279605 0.17867900792231253
1.3234820714436721 0.20582706179603846
1.326250467429372 0.2449992032882549
1.4404715173385079 0.15323921156728623
1.3263902863354629 0.19811493315245007
1.362758726067015 0.26901420687292255
1.4505931223064081 0.25048023312220097
1.4214485734192992 0.26345368373943473
1.4203345725572851 0.14794782234898388
1.364456001991996 0.266381552102705
1.3364052283532748 0.2520205447262418
1.3240819437671165 0.21858456684593763
1.3801778071035886 0.26763977536219413
1.441761549742879 0.1554613020287069
1.3422296399952247 0.2557009053113827
1.4735453732396797 0.2186884845214514
1.394933911189511 0.14818435067366698
1.4427230379096514 0.2514302714428687
1.391484854969561 0.2666269907047755
1.3660256638959298 0.15750450864885102
1.3383911282361098 0.250751725101701
1.4560443337821374 0.24133221485318065
1.4688773466658809 0.2263846713286626
1.3550293289954833 0.2608871717971249
1.4016130560410036 0.264648746092821
1.3282361766114308 0.20538695469396973
1.473795885242707 0.19145562590477874
1.3322388946689578 0.24123204081975894
1.3721153190645603 0.2639347463982033
1.3351686998858396 0.18902976635447524
1.332621118712933 0.23956618284748687
1.3486830642055376 0.17141389116923963
1.4518144800823887 0.16282694986639432
1.469499821535202 0.2220150963749776
1.4701463800045538 0.21985646053406985
1.3307246831715214 0.2016593819048173
1.4737223161479749 0.19779324562064332
1.4617853211265013 0.2325148186382527
1.3315137106418824 0.1994838458803151
1.4288171149573707 0.25495319052955673
1.4621766637769635 0.1730156091251493
1.4449331937335657 0.24625753150759938
1.3664493819726347 0.26069094782603014
1.452258938892419 0.24036925685504903
1.3360452216291112 0.24022414823002625
1.367667329807428 0.25980360354732235
1.4340343270594675 0.25113909337927737
1.4248612668885168 0.1517228583673352
1.471751904938976 0.1955814156473899
1.427007225729152 0.2536317724157983
1.347273270567638 0.17572669202992525
1.424922684703891 0.15225343907276778
1.4633017217205877 0.17728408149038094
1.3706168687156954 0.1581482837532117
1.3385470650456701 0.2384773962269786
1.4417349279968654 0.15902650166032442
1.4531157937182444 0.16673502519949793
1.4566941864956515 0.23272023588812876
1.455835151806287 0.23347141711808145
1.3340710530892395 0.20222959526981318
1.33271565811441 0.21144495403535768
1.4661328144732004 0.21881844650283694
1.4602813994272177 0.22802785111721388
1.3432606374965577 0.24285052191076076
1.394329012543866 0.2584658260576844
1.4074903915357306 0.2567159309997072
1.4302508142154098 0.24950518792187867
1.3858097541504808 0.25773950757305897
1.4226956258166938 0.2518460036218104
1.335610814593592 0.2268465381513487
1.3339938449406503 0.21113703776015896
1.402494920832937 0.2562736516159734
1.463618802645879 0.22025159053708301
1.4614932619996184 0.22360610693000368
1.344914413235033 0.18246241201407815
1.3486728626834263 0.17777207769022582
1.462810315471331 0.18073031838942846
1.3924996450998932 0.15262147479079874
1.3537349295001695 0.24716707776731528
1.4295394260102638 0.24753532039549841
1.3625924348992478 0.2511509536441879
1.436223099782537 0.2436958383197461
1.4013014261359595 0.25466743867378344
1.4638167828770126 0.18399337591476728
1.3370812160912489 0.20345313408631682
1.4628602883792903 0.21795478836903234
1.4245194368584269 0.24858700642206874
1.4610549935371675 0.17985659176669236
1.3377445617364263 0.22197122356531762
1.3664937277677869 0.2510541537972081
1.336996057825901 0.21499143756434183
1.4656427313283782 0.20830920179256168
1.392056875415199 0.2540943520324021
1.3574438382290732 0.2461656493767947
1.3375564456382878 0.21185180960040054
1.339117068091792 0.22331394916837938
1.37443263956307 0.2518708152219817
1.4200754887130476 0.15408653067019218
1.348124131233527 0.2382260449287806
1.4560127763366209 0.2252944272614475
1.4000812436925432 0.25242591486058796
1.4281124031714867 0.24510655476795426
1.3777048535795693 0.2519442805605035
1.460059274307707 0.1804881043228527
1.4586016702346374 0.17854510310718189
1.4515958698571083 0.2291510509913605
1.3947005372921826 0.252326993909757
1.3539312269582153 0.24159119221490458
1.3417791597218307 0.19582747445783918
1.4010142652576292 0.2512572670418179
1.353137922393852 0.24040601709281428
1.3406389292452001 0.22128106423524088
1.3534583291498998 0.17635874149972386
1.339663100449814 0.21134125585126498
1.3486528689596147 0.1829747533523664
1.4584639655860299 0.17987313965521015
1.379392172141898 0.2500713932148826
1.3621019034951227 0.16863650537435568
1.436597194808379 0.1608429172474012
1.4243597950013114 0.2445459092170351
1.3895871466613436 0.15549462894440425
1.4616761039598516 0.21115482054245022
1.432721097200922 0.15923043260650485
1.4011750053304812 0.1540150422964201
1.4585689350875244 0.18133508966401435
1.341058912958567 0.20904799175765204
1.4584545054758258 0.18154014092937193
1.3502433266957126 0.23408761338763964
1.3913027181037467 0.24956606931495737
1.3558043488983977 0.23839602975053265
1.4020692653842506 0.15450504446081267
1.3841905054771464 0.2485143189242492
1.3467315377329407 0.22701021414976263
1.4168914559607102 0.24482121854433267
1.4605618810018721 0.18911587667417398
1.4287175746091907 0.24040213988056097
1.34459572732014 0.22162688584780998
1.3663504649168559 0.24354976570104223
1.450442814557334 0.17237870728325128
1.4552567315104108 0.21893638537506405
1.3669165917178114 0.24358346693651928
1.3452960639193852 0.22269293154051614
1.3720056030731513 0.1637418656508366
1.4348738010939186 0.16161581747125275
1.4517646224571155 0.2227220356645723
1.3921528228700533 0.1563463333521472
1.4369074019368497 0.16275841170327107
1.451079686526361 0.2232340275784519
1.425051795755813 0.2410297561412129
1.425608488900524 0.1581591681590048
1.360385052383339 0.2390011630472279
1.3610649255085665 0.23937620402010867
1.4201026752661163 0.24236718963768591
1.345152574357324 0.21796134737287762
1.3578774610364495 0.23660358098969664
1.3614629499698636 0.23862563693865707
1.4034994463706811 0.24572675024403787
1.3735592602977738 0.2433791120930554
1.368921160446766 0.24174367646745426
1.396715637604083 0.24589837219250132
1.3844423274523883 0.24546712775531349
1.3543832751741596 0.23199429539391583
1.3606416303305138 0.17360035597111603
1.3707135556416437 0.24203276861253828
1.4560806055796842 0.21280510032268232
1.4098465035742507 0.24387840913347253
1.3740740215381364 0.24294875255759535
1.3719161924073662 0.24217387714289954
1.3457400953112284 0.21304992072730203
1.4555949785952271 0.18277851102999007
1.4529847785513128 0.21745267123796386
1.3462425171259453 0.200565984863471
1.3503582872135662 0.1883625481599984
1.3458183355684044 0.2036873886936416
1.3474629231478548 0.21907730942261558
1.409120495904518 0.24354135939655502
1.444927802292817 0.22644661976920397
1.3771297293951472 0.2431906098201079
1.4271711276393613 0.23767320593966157
1.4574854714901389 0.20736761822534805
1.4539077477732691 0.18036675969262259
1.3558268180305477 0.17999057855845926
1.4415352639310646 0.16735689816085939
1.366635216102485 0.23910680347658392
1.3599540014389528 0.2347595226976693
1.4515244580968418 0.21811359498343774
1.4304999304821406 0.16156670555715794
1.412962978722486 0.15699349653398276
1.4397007228473768 0.22957233032711913
1.3485580112110453 0.21835487180896573
1.3794769052930855 0.2425983540773606
1.424214922399834 0.1593948423705134
1.3831877888052413 0.24322498918804142
1.3566003493955234 0.1800668130226382
1.3876438307114913 0.15930506792483687
1.4207114241612633 0.23892327830277527
1.3907077464004072 0.15854611230219562
1.3711266664764774 0.16684457367837893
1.3613732887958645 0.2344514257727385
1.410541321764232 0.24164535313472998
1.3479270525062281 0.1998500839912278
1.3546849879195828 0.22802996417019702
1.4030398980438838 0.24273931913714716
1.3599912508725849 0.2328884867450014
1.454241406548626 0.21117032085909554
1.386015362104724 0.2424703257950722
1.4315853891945904 0.23328569839564123
1.4027457438206952 0.24228212534923457
1.457130470387777 0.19896705177297228
1.4553137768159274 0.18678827602373266
1.4435862006031694 0.22459627786232855
1.3645195004798738 0.172797171069923
1.4308740868584593 0.23295487907158585
1.4534789450451029 0.2106458162575994
1.4019028017823818 0.2415539403572273
1.4474428422307997 0.17496230523791162
1.4505770589046443 0.2152514079409245
1.368470863258299 0.2360351908272442
1.361618400916053 0.2316981755846252
1.4101272145940138 0.23981460333354312
1.4200074187131573 0.1596759448849704
1.3556750408036815 0.1847763032211893
1.376982133676398 0.23871502197863884
1.3645307671263698 0.23302766596899308
1.4508830696269244 0.18063338305135246
1.4167073707458497 0.23756824173059699
1.4166234218627345 0.15906873866093188
1.455417771842256 0.19656582039408207
1.3514433411435047 0.21534575644486087
1.440667907398077 0.22469236912118615
1.4452707491420176 0.2202813317134842
1.4516096922607953 0.2111965130667274
1.446398302579392 0.21887318260275948
1.426777317135735 0.23329782050979145
1.443629793610096 0.22172990223235767
1.4344473532354298 0.16568104858591584
1.4502958054028565 0.21333520221596408
1.3552603496872786 0.18667739936879504
1.4507822751637067 0.21191343089496503
1.4028256206970404 0.23957611830854292
1.3667732979085936 0.23310403077386346
1.4453149357192885 0.21943335015317353
1.3983536668173986 0.23986915899457964
1.3635307857626093 0.1758531732999149
1.4278457732329597 0.23204274686090198
1.4529949738638481 0.1879137764865657
1.4471255238487846 0.17702999094165278
1.4251600817063803 0.23292265137419524
1.3671201351980902 0.1728376182399447
1.425497430263435 0.2327454964602327
1.418869181045142 0.23528487468290177
1.3803116977364542 0.16437185967282023
1.4053344283659728 0.2383978927813165
1.3822645040519834 0.163566937785613
1.3595513100910477 0.22562057851707443
1.3595513100910477 0.22562057851707443
1.3862707524268147 0.2382904900969122
1.3578736117741808 0.223375171785717
1.403425439233236 0.23834158990763574
1.4350297706800597 0.2268284961225376
1.3945804417891243 0.23863703875845288
1.453319089732597 0.19964729798202688
1.4400486004245205 0.22262159072018978
1.3545411967260828 0.19231399892269938
1.4442477988336875 0.21804965383055228
1.3525000514542267 0.2029095754112409
1.3657536312060847 0.22961191535551662
1.4528064309401727 0.1934131885133308
1.3754401713985536 0.23460802190652655
1.363277523240235 0.17809025835385872
1.387174706035742 0.23723909434910123
1.4443564044843027 0.2173268020792492
1.4524594584040835 0.19238531984793295
1.44355280849069 0.17470288729244868
1.429832349853959 0.22885288154210998
1.4523680279968312 0.1919724657339196
1.4275651019887814 0.2300208461293078
1.4123904015058057 0.23549300104075307
1.3938813986663394 0.2372916020476861
1.394718101920574 0.16084246434254154
1.3533634768703804 0.20395862369141152
1.4443771118708273 0.21653635981237535
1.3904733051410942 0.23695155675495563
1.429282550370852 0.22847760757409102
1.3691705922565456 0.2303710565016609
1.3565050049695802 0.1902113738018129
1.4379103210639044 0.170352042086667
1.3796802120982692 0.23475364033049514
1.4518094222676996 0.19900510266679292
1.4504697622750342 0.20497743098028867
1.4052152950415455 0.23604732908572254
1.4259525720990545 0.1638937025926916
1.4020353704908652 0.23631792333244894
1.3580397134974915 0.18751725598707822
1.4073628926892976 0.2355321865218042
1.3769371828583956 0.23339043129116674
1.4204513057243895 0.23180713244764958
1.4184796741998613 0.23244521332449794
1.3606501871669465 0.18358920101694456
1.4353895909526706 0.16914539376814033
1.3553085307533157 0.21044352693935545
