mu sigma nu tau
1.405113232132983 0.22189337970414189 5.178683641338146 3.9294226940905936
1.3594802099907046 0.1749947518329401 4.233593334031589 10.750958415241785
1.327823790187535 0.12387003350390162 7.083770213961678 13.63287387991106
1.3718579252470637 0.18056617807033437 3.0410261491731854 9.56741307519606
1.3191691100247285 0.12501115275355937 3.2280625687011364 8.659181616483583
1.3893519505042116 0.16824788174888508 4.087862577205188 14.091839445981666
1.3741649196314265 0.20064061476318698 7.275678389578039 6.395795858495459
1.3552236654794538 0.1661543482332474 4.462781590299941 15.097455144233438
1.3568176310502669 0.14205814300843755 6.4223577262446305 11.961123294888118
1.3823898033217326 0.2142784700013519 7.302872767058369 5.3217095204179286
1.397199983391442 0.1784539381953885 5.595362524990523 17.07338795433402
1.3975701062380486 0.1798065240302065 7.665365445103948 11.546217115305687
1.3565031482521221 0.20093202235967025 5.958001971615284 4.960290021811806
1.3340978619988442 0.12031755467192153 2.5532705620069907 5.971645517369957
1.3988789695073494 0.21051890412498464 5.066478553882543 6.2497729317311865
1.3468995751586816 0.13384961561351716 7.44211623370873 18.902399219739117
1.3313734567973305 0.1404750068814878 7.406553455937644 16.33295899370815
1.4431213399306053 0.50529369761695 5.5256999783093255 2.345645475998997
1.3921754645372608 0.1785096340282116 2.82734317158033 7.4423470500040505
1.3359883020814698 0.14393931770130247 5.037135489429188 17.82312030674041
1.334300709258382 0.14233440433294214 6.399684814642245 17.927532767313252
1.3944713725402713 0.1818538364718729 2.830693867475552 5.6166189358090595
1.377221548407745 0.21323521723819122 2.0609045568265043 3.808131110212253
1.3647325487839685 0.15467871128555757 1.8775188051890788 5.473796442772731
1.3948793216378135 0.18087816710549864 3.38541051115675 8.17955652634977
1.3312594657327603 0.14692441228307931 3.839676324512256 11.147505702476975
1.3537999125656703 0.16396169356190293 7.200720100182405 17.414973248216754
1.39459646605284 0.19915688197110468 4.6366157826564836 7.752146254802538
1.4200301482572557 0.2768745334986995 4.65026058533476 3.138294493404301
1.4344200348515121 0.4147644135306611 4.820617672660064 2.513062465542415
1.298898306772078 0.12408507578731394 4.343421219907253 4.244459920113137
1.3443778509465614 0.15053108698221965 2.1068509223954726 8.420559629224753
1.381189534502575 0.15846401835711485 3.389556401994086 11.210866050947146
1.3239410243826149 0.12513128086446204 6.499550203143876 12.856005725077928
1.355978728696087 0.13775350642814352 3.5190704377347006 15.2217132225834
1.4156398831990145 0.2560149453104338 7.848460205859247 3.9210974464553545
1.3189153455183065 0.12053496937559278 5.964343173944899 8.300381029828854
1.3895171961977746 0.1812598160773445 5.13967257159193 16.08493158949714
1.3093685535351347 0.1963310062223794 2.9443659987092796 2.844602862654633
1.396729958569794 0.180012271304691 6.092001115876351 17.402738146660084
1.3394763251121544 0.15434983429803933 2.641431320677905 9.391410466778584
1.391629882700751 0.18268774945297958 2.5907601587586857 5.776719315065492
1.327647170956971 0.16170300107074084 4.942341364757388 6.233315586678833
1.3804405726177602 0.26194945031266786 1.9673925497378795 2.8594080006226097
1.2984607019737515 0.1238453905782914 7.551843134935326 4.099895073902866
1.4119307611965901 0.30722371490969175 5.190515955645086 2.6860180043932047
1.3888625031733963 0.18276359457666405 5.042966190274198 13.96402724767808
1.3680145625364262 0.4384958718038963 6.270807978117049 2.287359998702583
1.3657215128385851 0.2089105972644264 6.768422708842404 4.804771301186291
1.3468009249488004 0.13415279409609474 6.619447094531659 19.24098256354512
1.4070975918233541 0.2208162269902974 3.17891899598144 3.9097055156853284
1.3387889780846824 0.14521833898181102 5.890846311429188 19.270027157540827
1.3745489299472533 0.2917008570836047 2.456493669214679 2.744745984268082
1.3659279791489216 0.29135434184751163 5.289662072690318 2.790689835539914
1.4054964486109578 0.20306831840581088 5.165503796185187 6.362364461370666
1.3228323100844745 0.12402043210977706 3.1226495372979812 8.087468921323463
1.34122799319633 0.13124064708393124 5.42841357822164 17.038688985852485
1.369409489893965 0.3117055584552399 7.935562243803126 2.6897644577794626
1.3291563927993004 0.13903030899029056 6.737005803931326 13.431723724698179
1.3476332711983325 0.1672297175417446 4.658099481279589 9.542845370833016
1.3219855135130445 0.12448895761150808 6.286324734050929 11.21849935638732
1.3735818936338826 0.1806850440643434 7.5072775649355945 11.901599651350711
1.3920861863897602 0.17870266414927405 4.697357293317109 14.48993050626187
1.3539092137597422 0.16579927732691982 4.022357455144265 12.17349123455917
1.3567513972385727 0.19169797068702277 5.931754254037387 3.12700964078745
1.3902699330052426 0.18393257588562203 3.1011911049543133 7.612623036291112
1.3590859344140351 0.1414646840262842 4.18552879459029 13.631545225594747
1.3732577490553568 0.5218117895974012 6.043507143584225 2.1170596330375453
1.3869198309562043 0.18254406201520745 3.573216770539288 9.946029819144144
1.3792908783581939 0.15894902174761516 3.864457650162845 12.67267873484408
1.3466623952021912 0.16239446753247755 7.798810253714432 11.994011437600323
1.3419382049996422 0.2159488829336863 1.7282157523018262 2.300685063909631
1.3814741512141857 0.16193959861730806 3.800434275951613 13.596959265155975
1.3607036749650516 0.16315405120434814 4.188701263362033 18.91401744920522
1.3087210015484545 0.13992338862735942 6.7622832522290794 5.3060109515680995
1.3738017135527594 0.1856008398144398 3.653915993455538 3.3268513622438007
1.3459585071510136 0.13190003540388323 3.3629303152552223 10.696015051357003
1.3421173265329525 0.16717321522488812 7.844558470306168 8.212651572986028
1.340815908320741 0.1709210972457193 6.556578234470994 6.921702762717775
1.3461179090465785 0.15156842394434472 2.214323290099611 8.46012846688262
1.3451085404931322 0.14558459529235715 3.5253209877939984 18.749606417770817
1.3581990222342155 0.16336095992501912 7.438975876580246 19.176507252568847
1.3315965737065114 0.14294206903156426 4.647169233189898 12.08218667273894
1.3620496455849764 0.14484888426384038 4.507819753139191 12.019326985416459
1.3931569727149304 0.17730619745206863 5.830402909333246 11.233709670829285
1.3900719371336239 0.2030218082122048 6.621025135378703 6.638510995126467
1.3166148484785056 0.1209795665905701 2.0939892333227754 4.564632956672636
1.3591363464297594 0.15839375500882005 7.590413418590693 5.52032747677006
1.4011566268329667 0.23119722757803765 4.314269631647913 4.379304668982595
1.3666125912134532 0.17951394235396298 5.317103399623242 3.7596664101821204
1.3574835591345 0.16808126007601068 6.209530480917736 12.92649262620204
1.356963649457431 1.418894171017138 1.827829382793477 2.0166703508461885
1.3837983091294495 0.17526146357344916 4.772819513598431 17.104469306574625
1.3737659049478173 0.15880293591624187 2.717295639770067 11.284321489093271
1.34151069254828 0.13631599124555707 3.3448785866906103 14.794040948368204
1.31625609671943 0.14903522693142032 7.512011386736585 5.68310192142761
1.31682620594727 0.14193906584239088 1.5445864052469487 3.024907872797683
1.3184336574151079 0.18150439973878224 4.959101922906584 3.558642329910956
1.3753715086837213 0.20068582469760926 7.03289183313388 5.995614268516837
1.3711292052643609 0.1834526969223664 3.110727247693462 7.496026230976165
1.324875069180088 0.1417029589002294 3.8942748914333865 3.267100614610019
1.3511521177710084 0.14127413435188627 3.3079623014918327 17.636794204073123
1.3909462814943852 0.2036241515476925 7.953679036296133 6.580422597763022
1.392102338616494 0.19629285553796832 7.9371296553996284 8.034068495025332
1.3145497087408442 0.20401331497536052 1.6864105941749603 2.634190611201146
1.3912635684657357 0.17639662619516633 5.775032335896619 16.042829590371976
1.343948599942286 0.14937488775504892 2.105746650572704 7.373809638910236
1.4167969944791028 0.3520824146572234 2.8263180418865006 2.549821132690088
1.3516571971192426 0.15925837351677802 4.433371633890958 14.473309708576844
1.3978462195939059 0.19691123391308865 6.444834958250337 5.6046734093972415
1.3547186153651973 0.1483699997054776 2.359892550436711 10.0010725138208
1.4139179414723761 0.3057541780339602 6.1632133060240575 2.778046041857733
1.3691232629297594 0.17138622101299106 2.1949636087295317 6.232739270845089
1.3471193846973302 0.44535440367952683 5.710619888733463 2.2112034032216688
1.3617282823951486 0.16816508437819602 4.876782458448658 13.469512456575288
1.3632401911683314 0.262899107603546 6.6783317273628215 3.026395217439105
1.4055787273023603 0.20540277021745465 7.246477665319908 6.302068836223201
1.3527811420454636 0.14722497487997638 3.3146828598356173 18.096549045334935
1.351623504798472 0.16875711174037208 6.919167119026081 9.715591946281497
1.3318535426787428 0.1637551050217832 2.2406096631766657 4.95733763648196
1.386567851653159 0.397309122135664 6.829208678709187 2.4224857961977446
1.3451448587238053 0.1340125532186939 4.194013501333869 10.135064911167335
1.383438228681355 0.1701091130047331 4.405195188666713 7.430077865485583
1.3440169454811415 0.24483821486814208 2.2792630723714944 2.813959851916196
1.3754484982056607 0.4455306555187499 6.1617370382637455 2.1775517321140003
1.3610969769054115 0.1450438517727073 5.016771123781057 19.461206389874835
1.308183429815787 0.18678778207661212 2.85588349264341 2.8679296905205094
1.3823419476180026 0.17400149919023136 7.6554436772202905 19.20428698692829
1.3995909743449182 0.30119628163031364 3.236585085120936 2.4802826676251044
1.3966044679663168 0.23097684756254663 4.33387804291615 3.2040291786060795
1.351866005611725 0.16034971975108 6.925336898688188 14.595336009216703
1.3557485795449145 0.16577603582022202 1.6914402885436668 3.4924855457319586
1.3827708830952017 0.2216666926938315 4.257436587463415 4.369571645887316
1.364357918019591 0.1535798224661067 2.0910876018714646 4.217166670770935
1.3690664442641978 0.16807130670491946 7.6454461703633685 19.1995094454719
1.345848409013244 0.1590588393311098 5.2755157828237556 11.399006198415966
1.3795363168393533 0.2812038439554917 1.7727062672071008 2.452437558879062
1.3884977656011215 0.18059191841611594 3.1322716072751646 4.849485911740437
1.3291688807641733 0.15130375383914973 3.3955057074655532 7.292162462762102
1.3820647185725579 0.2678045383039018 4.705059023452179 3.1608588621028666
1.303638808328163 0.13175943341656154 6.474038268078806 3.7177493415630227
1.3541362074738035 0.18048383741362795 7.587638842525059 6.827147918639739
1.3458419225109943 0.15624757663066227 7.413648775738698 13.49181936982689
1.3666240818741566 0.15862273671968877 3.890524839701754 4.7099884018720175
1.3606390011579657 0.16189041871120494 5.741155009114678 18.856745836555906
1.344239873694959 0.18135543994965686 2.680341912900439 2.6066560134135335
1.3453105697551773 0.15028357144546284 4.708866409621468 15.978793162916663
1.4365181783166063 0.7307354357785032 5.552953907171589 2.1272563208256337
1.4252818956726085 0.3807395819037991 3.947210883997818 2.524047451741916
1.3331442436507328 0.12979491246616512 2.896408362597056 8.57138692989741
1.3829827722933778 0.1692715384325587 6.8632209952129815 9.493938787774628
1.345748020346281 0.1360963847340152 4.299625280598177 15.145674892886781
1.3642784797374612 0.14887321990514557 7.585567017813593 15.136646171334952
1.3257987909056468 0.14119151879677552 6.05048760944123 9.126458165972782
