mlo mup
1.0776878306364401 1.9716117379329783
1.1444490243104728 1.9871294546816125
1.1294017088783526 1.9887362351643079
1.1658849672946374 1.975005984765584
1.0529394040941207 1.9506662738474516
1.122469683039629 1.9874795549004605
1.1047909935322922 1.9833534970356512
1.102751360057761 1.9817471504881028
1.0341116472599057 1.9272867682252468
1.0659028997093285 1.95962941315573
1.1141121868683503 1.983591116408656
1.0654567085674929 1.9584872163684364
1.0311263245106952 1.9213534438480815
1.1230712341997404 1.9851194263229937
1.0898105753669725 1.9741052282996172
1.0663888009196454 1.958781688009535
1.0623682445520688 1.9549470638295374
1.0668345785812061 1.9585837197600167
1.0920074555357453 1.9748088328394358
1.1724209794821063 1.9562603206435456
1.1461968790644408 1.98211415284787
1.0432474315016411 1.9347109784439658
1.0594736781927256 1.9513199909133219
1.1570064936229443 1.9772323569545112
1.099853444271142 1.9776236625250432
1.0221854945913442 1.9050012546204453
1.0255369504029817 1.9104457444769871
1.0390936099428427 1.928773780245418
1.023110247026382 1.9061007802705126
1.0953295111763022 1.975084135272107
1.0591879668281374 1.9499428005067958
1.1323067277080225 1.9829204471779416
1.091496623890651 1.9723250422521974
1.1566613143227755 1.9760149049000466
1.0502849621326118 1.940036691971016
1.0622160264278737 1.951240100758434
1.031066176106501 1.9154194454104492
1.0508066583957696 1.9398570181070025
1.0986601733589088 1.9746367983202042
1.0843489615912456 1.9668777725568116
1.0889242781363468 1.9693443824579697
1.0501643041334758 1.9385037206873192
1.0688781527079079 1.9555047225245161
1.131358859066723 1.9803708402490017
1.0401744611299684 1.9250767298045393
1.122138318994119 1.97988394748898
1.0247017194514967 1.9021938584566325
1.105184370580868 1.9753364734862568
1.0544719419760165 1.9403756965324672
1.1646993398244476 1.966411447254204
1.077478284343281 1.9592877998520448
1.1692845841374384 1.9598750604410038
1.1775390279869833 1.9132505665286217
1.0965296480224922 1.9694922564422261
1.0623944154655902 1.9457375551099254
1.0660613138315589 1.9488729314032274
1.04695790616621 1.9285553027907374
1.1759368325165191 1.9270801885612168
1.0707290534672578 1.9521082955683995
1.0696049622147106 1.9509811679781164
1.0940604188716778 1.9673137271185963
1.0587652548327535 1.9416044207296854
1.1157952050930682 1.974482620376637
1.04003829555146 1.918695459682315
1.1626992320110805 1.9654564164444097
1.0982957851082418 1.9682551898447027
1.072744093269309 1.9520209488120022
1.0507346692476154 1.9310294506513883
1.036981778309152 1.913417285716178
1.060473554613805 1.9415411596384353
1.1041206454349906 1.9702266738550254
1.1035846444489927 1.9696780547081274
1.037547939485343 1.9132735658305804
1.0688982708523196 1.9478902911708484
1.1405185371157387 1.9739076018247588
1.0584974435346743 1.9377836928371808
1.055489647563195 1.9343333278779773
1.0573457723066086 1.9363669250818296
1.0445568036009028 1.9211109217283702
1.0603166669352457 1.9391633068289305
1.0374359209986033 1.9104329911735392
1.1454026970730489 1.9713171870343889
1.057060548388649 1.934725715204806
1.1251203144283493 1.9727755630756363
1.0337138487960598 1.903820145507066
1.1044868259587144 1.9676193610740063
1.0469082448480884 1.9221762784395593
1.0671847091259914 1.9440607226570603
1.1528348897714669 1.9678251364921568
1.0396288915719296 1.9117705237041736
1.0327520738213969 1.901468902397302
1.1766270184653045 1.9155553923439506
1.1699204276158108 1.951971302250783
1.1114293308353798 1.968701192657799
1.1229633752656365 1.9712468269270684
1.1485177687875585 1.9686756880933094
1.0752961358279602 1.9490086382239116
1.118943176625253 1.969809595223191
1.1395334725769328 1.9701745544301361
1.1321966714298342 1.9705459775747955
1.1288711778170826 1.9706411253851817
1.0880480950908522 1.9568306865087486
1.1763399987315222 1.9161143775071745
1.0879705862555538 1.9562860391427273
1.065332419921647 1.9388378061993714
1.1256471975518094 1.9694426291915366
1.123032748646642 1.9692061015716416
1.1236138703117144 1.9691410934252906
1.0763220278945007 1.947087012190171
1.145670218359753 1.9668344655444665
1.0637213187779098 1.9357421846744638
1.1338942068017235 1.9684797846273276
1.0639598563821866 1.9357463315213448
1.1725926006395402 1.9388521194656698
1.1770418218212397 1.9070009153100238
1.1743759794010142 1.9286892302953622
1.0514624186082626 1.9213781419102138
1.1770757797245375 1.9062660260096016
1.1399424009285721 1.9675057889253138
1.0615469521411578 1.9317312161570697
1.066375964633709 1.9364193623418255
1.1268580734835887 1.9669104210668014
1.1328458728654915 1.966929710299915
1.1463806221830084 1.9644793228816422
1.0746203079035768 1.9427172960202876
1.171171763787713 1.9426678913411732
1.147066107663679 1.9640283739207245
1.1185223707436114 1.9649547289217635
1.0488330056067365 1.914635039740365
1.0497698308401575 1.9157306756381605
1.133548722425187 1.965566446487122
1.1521921822403272 1.9612385623041106
1.14205013849464 1.9646133197169928
1.0533712830680986 1.9195852449538546
1.1579514651245195 1.958053386252237
1.1263567117272968 1.9646819788589143
1.076253135973053 1.9417642230766992
1.0522372487330651 1.9173451786431768
1.0940603751423585 1.9535886849693767
1.133032618879394 1.9643174351910675
1.1020619884747842 1.957463207609524
1.0493356580290762 1.9119381442739616
1.0904891326647497 1.9507482478487697
1.052490697898235 1.9164213652678679
1.0765545360342008 1.94089175413596
1.124779768856055 1.9632504653443037
1.0797937693872721 1.9430150331685045
1.0420772363312711 1.9003946872529738
1.0567774257779288 1.9208649834421263
1.1277712474096935 1.9630992219073746
1.0619859071845295 1.9264334770506706
1.1689152891821928 1.9451787913897784
1.1520933420853603 1.9586482936263128
1.0835287500818425 1.9441890997897457
1.1438002582505373 1.961085992505109
1.1428808876273184 1.9612877502395938
1.1121033801000613 1.958508885124708
1.1069087303629193 1.9568832454957619
1.1377314343838134 1.9615723912817806
1.0920101375105882 1.9493545149715112
1.0915275772413469 1.9489674956497307
1.0697044600855636 1.9316075583581975
1.0490730526591316 1.907634146878637
1.1048379191444129 1.955340876562991
1.118271312156176 1.959889734634583
1.0512744779377239 1.9101803521262655
1.1215570098901442 1.9603095017475713
1.0471106441595261 1.9033361026234776
1.0550520131185714 1.9148491379260149
1.1681319641954797 1.9442457245415123
1.1075383216266692 1.9556305500510538
1.092726901323291 1.9483765796498387
1.162372405348242 1.950271101292215
1.1133577094550442 1.957314368541385
1.0953940482225042 1.949548830417128
1.080228987701793 1.939164087234361
1.1438241748184368 1.9585842222848744
1.049239979649923 1.9047350798643703
1.1109869046619554 1.9556006680923668
1.058513807078317 1.917459082851722
1.1738055930804505 1.922301149845073
1.1293667631856033 1.9594765520506874
1.145003470799493 1.9576354629390353
1.0970481030177943 1.9495188384235527
1.1539470806554655 1.9543295311013702
1.1373747946011674 1.9590293213207133
1.1548945540440108 1.9538983019725078
1.1000571667160597 1.9504566893606448
1.0506590040702437 1.9050859746882665
1.0495201007806592 1.9032927583202897
1.0526063599543627 1.9081267972137348
1.054227194080715 1.9099712519549088
1.1176460391405134 1.9563633967386278
1.0782690935047452 1.9350559085277272
1.167146627464211 1.94306184305147
1.117851607483199 1.956364993685307
1.1514780673404699 1.9537224379053957
1.168869178455145 1.9398845900235877
1.146648556391989 1.9551681356696113
1.0981551178380384 1.9476487581465975
1.0684554591644146 1.9246979328557405
1.1744935066296822 1.9152000393358621
1.0660332298023822 1.921840665083859
1.0623448924113685 1.9179894197413472
1.0871686356380854 1.940429875902831
1.1212900263343941 1.9553412146316915
1.0915437407212185 1.943004508888937
1.0707203814592707 1.9259165906418885
1.1700065723742894 1.935369481110012
1.091463719554463 1.9426421788806068
1.136325840395914 1.9550933659002119
1.1326845083518637 1.955234991034536
1.0987167625773724 1.946124743660487
1.1490538088274578 1.9523847341357672
1.111491083404116 1.9511469451789045
1.1416411662810924 1.9542768438140672
1.109616983248741 1.9504704809232798
1.1195082106475984 1.9534994427974681
1.0780516998746255 1.9306731394070422
1.1184453825485134 1.9529824957091608
1.062589230150288 1.915121891991236
1.0581720623547421 1.9094364747272305
1.0975418435107658 1.94453746186857
1.0605259507899434 1.9118663638666382
1.0543354846127762 1.9033681715810775
1.1130196482046106 1.9505708710915546
1.084413018295534 1.9350095088433692
1.0550509895630902 1.9040901604457172
1.1465855790292465 1.9516007369994757
1.1528325323110133 1.9493759323745583
1.1562616924927596 1.9477319956651515
1.1446231065868853 1.9521757242953421
1.0891077514750636 1.9382922122818793
1.1037260438266083 1.9464330383880546
1.0704098001811253 1.9219310282005848
1.1653246863734148 1.9407908128982825
1.1538663137983938 1.9484622125752984
1.0561327607158384 1.9041969342709337
1.130250390369818 1.9529782125837647
1.1659117387820033 1.9398991564838397
1.1285950895919932 1.952864121386653
1.1432242642182417 1.9516708304112447
1.1039289661323684 1.9457469452232825
1.1553075430957553 1.9471893371277902
1.1472029770158025 1.9501731954645858
1.0844850900552991 1.9330693905083465
1.111424682693747 1.9477385225810413
1.080982141655494 1.9295142849603235
1.0569749509858513 1.9035659665004099
1.0545959306077675 1.900030131685134
1.0786072141311636 1.9274526568417227
1.0934229017230825 1.939088584712652
1.1192510631108898 1.9497766040601605
1.1360763246254437 1.9511687909844524
1.084846680011575 1.9322741358967013
1.1551518637279545 1.945950890277857
1.082065333046727 1.929422592017965
1.0932974564943803 1.9382068827372423
1.1037686895816528 1.9438586337170647
1.1238866130601242 1.9502051997300462
1.1293514769240143 1.9506472058066235
1.0993691898404456 1.9415459801809318
1.1411978260642799 1.950011250014879
1.1066007689709796 1.9447091727573265
1.0979804927931114 1.940708244792186
1.0964013641346093 1.9397813039784408
1.0976374001272517 1.9402589013082268
1.132771722109897 1.95003041690767
1.0845815761553967 1.9302024238450322
1.1188992310266597 1.948013429625923
1.142094080313932 1.9491168997937545
1.098067966026948 1.940009878683712
1.1161537073088896 1.9471403191514915
1.1703181687205384 1.9280352333822814
1.1346243876888764 1.9494699259957033
1.0693144389201226 1.915970831878679
1.079673389119736 1.9252608900246169
1.1528464278701744 1.944809396373407
1.1369758095841451 1.9488115605243308
1.1410570729807699 1.948515826061937
1.1216400731489393 1.947626584789106
1.0779924276135053 1.9232495147365916
1.0798295381942287 1.9248344696426847
1.1111654542247287 1.944161815795211
1.1663657540579841 1.9344499444264858
1.1525483395718545 1.9440587859114757
1.0768784919552408 1.921481689426779
1.0690787873812282 1.9135316563765685
1.0717725112966086 1.9167713970339548
1.125696683551595 1.9476411933071465
1.0923019540311938 1.9342178239754027
1.0792474089644544 1.9235968263808325
1.0914219347326524 1.9331844251618233
1.1183165898331935 1.945899017148181
1.0652341172256001 1.908388961620304
1.1284717305685898 1.9474128913705047
1.0783382275807614 1.9217539966403636
1.0914330871100197 1.932443569516897
1.0599660735816605 1.9004469428010675
1.0690946943065267 1.9116633203884519
1.1091161359166959 1.9417914536818162
1.069086572845178 1.9113511836367452
1.121441532257603 1.9456635157105266
1.098116111436378 1.9361007195973343
1.1308298443185938 1.9463558103510183
1.1612162419778573 1.937429305268363
1.06625511384813 1.90771220639302
1.1452128458328759 1.9446414648399828
1.0882064009340309 1.928036664956749
1.0948659812675114 1.933092185967069
1.0664226759169628 1.9069338713581312
1.0753754135391416 1.9170377794151883
1.065947172124944 1.9063094527639555
1.1404800704369036 1.9453631253554649
1.1191757529632316 1.9437896844909703
1.1238458185881957 1.9449574377584784
1.1124092770111687 1.9414884227999731
1.0685245569613278 1.9090172810395736
1.0676519891500338 1.9078456571594498
1.1574376780280433 1.938784760681388
1.07510427496792 1.9157965369832408
1.1653422966704148 1.9320976385665576
1.101410330740106 1.935946711920979
1.10106874637586 1.9357152434249447
1.0695166956096933 1.9089326216438773
1.1597887563664395 1.9368599750187547
1.069312626659938 1.9086487740015106
1.1472354446397277 1.942498532668451
1.171475069938864 1.9186766577343337
1.114742464935705 1.941209210203089
1.065824203532397 1.9039469855440774
1.1033448367809335 1.9362789468889863
1.1021012494724451 1.9355954933132287
1.0823836505378839 1.9211545500417004
1.1328041349577527 1.9439936201187156
1.0803364019266604 1.9191980364754806
1.0988227066822822 1.9334711199509085
1.0667881576861387 1.9035723457487936
1.1660601855577026 1.9295085843755524
1.1523790033369583 1.9394562198808352
1.08518057982988 1.92283002536728
1.1619679074162486 1.9337318314922742
1.0823939492380181 1.9200126108219584
1.067484270240691 1.9041535237632796
1.1032712309757629 1.93469116262951
1.163453047104154 1.9318213578633288
1.0820264383467597 1.9195027700305816
1.0790536726514974 1.9168313249695637
1.1517413246084651 1.9395175721810132
1.1064044292905093 1.9363328557122819
1.150749852774039 1.9397351992580802
1.1041320035250421 1.9350660315642734
1.1464867206577867 1.9410261761720433
1.1303942151233617 1.9427343580536363
1.0774679700999745 1.9148932923905826
1.150347968114493 1.9396156969456189
1.0880624228699092 1.924277899325324
1.1394671753780128 1.9425503100049168
1.086107167259174 1.9224409239870404
1.1442197688081042 1.9412667289476615
1.1599541682170533 1.9342156729507376
1.0714209431588202 1.9075420968191352
1.0833309482050464 1.919369351281109
1.1378705375240417 1.9417144247380602
1.0953952850543516 1.9284747574913756
1.1092453772793132 1.9360199410395578
1.115170327534874 1.9381746958302188
1.1439128323518628 1.9407735466933271
1.1167937893882909 1.9387018075861084
1.1075526805571372 1.934985847843207
1.1477578782990383 1.939312970282534
1.1115011604181166 1.9362893543569752
1.1629049344693239 1.9303481313243114
1.0694047879320205 1.902975871534379
1.1721521057261923 1.9113519364559513
1.070312533821418 1.9039699475570107
1.1667320653617574 1.926000601983406
1.1575236024734472 1.9338932231939445
1.1186468225002137 1.9381255623521623
1.1381840699765111 1.940141701813783
1.164086535853192 1.928178029996819
1.1263214558164643 1.9395606888223562
1.1417839373024559 1.9394517151213604
1.125496718319602 1.9394071158429433
1.099170350204903 1.9287668806386882
1.0911829436569962 1.9233729729953122
1.0972304972772895 1.9275736599072362
1.1464198319666137 1.9378550427666295
1.1419743313931028 1.939154335886612
1.1513261053831063 1.936132134312559
1.0840904072053934 1.9172493955910286
1.1247971501973866 1.9388973095136213
1.0835877289309712 1.9166556791560787
1.0712364493508642 1.9033525688413768
1.078129655118606 1.910890977468603
1.0881104234064014 1.9201721609386295
1.0819675505824207 1.914815548473189
1.1672735458398766 1.9238594116650074
1.0928545126368694 1.9239738469177237
1.119426524236466 1.9372541677897925
1.069496409135228 1.9008784980762645
1.118514749649971 1.9368171971274526
1.1622708251495146 1.9289244146047195
1.1302879971577 1.9389066338111487
1.0799794091150516 1.9119507617346463
1.1129630663198387 1.9344058257560923
1.0868277763216916 1.9184956948649579
1.1020606400791173 1.929079572019962
1.1376914819807709 1.9385878866712647
1.0842844289184332 1.9161747100641626
1.1112251406362936 1.9331864458439234
1.0878921943420914 1.919136956035883
1.139193337358218 1.9383183495939083
1.0772739985305033 1.9086657592110907
1.1243476871700255 1.9375683879945793
1.162110430066167 1.9282827081753984
1.1051381828978766 1.9302213315409422
1.1448724003883417 1.9367880137226072
1.077066844678849 1.9082212382661605
1.1534757642278832 1.9335663739365292
1.1432696563467415 1.937161080963252
1.1147691371867354 1.933978959897764
1.1636617843080748 1.9264360593866066
1.1055365296511142 1.9296306500315417
1.1523984608126365 1.933401001521021
1.1107958651594534 1.931984873020425
1.1660212755899106 1.9239009962464213
1.1196448077043168 1.9352065628544033
1.1696089048788392 1.917498742652785
1.0745523957239604 1.9041164954799714
1.0887292680978613 1.9183154534431313
1.1092002893573834 1.9310921056627068
1.1601837171750229 1.9288970131466066
1.120537987770313 1.9354050485690781
1.0866170377363296 1.9164239190028438
1.1538708071695707 1.93252177588332
1.1604781239923065 1.9286519635778658
1.1526694400828674 1.9327633054692899
1.082187674523728 1.9117671811237495
1.0928957371155772 1.9213904476126782
1.0757962703958621 1.9049188618351272
1.144395077781873 1.9357364444692036
1.0867570888440918 1.9161263380123454
1.1206266053416134 1.9349185146010885
1.1316445924307472 1.9366219058648981
1.1518815807493965 1.9327985430165384
1.1168077757183266 1.9334981389881671
1.1339502355072044 1.9364226880639814
1.11349583785817 1.932186018149694
1.1371857411570077 1.9364575263540398
1.0953913576915184 1.922856417306132
1.1184401362567256 1.9341592040184672
1.0836220748775174 1.912682356000059
1.1703793473348498 1.9140944387432155
1.1672510049300757 1.9209062114958844
1.1093852883598956 1.9299218360468329
1.1057765105605613 1.9282920083028614
1.115883824984354 1.9324734922029136
1.1518749845056784 1.9320247507195891
1.142526566028889 1.9351518584867162
1.152546578288453 1.931618164535358
1.1134943115989075 1.931284227883281
1.1528680357819088 1.9313096250410684
1.1304027280060722 1.93551265744475
1.1128621663213547 1.9307513749117062
1.1558254942497095 1.9299162438502324
1.1350618122575054 1.935252433025103
1.14762395428989 1.933304750014734
1.1553441889819531 1.9299927929846747
1.1388007543825176 1.9351524821411226
1.0798532000761387 1.9074220816652094
1.1312925072217335 1.9349040732721479
1.0827405283542608 1.9097334700015725
1.1278194239269754 1.9345427388925769
1.1006898251060624 1.9244166320527196
1.0785656596709505 1.9051032168186937
1.1285723629739126 1.9344937586911246
1.1485386638023125 1.932448264257835
1.1636307204058896 1.9236612815486442
1.0878374436102543 1.9144943537393702
1.143252376896354 1.933832135726501
1.1465684622006747 1.932572099168871
1.1520233608709294 1.930517724067057
1.1329126187703942 1.9343112150461241
1.0761071733596208 1.9021937349374802
1.0983937707280274 1.922308060055324
1.1075147257703486 1.9271944877354745
1.0847397269595818 1.9106011541629888
1.1193455472691933 1.9315316256890114
1.0904566054776454 1.9156739850686884
1.0872768861433335 1.9128771568325844
1.086791614363706 1.9122583750404776
1.088719730075199 1.9140051628117896
1.1473195755918295 1.9315645380597644
1.1434967391667294 1.9328381702829893
1.1331082881695345 1.9334540403899227
1.1295269017892235 1.9334083667689952
1.0756364769158602 1.9002932618412949
1.128778516190106 1.933263795850257
1.1022962993398113 1.9236916511643158
1.1366198913425603 1.933223176368831
1.1370678416407312 1.9330812051502695
1.1434616021536488 1.9324689772206591
1.1393995654778828 1.933296022800902
1.094236574483987 1.9181857462854262
1.1513176523202069 1.9296034133868012
1.1624494633289908 1.9232938279608913
1.089754483231475 1.9141622296632672
1.1610224704892989 1.9242895644747577
1.1195195964866127 1.930570713417054
1.1616273246921809 1.9236831557465162
1.1123519590762603 1.9278712705243553
1.0823135873414798 1.9068061243712031
1.090423995367246 1.9144992800950633
1.1052654804202864 1.9247288661749105
1.1527486300113121 1.9286145343067036
1.1534118209682789 1.9283514464312814
1.0827836923301495 1.9069951995815815
1.0978310676862508 1.9200673174314347
1.1124270138423693 1.9274039934086893
1.1535867070145005 1.9280361940850372
1.1217869441946264 1.930624178083758
1.11420416981659 1.9278985739367633
1.1603521973392836 1.924026853108661
1.133038784306831 1.9318747612119207
1.1372654741839647 1.9318087958305326
1.1496084729853309 1.9291616434888403
1.130506671993818 1.9315767590923536
1.1502721457191842 1.928702411192357
1.1373047772444524 1.9315736680413453
1.1021167325051462 1.9215383595413946
1.1031932349589348 1.922120271235565
1.0806246795098766 1.9031570528059252
1.0904744038356295 1.9129958853884563
1.0958499724473063 1.9176184635480416
1.1013847785381907 1.9209705360363505
1.102686254891217 1.9215986473574262
1.1007040650624622 1.9202766754306029
1.0931417597056317 1.9149156796781905
1.1060358339267689 1.9233788306036823
1.0784643385697965 1.9000847050055576
1.1585440998885743 1.9242178022744867
1.1592374564345076 1.9237295632978415
1.1194927940309065 1.9287133391256925
1.0927924143135068 1.914415472382966
1.0798434651739763 1.9017367170935362
1.1172496672022776 1.9278058337223902
1.0915509264802055 1.9130793532462518
1.1113381604950454 1.9253035199925934
1.1154243847039578 1.9270444993788454
1.156610624547844 1.9252132787426015
1.169605402470098 1.9104994416700403
1.1505907503921384 1.9275552614112013
1.1362241857127218 1.93038979614954
1.1578183567439846 1.9241716685985375
1.0855817044317388 1.9073744679852187
1.1599928246444735 1.9227614984645052
1.1301840888261854 1.9301611675350994
1.1664550756354077 1.916420960568673
1.167392477356957 1.9148536593945067
1.0853737533792134 1.9067206601949445
1.1488002885355486 1.9280121759400648
1.086796023202202 1.9079941585172535
1.1051861858325382 1.921474703605824
1.1536230894073585 1.9257396024254663
1.151021176380318 1.926835828318232
1.096953815255496 1.916330208271809
1.1050612225500136 1.9211397211801082
1.1484757719608472 1.927753844948715
1.154068320267866 1.9254315854927255
1.100931503551838 1.9188105748068134
1.1122748360152477 1.924367111629358
1.1028606565473933 1.9196663729606471
1.0876578469937634 1.9079360028385146
1.1155656047720328 1.9256404794943407
1.1562553085371734 1.9239922731310202
1.1442709206989587 1.9283999238256242
1.1094729574785078 1.9229791179443185
1.0908266800307167 1.9103514726103774
1.1145632628262436 1.9250582203067337
1.0982504812535976 1.916754218757274
1.132992347111888 1.9290127881683121
1.090250243259252 1.9096832035242608
1.1068880052927401 1.9212030735366321
1.087088670906935 1.9066155659650115
1.1588678524779674 1.9216341323492319
1.1337712691595818 1.9286493031179102
1.1056868278978342 1.9204979535619875
1.1041889677291123 1.9196299358640043
1.1313567289041 1.9283892223629024
1.106667486503905 1.9207959579137621
1.165252119719141 1.9161610670349765
1.0870822021116586 1.9058359323505853
1.1652850609505654 1.9156960245667949
1.1142128943247738 1.923696761577065
1.101185291013089 1.9172314550257075
1.1663738639622858 1.9140696472375787
1.1004681291181986 1.9165358774847927
1.164250880124362 1.9163174430073577
1.1093267232373214 1.9211869885337778
1.1507821001521092 1.9248545063613385
1.1610517304033994 1.9191742057174916
1.1257184840962784 1.9271385295286896
1.12443011267237 1.926848902523189
1.1573326034073639 1.9215002931037242
1.117296429513219 1.924348426809752
1.1708140860386047 1.903270387013584
1.1262797893080134 1.9268392269171706
1.0831187514065013 1.9000457584379713
1.0963188473682526 1.9128242003762863
1.1615887952586164 1.9181020708194094
1.1250509327793052 1.9263193292677072
1.124670571534307 1.9262088219011293
1.0904910360220497 1.907452054682603
1.1021877924402563 1.9165564183205568
1.1593086475457919 1.9195349976060976
1.1515598376865772 1.9237320355494425
1.0853490722991257 1.9022578198930573
1.1436836926185472 1.9263688634216578
1.1011597435703857 1.9157515261764901
1.1690311588837905 1.9081379635971258
1.1439449734257898 1.9261513609395762
1.122124812953023 1.925411018809343
1.1255927564767902 1.9259170265212526
1.131541614562311 1.9264951776654835
1.0973259172582284 1.9125239385888613
1.1276182114447801 1.9260891198673955
1.087187761308021 1.9032043740240077
1.1351805825456853 1.9261260414181391
1.108340052370641 1.9189468336121263
1.1191857269290977 1.9236076007469853
1.1692665516550287 1.906669666092639
1.1426100832964345 1.9254273103464492
1.0980149258723544 1.911921366727942
1.1324763355640552 1.9257876475937592
1.101431526985076 1.9143747354818392
1.1240374257153285 1.9246623285863564
1.1199272742284998 1.9234592878378578
1.125801363657027 1.924851781528678
1.1420644547686747 1.9253350618855405
1.1639936236740724 1.9141864102045032
1.1286819720421915 1.9253644003031167
1.1053472930408232 1.9169038491631174
1.1514460330913345 1.922329697815287
1.1587409772419646 1.918459651737078
1.1602226848116344 1.917708985799356
1.161306038556831 1.9167706153887465
1.1276258159549548 1.92504343499214
1.0874476289959427 1.902252406342411
1.140385144727553 1.9253296534842055
1.1545192123527432 1.920733216359751
1.0864813010665952 1.9008853153142953
1.1066604808734 1.9170386829115735
1.1513569916596733 1.9217651856484432
1.1456983897556112 1.9237608853225625
1.1588492082691069 1.9179966942067501
1.1424511957974075 1.9245855181843632
1.13002600140914 1.9246575678568596
1.102276695153979 1.913970865068543
1.1544733153703304 1.9204001949530778
1.098527244686885 1.9112096329063448
1.1251755525024238 1.9238070053074514
1.1439959277022276 1.9241379492214048
1.1602957725218213 1.9169461168423845
1.1122143267665525 1.918968256401369
1.156711900628053 1.9191032097976966
1.1436930384708388 1.924049017621082
1.1156088131637734 1.9203743436448153
1.1318924369202243 1.9245104469339112
1.0992945495914512 1.9113242385822484
1.1279895939989595 1.92403209299426
1.1223132359873726 1.9228994767254712
1.140031332977123 1.924527899306139
1.1095889006381097 1.9176229905018403
1.1461930993917595 1.9229272670936497
1.1381417925340105 1.9244491379370194
1.1300307496600148 1.9239777772597193
1.1647943866513022 1.9118705160120588
1.139021231391894 1.92442357414605
1.1649789487605557 1.9117287581358868
1.1635977088330207 1.9132846801106334
1.0904143261150763 1.9033854035082503
1.1373514534770233 1.9242791714932443
1.0956985076870214 1.9082252602708818
1.1640798484235644 1.912195710800552
1.1178931498774813 1.920599642967726
1.0899143342163309 1.9023144363672444
1.1022471674805 1.9124205025354668
1.148190075270398 1.9216594365416506
1.0912863315189827 1.9036505565206072
1.132976629935143 1.9235704143836339
1.1420188833534421 1.9231579198878261
1.1667324829753145 1.9088595942111062
1.1142063742347816 1.9186192157883863
1.1282656818080739 1.922979970799698
1.1443153972540778 1.9224984468098547
1.106877715274643 1.9150006291460169
1.12953385636167 1.9232014954720644
1.1286218642152106 1.9229859948174701
1.1022167425561127 1.9118762959735305
1.121847964918695 1.9213372711849062
1.14883020876763 1.920907288122598
1.0967724266572052 1.9078404207294328
1.1052645881684908 1.913579523866058
1.1550345327686247 1.9184327799189054
1.1528006457828839 1.9190312645226177
1.1091254365297751 1.9155897811894642
1.0989775234890584 1.9092168026799061
1.1215608794100427 1.920870460095657
1.0966107691567923 1.9073893808679574
1.1157320898926635 1.918340774202552
1.112547528090107 1.9170567823157543
1.1226721441239678 1.9208861560650174
1.1082837322312693 1.9147991793489674
1.1624833780677608 1.9125619270483962
1.1383329994290166 1.922493833356269
1.165691236263135 1.909225935639383
1.1228131253833264 1.9207957186836977
1.1581171208707057 1.9158404523418835
1.1395377951527241 1.9224068700637866
