mu1 sigma1 mu2 sigma2 alpha mup mlo
0.9277322372722665 0.1581399161004623 2.4828703588902474 1.6931164057615362 0.5602214884285983 1.9071102225491734 1.1562753365147904
1.0451860961027313 0.2502899242324027 2.4828820452491747 1.7167273424041922 0.7171197954798487 1.9917168274857882 1.1171310811601236
1.0443107204624156 0.3889181496070116 1.3131046968357052 0.2875069492333051 0.9262240179053975 2.0549997111500597 1.1699054727587255
0.974609845952865 0.3970535511293053 1.3119382555817563 0.39299929996755667 0.8998803680272988 2.29349431977229 1.1577156283118328
0.9875939467545967 0.26649690229713674 1.5577893854670102 0.7588302790879491 0.9775826111531866 1.9378913592893472 1.1375624242238342
1.0927996126140318 0.3083593803435949 2.857452080788451 0.6023136644410532 0.9752776348355336 2.891576623474093 1.1396756493543188
1.0282090811899918 0.29475872268500103 1.9052605295411502 1.87121331261586 0.9616110605520302 2.4253903891908344 1.1280532028068682
0.9065964833815063 0.45520788324139294 2.584518774856975 0.45143671144919806 0.9823754672854507 1.911550517233015 1.1633216596091
1.2844743251047241 0.12904175978882515 2.200549721513168 0.5146826263433185 0.9492616013138392 2.4616173498824043 1.1452461844445243
0.9325472400843509 0.2970340287118473 1.044152812551042 1.7258752966913196 0.781677428326454 2.8705131076845922 1.1717521896886056
1.0246091453278112 0.28903939394057876 2.4991303484398535 0.37784951199879274 0.8447636055916596 1.9860029659684555 1.1814365771845556
0.9126324631928631 0.37343980080034717 1.6900125750477537 1.4872891751822739 0.8683271696254449 2.359975985782995 1.157700502961382
1.1695724344783642 0.18600228192762297 1.2084685996269746 1.3993258276313685 0.7004541244737901 2.5020806979213717 1.1754057663226118
0.9637950898971965 0.17687530764462406 1.0328186992304123 1.7920930622431948 0.9352777489754841 2.153904166867528 1.1677875335633836
1.155718620336868 0.18384060755257334 1.8079543554790578 1.6239866677081862 0.9406305476498505 2.380877403631392 1.181862802892623
1.201434477914669 0.10679039930166226 1.6038487597508255 0.7893307461679036 0.8230337345366284 2.8130463003453383 1.1475281743143546
1.0513380852978937 0.21040033145904552 2.2031269424716586 0.9664757551161904 0.8201518097893672 2.56184984168066 1.1803991793093411
1.2617941051178643 0.17753379133035477 1.9305264005601033 1.486208780981377 0.8045947821414272 2.409742736958493 1.1629034386163628
1.085538276112747 0.2700763802114544 2.056461278173313 1.0395461247773854 0.6083659445207392 1.9197277686459477 1.1678719195173368
1.244417478516658 0.14214427081578695 2.8708761207977753 1.4780731116095613 0.7523621132366384 2.0272770155866398 1.073414117558235
1.2391720056589623 0.23637179950197393 1.3521049963820893 0.7523735604804692 0.8340476506476479 1.9384170097369082 1.1432020740724782
1.1107461067898665 0.2746261657157596 2.3156942791260025 0.2867807313548135 0.8418730596220069 2.061631789740412 1.1621079901044264
1.0082130491759047 0.22312850871032933 1.0886963733593975 1.2706175861841313 0.772396155819675 2.5054538723861017 1.181592598651774
1.1639700290134116 0.13776606272235778 2.057908302018683 0.6181158017648685 0.8724601685830011 2.382456962121841 1.1432897442582202
1.0664779819816068 0.2738427102467322 2.2315717653661125 0.880731787775062 0.641694007968379 1.9457309905251865 1.1601567453215416
1.039852475076527 0.2982726088288842 2.8103638667493396 0.3629689384541179 0.9835853454421356 2.207782813830412 1.1339526672281115
1.1988302035855665 0.2151458519167017 1.2226739778125029 1.9148430078028804 0.6202182890538607 2.0489315493477656 1.1636034257651984
1.1342970170657647 0.29755057957804704 1.3684315093474306 1.2239350629703802 0.9207263331700093 1.9593609191108463 1.1773612122201091
1.272568739070056 0.12229469222209852 1.7808077493779617 0.32816690390113984 0.7142832330286356 2.340181742485331 1.1135985174361982
0.9325492332079279 0.29296844617739204 1.1750048175328538 0.8536216680647186 0.8029835953782796 2.3850524150906045 1.1379918436591487
1.0758451111865064 0.17837024646076993 2.3646989834954963 1.8976396946616314 0.7363234798455425 2.633126076313884 1.1734280918171567
1.199473220719229 0.1473545123880815 2.314207479300711 0.6369682129060915 0.9281567666319891 2.2239036098922638 1.1291370767798963
1.189616745646297 0.9770942241107742 1.2255683473843446 0.21531973553860373 0.09388056159111134 2.5278583427900867 1.1436078874202766
1.2829094997139157 0.41201713912453475 1.310479625234691 0.08128077022762574 0.5280447928674221 2.6829719200186664 1.0598160215969845
1.0012303710712729 1.245173706894778 1.242645907083166 0.08206409340650092 0.47150669983653476 2.079245700722531 1.0828575599383956
1.071116948955116 0.3483923638751847 1.1209417655355647 0.11617105600196996 0.8902440293770041 2.0444213664629083 1.1322729171109494
1.013935940096617 0.22011539881695844 2.041519234556121 0.1451870215459336 0.8248360377654567 2.20256750856211 1.1726231125038502
1.0479880092518425 0.18334487729959154 1.8016791525505318 1.1976554202387142 0.576256024007095 2.113175771432119 1.1797977963634048
0.9064212999609359 0.19834034525205646 1.2399940639983935 1.4350772709373227 0.8032579134317525 2.6958733236122123 1.177119278165843
1.322688453134359 0.05944000759279367 1.6948111704994089 0.5615064862798315 0.6248232100757555 1.956098028237219 1.0036349991954248
1.0753339485661138 0.2766663506957495 2.2863105634488443 1.3534420990449936 0.8684938591258613 2.2511510488789326 1.140545190451907
1.277626189271904 0.10613694090739988 1.4397577473659675 1.3457805825922364 0.6393949317238274 2.2999488192397566 1.1252257827220968
0.9453071727777077 0.9165144992708074 0.9588351988834591 0.35708275647311577 0.17492247650371773 2.210997174074649 1.1560859982112874
1.2779249212504857 0.07293135907629449 1.9163359884156859 0.788704913056164 0.9141519917161545 2.89182579211156 1.1301330054527692
1.075051517486025 0.19218777834313874 1.401191209454744 1.5171223799475053 0.554007805958293 1.9197618444260962 1.1826495660647192
1.2829646931723167 0.17182984373257898 1.5906084174300825 1.69828598063772 0.7872314939322292 2.0619606170573497 1.1267634900121377
1.10794077931026 0.2902229190393186 1.1172470040688354 0.31360379608472466 0.11357981554176373 2.679996893342349 1.14384568786755
1.25430954745815 0.19186763233593668 1.3557107706429306 0.4306077223735765 0.7114924613210721 2.6970176559531542 1.1704850867062322
1.0561364649127967 0.21161641636039502 2.642270703837076 0.7579799620960317 0.921517454945665 2.1278228744648295 1.1351976892681153
0.9282770172854555 0.3923883881470366 2.180821457777957 0.6745135588796585 0.9838074827141597 2.1164411106508334 1.1439024241102744
1.300767579751813 0.1150484751563475 2.4331553066860914 1.8771878736572316 0.614838938498624 2.010902391195439 1.0843372404797524
1.169008621933065 0.29023048191508166 1.9107012706472393 0.9191538929590329 0.9988763457479272 2.6057317713777777 1.1523310745995214
1.1715494462949059 0.2380534579939576 2.053860491230531 1.5080043774603886 0.9572202950046844 2.7726705876007753 1.1495109698446564
1.0828539427904849 0.13810867756793238 2.6364888086276976 0.9706259809222535 0.8324548850163846 2.247204119395221 1.1795589971146883
1.0498432294353108 0.28891342275427806 1.4672112853180432 0.46333537404577624 0.8600248236245109 2.421478985205343 1.1385237326317115
1.2773643158817591 0.16237936929613098 2.4766698621350245 1.8321638073388684 0.9356400456671304 2.0505780125748667 1.1263762178095116
1.2534611206576929 0.05648952572555667 2.7861012779828096 1.2565767377886776 0.6317759174359627 2.065260266408036 0.9150668255540706
1.121963838411836 0.21273414548438843 1.8393017296401677 1.2147763806884202 0.547612364456706 1.9899611603313794 1.156814942814
1.0960807736439662 0.2574006650231041 1.2175159692130295 1.287495984360695 0.817180111808632 1.9330414276093424 1.1265726249297547
1.1406316367092557 0.12893892010656352 1.4191805453055302 0.29576176885702216 0.3414684376059524 2.105035888239749 1.16043116689987
0.9743267646380251 0.21328926160326275 1.3208036834782717 1.636640677493724 0.8411943094995422 2.2291681992453873 1.144602119139856
1.227491529615264 0.06317731665668185 1.3495194058176938 0.6063348856188652 0.8339655116297626 2.2955981910269805 1.1670930763051217
1.0721069887284331 0.1738539692828501 1.1336824111657244 1.542450326269471 0.8454697313350134 2.448674218657686 1.1522978920427542
1.086890664657488 0.19914492305629086 2.3061547185858853 0.7252646204935496 0.8141906586501587 2.5632461183021777 1.1646514037656113
1.08292505862934 0.17234695654112756 1.2690179542276228 0.6777296399089793 0.9516989735987236 2.1130634720397383 1.1607154676110758
1.1248551667478486 0.18427471457369748 1.562578161308502 0.8315097864517753 0.8671744093786082 2.7458360964936768 1.1477867917024385
1.1747074613185076 0.21035147683383923 2.3619283184035123 0.8174264672513587 0.8935653760516841 2.560787608773756 1.1577642815679403
0.9006163619726528 0.3301481704924736 2.5569466371676413 1.5417030503879432 0.9652117350425392 2.579479676740436 1.14224357233473
1.2885268775749705 0.07554832818976896 1.3934626757183317 1.500002091223381 0.5529101482913135 2.245957534119624 1.166390366003961
1.0371590794622747 1.7810181928196054 1.04361598096329 0.15991860943775282 0.4374959965818887 2.1953323306510355 1.1693579284240598
0.9355140674127845 0.26497869563095383 1.2914087712724416 0.061456434784003804 0.8911858671172829 2.3710149123537354 1.1697978167039873
1.2377302594521833 0.09373412256720365 2.8231550214400896 1.3229922182738663 0.7807426373092837 1.909164959956584 1.0431530386708898
1.177790629824011 0.12189655067647351 1.1817376702884594 0.4566264598117842 0.38139640547365045 2.3866239986922233 1.1782043702569833
0.9208065474836276 0.3425451715627445 0.9418282311132409 1.6846950444511388 0.9040534291985234 2.6075504826469817 1.1761772612599275
1.3241566557035744 0.09719420058630429 1.5969961217869808 1.1983761820271395 0.6714959880169953 1.9835849964623886 1.0216659302753628
1.2659067402849398 0.08569159057047902 2.087701702382351 0.9938363187342548 0.9183561787258522 2.3343545207360643 1.1068724200889533
0.9403786472014883 0.30709365414263906 1.0776198222831874 0.14999570539950396 0.3848077104548834 2.393062490354172 1.1686518995639368
1.27611827611733 0.09861966356767196 1.8229787510149476 0.7081141540574797 0.9293179358738397 2.82644168589591 1.1459309592631972
1.2296518813206616 0.1481645228318286 2.680033780553535 1.7395001934420797 0.6980336553452418 1.9549638948754577 1.099437772732706
0.9258848243192965 0.2807577675785194 2.200337105616957 1.4972608650092614 0.7129983653051074 2.1987111024257184 1.1597664567576045
0.91952025112892 0.3462830886878054 2.319157440272208 0.528294797597645 0.8758873431884966 2.1792156198531574 1.1624582148634037
1.0197962991452494 0.3350843606305737 1.1696914632330835 1.102058709938589 0.9599520883438645 2.018157404235362 1.1410630498812795
0.9721883119185151 0.24530491784484296 1.5121959089561021 0.8381250207066625 0.9866955469062363 2.2057074586606813 1.1656295451700194
1.3283192645104178 0.08358612302208253 1.5701239056296712 1.4523323582569299 0.8721580454098332 2.1349460930437316 1.1093500766128193
0.9956797718718279 0.26893543939725073 1.3735372009483748 0.29008002103319674 0.4803736387497677 2.0148281427754067 1.1572492346459429
0.9983445541433483 0.22796102799333706 1.1204562161021905 1.7776086035231033 0.6295707218966219 2.2507700320800677 1.1684595703738745
1.1969806868139736 0.24311840975425894 1.4057490555918095 1.4398304230073635 0.8984997197240594 2.077098181682917 1.1454659350814254
1.211817537072049 0.17043333731690094 1.8548509365932886 0.1124459872695626 0.7703129884492772 2.4010988089180327 1.1785373656669995
0.9924027551115819 0.18433887388231493 1.2612882360171205 0.8440517740684397 0.6235099785140635 2.2048711050895062 1.1567445438217547
1.288286454251804 0.044495393357672525 2.5953818276600065 1.532739975762071 0.7679261746979004 2.1838918430678236 1.1304352659758043
1.3044548489278769 0.05610298177675869 2.2612900614755467 1.379004509201862 0.5488669674446499 1.929298136867346 0.9596542517174218
1.1891169213208406 0.20327427110504168 1.3603963794760452 0.2465202772298931 0.620367081333029 2.180819316500332 1.1501319849152374
1.2873666421771204 0.19007458412256545 2.0598468867792143 0.6953072534186728 0.8855262517355275 1.9779085598896096 1.1661264548194294
1.067888849287254 0.19733231719428418 2.206376654379373 0.46817995592152595 0.9230704130958661 2.757922131348717 1.173455061043942
0.9726408339154791 0.2686322867051069 1.8716185315680662 0.04918231148757783 0.8333286648249083 2.275099753286245 1.1540912956883282
1.1432391181877408 0.6808653548718839 1.1489729778929259 0.28412142797798834 0.04316003394342005 2.5084301822999495 1.1612714884620665
1.0212463601414865 0.3276222065176438 2.757756761334118 0.46757801068769955 0.971320867118787 2.8425234369416104 1.165404125761326
1.1879340831611849 0.1968331078745875 1.6439661061089348 0.26213260123806026 0.7064665776834185 2.4592365729893664 1.1613267352874472
1.3233819782498721 0.10151347716228677 2.7054116693466685 1.5436552918671644 0.8677287356740035 2.0155371141543332 0.9839017367554895
0.9651893273739607 1.1635886583502237 1.2023255032699347 0.08419430216695631 0.20166453552699104 1.9815963040910878 1.1416076554898362
1.274551950189713 0.1633350985658272 2.8148338877716443 0.6834937355452617 0.7555305133540684 1.9180048134337182 1.1454512224031455
1.201173960328382 0.21139020489855515 2.0718712398448402 0.6601002804888249 0.9052298399616061 2.405565550252957 1.158323726846504
1.1070989227135812 0.2384639299466486 2.763079731772546 0.9792331955637776 0.8863733968637718 2.1795537714377273 1.1408254492224907
0.9203598926336939 0.1830576776244627 2.298530036120042 1.6139590534259862 0.7237395154906913 2.2438536014700783 1.172225384350164
0.9826715502756702 0.2577186857889374 1.4974854803072266 1.1475179910620046 0.7662497845211107 2.1100541988508072 1.1395358093141141
1.1507143679365837 0.28775411127164474 2.8393693606937864 1.2786735321641864 0.9079169436431949 1.9967804218587457 1.1695232049810074
1.0837792525560483 0.27888529545129204 1.4776484283608187 0.30918653234405585 0.7781232209069161 2.044239249057073 1.1521774272686214
0.9702767225935235 0.3517641929913557 2.506552060030344 0.5855661626727194 0.9652343042360872 2.1707335385199866 1.1533791109489593
1.2106339812346238 0.20615915575948088 2.7232373904505094 1.6817703194509972 0.9078819418827694 2.453523156197254 1.1698347997794925
1.0948518455543967 0.17906649992115503 2.275347709785388 1.3148924169288174 0.8844401052228029 2.5702437121086295 1.1780558464709103
1.178726465755805 0.2232225933193836 2.681972772822261 0.31258829914726044 0.9808696689565972 1.960207790600373 1.136474445893918
1.3126916705394749 0.052305601312882886 1.8030536685848086 1.7120101709417352 0.5900649508257362 1.9483819741258652 1.035290232483617
1.1798698155602245 0.5115578765542723 1.2333188939376778 0.10168637908416554 0.4768768961862558 1.9101405371333144 1.101127404192846
0.9288391845017244 0.3279884751633884 1.3550081843451418 0.9234203052176199 0.9846798562360397 2.7071176972118876 1.1462236663753245
1.2441475551724563 0.13278191400247089 1.9600651002065956 1.7183307313308176 0.9321482516286106 2.0631798231310268 1.1251955045226556
1.0382456090420933 0.29390042319884047 1.7378323680463361 0.86096194712421 0.756346113419841 2.059626443116205 1.1715734924521872
1.2094889940646452 0.13764055917220377 2.564443468471167 1.813460179892005 0.7799609909162284 2.20549009123004 1.1298516270528707
1.2807137669075248 0.059146311961446936 1.3634954862882847 0.18055229122231892 0.6594457779209956 2.398342270621305 1.1387233152704301
1.2094952790900264 0.18436504230483453 2.770490827453274 0.6126720220531681 0.8303010257259202 2.0537386865934986 1.132398146828506
0.9106186178106495 0.35626567876153226 0.9788634419305529 0.43228142590155344 0.6862153950246243 2.6813301060791233 1.1751223118839658
0.9020963719648517 0.34091764063804664 1.8701203687469645 0.9623724391809431 0.9189754692526909 2.5006197371214003 1.1554162626928746
1.2625010403750574 0.03740673600426979 1.8270067504676017 1.9280226062259 0.5517733799442567 2.1103859492534234 1.155973158103966
1.0575861400102227 0.3241158977833585 1.439205126404671 0.7859774959345901 0.9911692012353714 2.8528771206062187 1.1565887543966888
1.1224079678425614 0.26293386731841506 1.2916273328790975 0.3089342755942623 0.6453089254104684 2.2135298986162937 1.1643167807230148
1.19179251882057 0.2567240679758395 2.212875855510247 1.5874933904845916 0.8900877338055757 2.0014079898505464 1.1606589167985824
1.3217779209878224 0.11537061493877694 1.8377782279723411 0.14589329357319267 0.9045573326516315 2.059057904295086 1.0377989071223819
1.2572626434796887 0.0609650872157415 1.4163603578227915 0.3570295405211904 0.3748279554042577 2.823266134031208 1.1651347406288968
1.027578494639382 0.19169534903705035 1.7839162085232505 1.3941196893506806 0.7222605611067014 2.217444013243036 1.154797304218662
1.2400116657010731 0.17976966898721988 1.8765565752887738 1.5091530202808505 0.8923888165963132 2.447209563910352 1.169608509669052
1.1240205610449872 0.2297474329896088 1.8712518970430094 1.8838531344598726 0.9333547467694479 2.002047266081428 1.136066054281006
0.9146655559535911 0.4026300811793446 1.2553099906934517 0.14444192880035372 0.9596561830274223 2.787358936432919 1.169791891383297
1.123832032839644 0.24932083658611973 1.8423977709362047 0.42229337917983906 0.842773437473488 2.2563287230037425 1.1618367942847079
0.9800527366035097 0.2858064997473451 1.0231175532723102 1.6122340670969213 0.9253773729861325 2.113881707994858 1.1404902338274425
1.273864249675889 0.044067500805552086 2.2915880953340864 0.6921408527520211 0.8834205675969211 1.9267208390671162 1.1667022324851914
0.9244309212177853 0.22926385159140694 1.9793339270119574 0.9569301514934291 0.9107984615897092 1.9223498108891068 1.149154067361395
1.1766668110491716 0.1521520266530791 2.3402408668059014 0.4154601670173469 0.8127037360873388 1.9418863338347025 1.1197455372514193
1.151696716481531 0.2002022742514198 2.400137609081245 1.2723892760118318 0.9499501057115549 1.902770314266273 1.1505059732830427
1.1594946959841228 0.27370248156032767 1.2749178653405577 0.10091075883241608 0.904100330678066 2.753659174943049 1.1754673138610643
0.955688889930517 0.205913332245156 1.8734029539607513 1.0942703480187077 0.6213177809124258 2.0844461126395073 1.1584059864280651
0.9662752102740185 0.3708772579521337 1.142190493280676 0.8654860985649655 0.9889220458445354 2.4861092056287855 1.169908502836346
1.2638971804219867 0.07064060150354656 1.9387513983708087 1.5698219430027744 0.8095153263923788 2.413250454790255 1.1096395861076918
1.2612825066015831 0.10043791590823402 2.2462844924859056 0.7377035217772792 0.7495653337218237 2.013155839416151 0.9586632055541416
0.9246383445770213 0.2819239331561014 1.6509903465442108 1.0287223234819385 0.8094079495510558 2.1560992632024156 1.1450284390845566
1.193128042309606 0.22669757279703626 2.8735884982977358 1.429422229845521 0.9633730824258071 2.3583782656032595 1.1650871606097475
0.9286216154882438 0.30370263073400744 1.3252509223030466 0.2109464208731953 0.7444882412369668 2.4025431582702055 1.157663808664922
0.9919079826624733 0.3598810413485445 2.8488248120086923 1.568083970309346 0.9506218137577538 2.0398699219750296 1.1625346629580675
1.283338927129405 0.10449811721099629 2.688888330954882 0.7859535554334627 0.7622344168945793 2.095760799409277 1.180425414404739
0.9675857991844962 0.3578532648607505 1.1562938307527766 0.2642589385444295 0.7937758289152352 2.212764281235944 1.1538440480214778
0.9063647904751765 0.20615203653096745 1.2860985728770276 0.3347639142113727 0.6651731983386212 1.9801306642183896 1.146443769094578
1.1833916786585328 0.20798947145910285 2.3558795580941676 1.1131972252349853 0.8790336273484384 2.4127090590580433 1.164345127513276
0.9623834804368999 0.26329869172098286 1.3065735446521316 0.27137530154561934 0.41701831829810815 2.5961888655977323 1.1735444612679626
1.1852587308518099 0.23774872419714277 1.6242812691645887 0.41571239460473963 0.9286345802995478 2.75893218074938 1.1719844422641474
0.9919243719888937 0.2832516935429515 2.6722709019303164 1.1770236341084457 0.8333783426494532 2.283278423481603 1.1735745316236925
1.067488498912896 0.2908188513510506 1.5175906434169688 1.8342906813664088 0.9611904450197707 2.7993212676674926 1.1737959675081706
1.0101163371625164 0.274093926966728 1.3715183337103911 0.20856340872205942 0.7296076249656114 2.4289940145861273 1.173871896508451
1.0080198118531287 0.2902845396721714 2.408841596274438 0.685395195373329 0.9922563723968902 2.7559882298472154 1.1775643272175975
1.2038499453756912 0.12648196223950858 1.7025233650073899 1.2282834467262675 0.7371869474123698 2.0280397106936667 1.1143816865420733
1.295650021633345 0.08829471170951628 2.599406474468048 0.9012680992157417 0.7994241630276488 2.2479911333375453 1.031984198819596
1.2379552710768826 0.11706355706151986 2.390993937947475 1.1719419505785078 0.9295469273778169 2.1832511996036166 1.1376352393903353
0.9196063569013471 0.2394119070076369 1.7529194225059765 0.09313852838056177 0.9201236564227437 2.268579104503043 1.1396536951155667
0.9823310476679182 0.19233206320347104 1.796472251605468 0.43430925130529197 0.8341608505885952 2.7841122342870155 1.1637654956714276
1.2002615039668878 0.1822367938917003 1.5068226089232604 1.027951411604866 0.6315274958117965 2.037567817705545 1.175133993979815
1.026785159447401 0.22666130542539945 2.071709705955766 0.17281300782464504 0.9229469862875852 2.4298496177654227 1.1659819289485487
1.0544898232671596 0.2354652773501929 1.4828589356709712 0.19896010756335955 0.8731998497043809 2.025279522170785 1.1532849597117616
1.1912620254778474 0.20759954224547547 1.3016865667020765 1.1605863489112507 0.7506774069906742 2.190820523906805 1.1686205304883033
1.0819114050955356 0.24223657001578838 1.8633935020783636 1.0679478858979465 0.8301397884577318 2.0050325481458344 1.1327122941775625
1.3217285561451781 0.10947356264937401 1.956655199711956 0.5679550896282866 0.8316025638877195 2.000026994958912 1.067013053704751
0.9945410665261281 0.3289752511990603 2.460680511742495 1.8184708995491272 0.9723591208045325 2.781325043286426 1.1599165060246939
0.9892543750179298 1.8491339403172606 1.030481949519611 0.24251654704286518 0.4447997686312168 1.9265804644196385 1.1744505977577218
1.1712126477121543 0.1237959145127822 1.6262896844222194 0.34506453909732515 0.7703391345664423 2.1021695482372267 1.134357755814111
1.1152179731930785 0.19813750248346557 2.8010021796279334 0.9298336773664054 0.9295365698605407 2.2897005904340935 1.15444500884424
1.169763292521683 0.211749994805385 1.5425222916541492 0.40118084807178384 0.910340150360739 2.8616418882236765 1.1473131257120917
0.9270292649981446 0.2533545500335368 1.4224904002519447 0.6598732959894512 0.6857026359546099 2.2495866663023034 1.1580022662256437
0.9533653234542735 0.3580421787149366 2.1740524145752094 1.3887442055895751 0.9163842739996816 2.04229510103069 1.1576706128330871
1.181810724277826 0.13997980464626675 1.2031290740127196 0.47276066698228314 0.4920773926655382 2.3023419344045166 1.147548341788233
0.9896631014340628 0.2659576989689063 1.9806202370178556 1.5882555182886389 0.8759436804129063 2.7015509423593493 1.167300781127496
0.9369771273679913 0.2464750261192669 1.5253452078997887 1.7990199796352733 0.8045705065029857 2.3881671108344102 1.1593478709218283
1.3200912399095754 0.05477823855945944 1.4455005113947457 1.2920408122263671 0.7866205934275413 1.9655438664187925 1.1491626919241036
1.058110345949975 0.21761057900022965 2.2019622429125882 0.6058971659679394 0.861644939842124 2.5454310238005253 1.1685094898322703
1.1930432740259218 0.09079061237454553 1.3859832594691852 0.8010219237050499 0.773069724463477 2.3695455731067185 1.167539804987726
1.2170387842989423 0.1813687112516138 1.7437716435156152 1.8282260737905143 0.9635611037718486 2.090908044266911 1.160187633073279
0.9380736218921455 0.26137128725421555 1.7701474859845527 1.536075254420397 0.7620400725707065 1.9325425071167053 1.13753245604112
1.067168130591104 0.26997102858307187 2.034747701766755 1.0900282548880902 0.9486135057904975 2.280250512322232 1.1771397642597088
1.323212450990587 0.08525683165474054 1.9556234890881807 1.9329950921550256 0.8020988490808512 2.1060081704818168 1.0663362909736338
0.9717588687812961 0.139030782694764 1.2142397755929217 0.2723147069412167 0.5883764454287985 2.293001873633935 1.1716281060429448
0.9586583316268605 0.2571957017496129 1.597309559736352 0.30206159694293977 0.892898210117959 2.230894468174554 1.1435917276484109
1.0628046944408263 0.20134999942335888 2.589251882670071 1.462861280588014 0.7641411471018498 2.20235619506627 1.1533326912161943
0.9600247077605252 0.3354872851729117 1.3212862464620676 0.04658933873760114 0.9711103079540787 2.1172811258876765 1.1482990935942112
1.1788207050351245 0.15551287798970362 2.593418381462843 1.636733298266642 0.6231315107639218 2.1397817952956517 1.1665605527708227
